"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048499","synaptic vesicle membrane organization","7/998","28/28943",3.56035139105851e-05,0.000567684335645082,0.000406946722560177,"Syt7/Syt1/Stx1a/Stx3/Stxbp1/Rab3a/Grik5",7
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","10/998","60/28943",3.57947621016825e-05,0.000568982997579505,0.000407877673415684,"Nr4a1/Smoc2/Egr3/Mapk14/Tcf4/Dab2ip/Spry2/Cd63/Mapkapk2/Ccbe1",10
"GO:0014902","myotube differentiation","16/998","143/28943",3.61108119052427e-05,0.000572251459611521,0.00041022068312764,"Adgrb3/Homer1/Bdnf/Mapk14/Dmd/Myh9/Plec/Lncpint/Adgrb1/Hdac4/Sik1/Rbm24/Cd81/Nln/Cntnap2/Sort1",16
"GO:0071560","cellular response to transforming growth factor beta stimulus","22/998","242/28943",3.76459279314686e-05,0.000594759751648994,0.000426355839763005,"Itga8/Smad7/Spred1/Pmepa1/Fos/Nlk/Smurf1/Dbn1/Hsp90ab1/Skil/Mef2c/Nrep/Ogt/Ptprk/Spred2/Ovol2/Bmpr1b/Fermt2/Jun/Spry2/Epb41l5/Acvr1",22
"GO:0072522","purine-containing compound biosynthetic process","21/998","225/28943",3.81424544969882e-05,0.000600772641955602,0.00043066620355102,"Prkn/Ndufa13/Aldoa/Adcy8/Ndufs7/Atp5g3/Ndufb9/Atp5h/Nme1/Ndufb11/Ndufa8/Ndufa7/Ndufc2/Atp5g1/Hprt/Ndufb10/Ndufab1/Ndufb7/Ndufa11/Atp5j/Ndufb3",21
"GO:0002028","regulation of sodium ion transport","13/998","100/28943",3.99984794829091e-05,0.000628097335395258,0.000450254016252588,"Hecw2/Plcb1/Nkain2/Nkain3/Per1/Dmd/Fgf12/Sik1/Nedd4l/Sptbn4/Atp1a1/Wnk2/Ptpn3",13
"GO:0010801","negative regulation of peptidyl-threonine phosphorylation","6/998","20/28943",4.2363465791004e-05,0.000662462675983249,0.000474888944228988,"Smad7/Spred1/Dmtn/Ogt/Spred2/Spry2",6
"GO:0051146","striated muscle cell differentiation","27/998","334/28943",4.24426106573598e-05,0.000662462675983249,0.000474888944228988,"Adgrb3/Homer1/Slc25a4/Bdnf/Sorbs2/Mapk14/Actg1/Dmd/Mef2c/Myh9/Plec/Lncpint/Adgrb1/Adrb1/Hdac4/Hnrnpu/Sik1/Rbm24/Cd81/Speg/Tmod1/Sgcd/Nln/Cntnap2/Ddx39b/Sort1/Acvr1",27
"GO:0006813","potassium ion transport","22/998","244/28943",4.26403900904973e-05,0.000663551055402273,0.000475669153245977,"Kcnma1/Slc9a9/Calm1/Kcnh1/Atp1a3/Kcnh3/Ank2/Rgs7/Calm2/Kcnd2/Nedd4l/Slc1a3/Atp1a1/Vip/Kcnmb4/Wnk2/Kcnh7/Kcnk12/Slc12a2/Cd63/Slc12a5/Abcc8",22
"GO:0042886","amide transport","28/998","353/28943",4.31776913046036e-05,0.000669900587845677,0.000480220840258261,"Kalrn/Hmgcr/Pde8b/Madd/Syt7/Prkn/Arntl/Ptprn2/Prkce/Abcc5/Arhgef7/Midn/Camk2n1/Adcy8/Epha5/Oxct1/Abcb9/Stx1a/Ica1/Ildr2/Crhr1/Cask/Trpm4/Lepr/Rapgef4/Anxa5/Ptpn11/Abcc8",28
"GO:0006942","regulation of striated muscle contraction","12/998","87/28943",4.34569669456799e-05,0.000670220246168195,0.00048044998856925,"Nr4a1/Calm1/Smad7/Ryr2/Ank2/Dmd/Calm2/Adrb1/Hdac4/Atp1a1/Trpm4/Pde5a",12
"GO:0031397","negative regulation of protein ubiquitination","12/998","87/28943",4.34569669456799e-05,0.000670220246168195,0.00048044998856925,"Ppia/Smad7/Prkce/Rpl23/Rps3/Ogt/Adgrb1/Rpl11/Rps7/Vps28/Spry2/Gclc",12
"GO:1903531","negative regulation of secretion by cell","18/998","177/28943",4.38379765045219e-05,0.000674090190642233,0.000483224173307693,"Apoe/Kalrn/Hmgcr/Pde8b/Madd/Prkn/Cry2/Srcin1/Midn/Ppp1r9a/Crhr1/Frmd4a/Anxa5/Abr/Cyp51/Ptpn11/Abcc8/Atp5j",18
"GO:0070507","regulation of microtubule cytoskeleton organization","17/998","161/28943",4.40146037210868e-05,0.000674803776575952,0.000483735710157942,"Nav3/Stmn1/Map6/Mapre2/Mapt/Arhgef7/Pde4dip/Map1b/Rps3/Hnrnpu/Clip1/Dync1h1/Stmn2/Stmn3/Arhgef2/Camsap1/Map1a",17
"GO:0018209","peptidyl-serine modification","28/998","354/28943",4.53811394891743e-05,0.000693702256144251,0.000497283158693669,"Mast3/Smad7/Camk2a/Bdnf/Mast4/Nlk/Lmtk2/Dmtn/Mapk14/Prkce/Prkcz/Hsp90ab1/Camk4/Dmd/Ogt/Camk1/Mif/Sbk1/Hsp90aa1/Hipk3/Ntrk2/Sptbn4/Mark3/Dclk1/Camk1g/Spry2/Mapkapk2/Ttbk1",28
