"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Timp22",0.00127898268095795,0.311489171665318,0.271,0.191,1,"9","Timp2"
"Acadsb",0.00133117964033742,0.383010027250852,0.409,0.35,1,"9","Acadsb"
"Gm488931",0.00135461239748471,0.358293102337327,0.271,0.196,1,"9","Gm48893"
"Tmcc1",0.00147354995295348,0.291381890609054,0.696,0.686,1,"9","Tmcc1"
"Ppp1r9a1",0.00173843377653922,0.32101508290766,0.591,0.568,1,"9","Ppp1r9a"
"Rnpc3",0.001761837543257,0.409102426303104,0.497,0.469,1,"9","Rnpc3"
"Cpeb21",0.00178618794821172,0.473410968278363,0.337,0.271,1,"9","Cpeb2"
"Sel1l32",0.00195966720348393,0.387835217937069,0.381,0.31,1,"9","Sel1l3"
"Snca2",0.00225405719832182,0.337310130845713,0.425,0.353,1,"9","Snca"
"Lmo4",0.00232733777313532,0.31939453424107,0.354,0.284,1,"9","Lmo4"
"Ghr1",0.00235999433350212,0.426052562658869,0.282,0.21,1,"9","Ghr"
"2610035D17Rik1",0.00243877957429396,0.320325958150133,0.276,0.205,1,"9","2610035D17Rik"
"Trim241",0.00271275822735109,0.336866249314852,0.331,0.26,1,"9","Trim24"
"Dip2c2",0.00276033150891853,0.25489099785758,0.823,0.799,1,"9","Dip2c"
"Gm20275",0.00295604286579707,0.37883198134894,0.597,0.572,1,"9","Gm20275"
"Pgrmc1",0.00306194908800339,0.300665722965794,0.37,0.302,1,"9","Pgrmc1"
"Vps13b",0.00310453178438945,0.257796691064365,0.652,0.649,1,"9","Vps13b"
"Erc12",0.00311175867998525,0.294486444254443,0.497,0.461,1,"9","Erc1"
"2610316D01Rik1",0.00328963085415366,0.396720483015193,0.326,0.263,1,"9","2610316D01Rik"
"Car102",0.00342793524502688,0.409042566978687,0.514,0.466,1,"9","Car10"
"Arhgap181",0.00370349133652909,0.390824601807266,0.309,0.244,1,"9","Arhgap18"
"Snx3",0.00390391236461187,0.32558034403307,0.337,0.275,1,"9","Snx3"
"Reep5",0.00418775560622112,0.398956160003074,0.414,0.365,1,"9","Reep5"
"Parp8",0.00418838842129491,0.394023279310605,0.348,0.294,1,"9","Parp8"
"Klf73",0.00426867912137472,0.260330986304962,0.298,0.23,1,"9","Klf7"
"Gng24",0.00441380946626134,0.290366757898915,0.464,0.409,1,"9","Gng2"
"Cplane11",0.00448428901736041,0.251789867226368,0.718,0.693,1,"9","Cplane1"
"Rlf",0.00481606000543317,0.441256396362176,0.392,0.345,1,"9","Rlf"
"1700025G04Rik",0.00502190157568443,0.345102453841538,0.453,0.42,1,"9","1700025G04Rik"
"4930473D10Rik1",0.00532664331319432,0.38167270337108,0.254,0.183,1,"9","4930473D10Rik"
"Amy1",0.00548212790035372,0.294051695299626,0.436,0.39,1,"9","Amy1"
"Ptbp2",0.00618155459002766,0.28779135741514,0.47,0.444,1,"9","Ptbp2"
"Kdm1a",0.0062209920106389,0.37736257816698,0.387,0.347,1,"9","Kdm1a"
"Evi5l",0.0070784396515947,0.340229119507877,0.287,0.236,1,"9","Evi5l"
"Afdn",0.00774530190587355,0.278535620341078,0.635,0.648,1,"9","Afdn"
"Nhs3",0.00821650956103127,0.281085223504782,0.552,0.53,1,"9","Nhs"
"Sbf2",0.0084512172131522,0.251281775323275,0.702,0.694,1,"9","Sbf2"
"Ubap2",0.00876208054609322,0.363053323184827,0.276,0.221,1,"9","Ubap2"
"Srgap12",0.00911098593780041,0.295608571710374,0.26,0.199,1,"9","Srgap1"
"Mctp2",0,1.731577271493,0.63,0.02,0,"10","Mctp2"
"Unc5b",4.88768452693752e-246,1.50562798468462,0.63,0.028,1.7041889640073e-241,"10","Unc5b"
"Cntnap5b1",2.23270496598726e-104,3.48398948339405,0.972,0.259,7.78477240490777e-100,"10","Cntnap5b"
"Egfl6",2.78768768245599e-103,0.760804881172631,0.259,0.011,9.71983064241931e-99,"10","Egfl6"
"Prdx2-ps1",5.7248639404146e-97,0.840634468408587,0.306,0.017,1.99608831010436e-92,"10","Prdx2-ps1"
"Hs3st41",4.08353894960715e-94,1.9659447947956,0.787,0.131,1.42380752555953e-89,"10","Hs3st4"
"Pde3a",3.30459931517181e-90,0.883173444050522,0.417,0.034,1.15221464322096e-85,"10","Pde3a"
"Inpp4b3",1.21585141109871e-87,2.73814654216411,0.972,0.297,4.23930911507788e-83,"10","Inpp4b"
"Trps12",2.98885674092106e-85,2.91495382371426,1,0.379,1.04212467985695e-80,"10","Trps1"
"Fras1",1.04479747370767e-84,1.42328738516035,0.648,0.093,3.64289535157654e-80,"10","Fras1"
"Thsd7a2",6.5695731716853e-72,2.55008230849016,1,0.448,2.29061307777151e-67,"10","Thsd7a"
"Pthlh",1.89576853638724e-67,0.807362621413513,0.296,0.024,6.60997615582138e-63,"10","Pthlh"
"Plcxd32",1.16576158711351e-63,2.02465457704681,0.907,0.299,4.06466092578868e-59,"10","Plcxd3"
"Gfra1",8.37855739840939e-63,0.953556026918638,0.389,0.044,2.9213516081034e-58,"10","Gfra1"
"Epb41l4a",6.02066667991823e-61,0.941117546432261,0.444,0.059,2.09922585128709e-56,"10","Epb41l4a"
"Zfp804b1",6.29362795077215e-61,2.55364189063039,0.963,0.48,2.19439925759573e-56,"10","Zfp804b"
"Rora2",3.36401880138624e-57,1.9871363007337,0.991,0.816,1.17293243547934e-52,"10","Rora"
"Nek71",6.7056100337166e-57,1.52398872134532,0.852,0.263,2.33804505045597e-52,"10","Nek7"
"Tacr1",6.23339827233925e-55,0.8792708666317,0.352,0.04,2.17339897561653e-50,"10","Tacr1"
"Prkg12",1.96561436994247e-54,1.76025363982642,0.991,0.443,6.85350762367841e-50,"10","Prkg1"
"A830036E02Rik",1.61981378154922e-53,0.870527916225655,0.472,0.071,5.64780471212766e-49,"10","A830036E02Rik"
"Itga6",2.31455430067131e-53,0.956164105073655,0.435,0.063,8.07015648015067e-49,"10","Itga6"
"Sgcz1",3.56986314748187e-53,2.02498474980025,0.991,0.523,1.2447041836325e-48,"10","Sgcz"
"Hs3st2",5.01109099147301e-51,1.13908177436124,0.528,0.094,1.74721709599689e-46,"10","Hs3st2"
"Clstn23",5.90405594880309e-50,1.84579804020503,0.972,0.575,2.05856718766917e-45,"10","Clstn2"
"Tafa22",1.23039524506616e-48,1.62960988965415,0.991,0.557,4.29001910097217e-44,"10","Tafa2"
"Vipr2",9.30443735754848e-48,0.638624005933798,0.287,0.03,3.24417817345643e-43,"10","Vipr2"
"Gm20658",2.29485317354202e-46,0.616868849066189,0.278,0.029,8.00146456018897e-42,"10","Gm20658"
"Pde4d3",2.4254705535428e-46,1.35203242136168,1,0.927,8.45688817903769e-42,"10","Pde4d"
"Tll1",2.97255402527086e-46,1.03262929319841,0.537,0.104,1.03644041199119e-41,"10","Tll1"
"Gpr1761",8.376552579861e-44,1.4482525438421,0.898,0.364,2.92065258802014e-39,"10","Gpr176"
"Cdh123",2.17539949578956e-43,1.53324457989174,0.935,0.407,7.58496542196947e-39,"10","Cdh12"
"Tenm11",6.53241822682207e-43,1.47945697606883,0.991,0.711,2.27765826314605e-38,"10","Tenm1"
"Sdk12",9.03982594018258e-43,1.65480360167008,0.87,0.371,3.15191611056346e-38,"10","Sdk1"
"Epha51",1.13907896618036e-42,1.26799901593873,1,0.762,3.97162663138106e-38,"10","Epha5"
"Cdh6",2.29245261471162e-41,1.17087410959041,0.472,0.092,7.993094531715e-37,"10","Cdh6"
"Col26a12",7.21282020650851e-41,1.20131003269519,0.657,0.186,2.51489402140332e-36,"10","Col26a1"
"Gm441292",1.30410747326179e-40,0.993353218460241,0.472,0.095,4.54703152702188e-36,"10","Gm44129"
"Nyap21",3.03152384243409e-40,1.47759465571521,0.944,0.485,1.05700141814149e-35,"10","Nyap2"
"Mme",5.99492152320606e-40,0.817981866342593,0.417,0.075,2.09024928749626e-35,"10","Mme"
"Erbb43",7.09745840815346e-40,1.15548795413435,1,0.882,2.47467082317087e-35,"10","Erbb4"
"Fgf131",5.31104039303293e-39,1.40201657781142,0.991,0.641,1.85180045383879e-34,"10","Fgf13"
"Pid11",7.23677624396147e-37,1.33217356880936,0.898,0.444,2.52324677298204e-32,"10","Pid1"
"Htr1f2",7.8507639816321e-36,1.10165456186339,0.87,0.35,2.73732587747566e-31,"10","Htr1f"
"Ikzf21",2.49131554834425e-35,1.00228901869866,0.472,0.106,8.6864699224119e-31,"10","Ikzf2"
"Pde11a2",5.32712804836629e-35,0.8864633088105,0.537,0.12,1.85740973662387e-30,"10","Pde11a"
"Astn22",7.18903592308875e-35,1.21268151884125,0.991,0.724,2.50660115530335e-30,"10","Astn2"
"Gm136291",1.42051385506591e-33,1.12009612717148,0.861,0.349,4.95290565845831e-29,"10","Gm13629"
"Crtac12",6.69745630917729e-33,1.27138772354738,0.694,0.245,2.33520209132085e-28,"10","Crtac1"
"Arhgap182",1.05650077435658e-32,1.08408671058872,0.694,0.24,3.68370124994908e-28,"10","Arhgap18"
"Ano43",2.9195766214495e-32,1.15857899292953,0.963,0.536,1.0179687806008e-27,"10","Ano4"
"Zfp5362",4.67951122862371e-32,1.10850157670696,0.981,0.673,1.63160518008423e-27,"10","Zfp536"
"Tmem1081",5.05092528401668e-32,1.29395896792655,0.824,0.352,1.7611061187781e-27,"10","Tmem108"
"4921534H16Rik",8.047715768925e-32,1.11535410039396,0.556,0.157,2.80599705715108e-27,"10","4921534H16Rik"
"Gm47710",1.61685261883687e-31,0.575094267081078,0.287,0.044,5.63748002609851e-27,"10","Gm47710"
"Ldlrad3",2.71779914098639e-31,0.806244060515386,0.472,0.114,9.47615026487724e-27,"10","Ldlrad3"
"Dab13",1.13779939995237e-30,1.07678303945719,1,0.803,3.96716516781394e-26,"10","Dab1"
"Ak52",1.25402817637699e-30,1.25201519268527,0.731,0.305,4.37242004257367e-26,"10","Ak5"
"Lrrc4c3",2.16796484982195e-30,1.08312333823587,1,0.831,7.55904304187419e-26,"10","Lrrc4c"
"Mef2c1",2.64312214986008e-30,0.948257308016675,0.972,0.861,9.21577399991712e-26,"10","Mef2c"
"Unc5d3",4.8076773498698e-30,1.15615205631481,0.926,0.461,1.6762928615791e-25,"10","Unc5d"
"Adgrb32",2.37398178648076e-29,0.892305050195014,1,0.95,8.27736229492248e-25,"10","Adgrb3"
"Cntn33",3.99771837590372e-29,1.20997494423219,0.944,0.594,1.39388446612635e-24,"10","Cntn3"
"Sntg12",4.06874776921551e-29,0.911076704065783,1,0.908,1.41865028469237e-24,"10","Sntg1"
"Olfm32",1.24174240567008e-28,0.790163898229958,0.731,0.247,4.32958324584988e-24,"10","Olfm3"
"Tmem132d1",1.87402175652991e-28,1.1638457598793,0.833,0.361,6.53415165849285e-24,"10","Tmem132d"
"Plch1",2.99497739613111e-28,0.660422299477847,0.306,0.056,1.04425876870903e-23,"10","Plch1"
"Dip2a1",4.33497650809614e-28,1.06045756321279,0.759,0.33,1.51147625907788e-23,"10","Dip2a"
"Phactr2",5.8488357362872e-28,0.763247879403016,0.481,0.125,2.03931355617126e-23,"10","Phactr2"
"Dlgap11",6.65343166476453e-28,0.685029136817344,1,0.972,2.31985201855345e-23,"10","Dlgap1"
"Gm285011",2.62469327932733e-27,0.963852722914879,0.472,0.127,9.15151805703062e-23,"10","Gm28501"
"Gm15511",3.88732125107871e-27,0.464304168037297,0.25,0.039,1.35539230061361e-22,"10","Gm15511"
"Cntnap24",1.16269972036802e-26,0.88003688964842,1,0.948,4.05398511500717e-22,"10","Cntnap2"
"Pde5a1",1.32114493028661e-26,0.982167602912053,0.657,0.233,4.60643602843032e-22,"10","Pde5a"
"Gria42",3.48163220154199e-26,0.786945289501727,1,0.919,1.21394069971165e-21,"10","Gria4"
"Il1rapl22",4.16933638294352e-26,1.25948071310769,0.722,0.251,1.45372251664092e-21,"10","Il1rapl2"
"Ahr1",5.5402570274241e-26,0.803685021966061,0.463,0.127,1.93172141775196e-21,"10","Ahr"
"Nacc2",1.38555545722989e-25,0.834201908839962,0.444,0.119,4.83101621272346e-21,"10","Nacc2"
"Scn9a1",2.84246929406001e-25,1.12098264595883,0.778,0.367,9.91083768759905e-21,"10","Scn9a"
"Adgra11",1.99588995020148e-24,0.966698819681829,0.731,0.317,6.9590694893675e-20,"10","Adgra1"
"Ank11",2.73886528094299e-24,0.959287886870674,0.778,0.389,9.54960157506393e-20,"10","Ank1"
"Mb21d21",3.46817728025244e-24,0.820922327780895,0.481,0.146,1.20924937230562e-19,"10","Mb21d2"
"Gm13919",4.22244488575622e-24,0.556517281344849,0.287,0.056,1.47223985831662e-19,"10","Gm13919"
"Alcam3",5.36790679707381e-24,0.995156904531089,0.926,0.523,1.87162806293573e-19,"10","Alcam"
"Trmt9b",7.38731722739319e-24,0.667363508230895,0.426,0.112,2.57573589767518e-19,"10","Trmt9b"
"Snca3",8.54275503114311e-24,1.21835392471334,0.731,0.35,2.97860239670867e-19,"10","Snca"
"Itpr12",8.97254492438924e-24,1.01922217302972,0.852,0.448,3.1284572387868e-19,"10","Itpr1"
"Dlc11",1.83108323437663e-23,0.940758121179454,0.944,0.641,6.38443791330098e-19,"10","Dlc1"
"Kcnc11",5.47165611267959e-23,0.932993411386197,0.944,0.604,1.90780233680799e-18,"10","Kcnc1"
"Opcml2",1.10549454839358e-22,0.843179815824739,0.991,0.872,3.85452784188391e-18,"10","Opcml"
"Kcnmb23",1.51910004370381e-22,0.869604558271245,0.981,0.729,5.29664612238208e-18,"10","Kcnmb2"
"Pcdh193",4.07547125738902e-22,0.920102702565522,0.546,0.195,1.42099456331383e-17,"10","Pcdh19"
"4930447N08Rik1",5.95615310277111e-22,0.88413656530358,0.583,0.205,2.0767319023432e-17,"10","4930447N08Rik"
"Man1c11",6.26887894984167e-22,0.879868106567946,0.657,0.269,2.1857700234413e-17,"10","Man1c1"
"Nectin31",8.0118069812071e-22,0.758796473226134,0.454,0.134,2.79347674013748e-17,"10","Nectin3"
"Cacna2d35",1.01114019627696e-21,0.996631337444857,0.917,0.494,3.52554252235888e-17,"10","Cacna2d3"
"Arhgef371",1.14350253147712e-21,0.717550391374494,0.343,0.085,3.98705027650127e-17,"10","Arhgef37"
"Cemip1",2.91312131341894e-21,0.719803339331272,0.75,0.3,1.01571800834978e-16,"10","Cemip"
"Gm34299",1.13596667548707e-20,0.587837815644522,0.296,0.068,3.96077500742078e-16,"10","Gm34299"
"Sgcd2",1.27589753329068e-20,0.803810933191643,0.806,0.378,4.44867192932462e-16,"10","Sgcd"
"Ccdc1361",1.29883394576198e-20,0.847378449576592,0.759,0.376,4.5286443186883e-16,"10","Ccdc136"
"Tmem229b",1.35122248986073e-20,0.640044447202256,0.343,0.088,4.71130745539741e-16,"10","Tmem229b"
"Kcnt1",2.19376045475534e-20,0.86167585792299,0.667,0.291,7.64898457759546e-16,"10","Kcnt1"
"Maf4",3.90926520595226e-20,0.861462534879966,0.907,0.575,1.36304349935938e-15,"10","Maf"
"Cacna1d1",7.10398290141155e-20,0.788159145482938,0.972,0.799,2.47694571823517e-15,"10","Cacna1d"
"Ints6l1",5.8168376530445e-19,0.861491821553595,0.694,0.337,2.02815678448703e-14,"10","Ints6l"
"Sox51",6.67633909133043e-19,0.719642272315942,0.944,0.517,2.32783915097418e-14,"10","Sox5"
"Cntnap5c3",7.88068284797104e-19,0.872110092071944,0.898,0.5,2.74775768860206e-14,"10","Cntnap5c"
"Kcnd22",8.31303962050836e-19,0.615167707473196,0.981,0.866,2.89850752448265e-14,"10","Kcnd2"
"Slc44a52",1.50046448799938e-18,0.693365779552814,0.787,0.372,5.23166953030742e-14,"10","Slc44a5"
"4930445B16Rik2",3.70401241652736e-18,0.934690971368834,0.657,0.293,1.29147800927059e-13,"10","4930445B16Rik"
"Tox33",5.00986207342225e-18,0.889970311455399,0.778,0.41,1.74678860914014e-13,"10","Tox3"
"Nxpe41",7.02258892642595e-18,0.94186884968474,0.583,0.263,2.44856608097694e-13,"10","Nxpe4"
"ENSMUSG000001202851",7.46447304057337e-18,0.75248247876886,0.574,0.219,2.60263781505672e-13,"10","ENSMUSG00000120285"
"Gabrg32",9.37798833862957e-18,0.714249778149677,1,0.786,3.26982319402997e-13,"10","Gabrg3"
"Mei41",9.93157027065221e-18,0.702138282353063,0.37,0.109,3.4628406062683e-13,"10","Mei4"
"Spats2l2",2.22721768514259e-17,0.747947696609534,0.639,0.282,7.76563990278667e-13,"10","Spats2l"
"Mdga21",5.59358724297203e-17,0.579732683627603,1,0.943,1.95031606400706e-12,"10","Mdga2"
"Gm37077",6.11241624257418e-17,0.699920063388733,0.389,0.127,2.13121617129834e-12,"10","Gm37077"
"Cntnap5a4",6.76116035624468e-17,0.795044538745258,0.954,0.63,2.35741378141183e-12,"10","Cntnap5a"
"Dlx1as5",8.19272646043449e-17,0.73133726496287,0.741,0.37,2.85655793495969e-12,"10","Dlx1as"
"4930555F03Rik3",8.8155697991356e-17,0.737287546449971,0.481,0.164,3.07372472186461e-12,"10","4930555F03Rik"
"Zfp804a2",1.10180432798961e-16,0.747803064801691,0.917,0.576,3.84166115040139e-12,"10","Zfp804a"
"Patj",1.17321033531994e-16,0.603316445497459,0.361,0.112,4.09063247616005e-12,"10","Patj"
"4930587E11Rik3",1.42856409034349e-16,0.987974024270554,0.648,0.315,4.98097441380066e-12,"10","4930587E11Rik"
"Cpne51",1.95694765268074e-16,0.633230331396577,0.444,0.154,6.82328938060195e-12,"10","Cpne5"
"Tenm42",2.17935244765743e-16,0.727892844410086,0.917,0.676,7.59874817924717e-12,"10","Tenm4"
"Lhfpl35",2.19706736597484e-16,0.837124932268819,0.694,0.354,7.66051478494448e-12,"10","Lhfpl3"
"Fstl54",2.30238217090829e-16,0.75667364984667,0.843,0.476,8.02771591530592e-12,"10","Fstl5"
"Hivep33",3.27679913429676e-16,0.693590690400247,0.889,0.587,1.14252155415525e-11,"10","Hivep3"
"Cdkl53",3.59276999387487e-16,0.841873884029498,0.778,0.457,1.25269111376435e-11,"10","Cdkl5"
"Slc4a43",4.75701988464102e-16,0.769625164000587,0.75,0.39,1.65863012317778e-11,"10","Slc4a4"
"Arap21",4.89404706975163e-16,0.746338379274467,0.593,0.259,1.7064073918103e-11,"10","Arap2"
"Sox5os41",6.642501515206e-16,0.650126252847127,0.491,0.182,2.31604100330688e-11,"10","Sox5os4"
"Cit1",9.06767607540049e-16,0.715009947730527,0.898,0.603,3.16162661720989e-11,"10","Cit"
"Dner2",1.16358312356034e-15,0.779779706791091,0.898,0.628,4.05706527691783e-11,"10","Dner"
"Kcnip21",1.35284067503079e-15,0.640119177455788,0.444,0.163,4.71694958162986e-11,"10","Kcnip2"
"Msra6",1.63233709619638e-15,0.718700898793805,0.861,0.509,5.69146975330793e-11,"10","Msra"
"Hs6st32",2.35962150492459e-15,0.491227795494415,0.87,0.459,8.22729230122056e-11,"10","Hs6st3"
"Ptpre2",3.8866941458501e-15,0.675155706779223,0.648,0.299,1.35517364783355e-10,"10","Ptpre"
"ENSMUSG000001201641",4.41469021822842e-15,0.77384777501632,0.741,0.385,1.5392700383897e-10,"10","ENSMUSG00000120164"
"Osbpl33",9.88388485086546e-15,0.74887006138925,0.787,0.482,3.44621413095126e-10,"10","Osbpl3"
"Sh3rf32",1.03103359671975e-14,0.725029310123468,0.944,0.63,3.59490484168275e-10,"10","Sh3rf3"
"Gria11",1.89686914464076e-14,0.503752632095345,1,0.877,6.61381364661895e-10,"10","Gria1"
"Ppfia23",2.07092339220147e-14,0.557541025455461,0.981,0.827,7.22068859158885e-10,"10","Ppfia2"
"Limch12",2.08666692702274e-14,0.65645556586708,0.963,0.748,7.27558157445018e-10,"10","Limch1"
"Lamb1",2.87987322701965e-14,0.521366849403229,0.315,0.097,1.00412539806494e-09,"10","Lamb1"
"Mapk9",4.11437372198896e-14,0.743620104297822,0.611,0.309,1.43455868564589e-09,"10","Mapk9"
"Slc4a101",5.00451219195528e-14,0.673663719206623,0.917,0.688,1.74492326596905e-09,"10","Slc4a10"
"Zswim62",8.28538393566388e-14,0.704964659236506,0.731,0.452,2.88886481684792e-09,"10","Zswim6"
"Syt17",2.26723224883121e-13,0.538234749728084,0.352,0.121,7.90515868199977e-09,"10","Syt17"
"Adamts171",2.49799279305855e-13,0.705176627630724,0.667,0.349,8.70975147155726e-09,"10","Adamts17"
"Spock13",3.48114015700085e-13,0.676536723310541,0.898,0.615,1.21376913854149e-08,"10","Spock1"
"Nrsn1",3.85249551134819e-13,0.664380048971887,0.565,0.268,1.34324960994177e-08,"10","Nrsn1"
"Dgkb2",4.11333134391981e-13,0.363062239151882,0.88,0.516,1.43419523968452e-08,"10","Dgkb"
"Pcdh93",5.33288131374951e-13,0.605109413646171,1,0.908,1.85941572766504e-08,"10","Pcdh9"
"Igsf111",5.44804043097185e-13,0.643840336105678,0.583,0.263,1.89956825706695e-08,"10","Igsf11"
"Gm551221",5.98627814446392e-13,0.733761075389811,0.898,0.631,2.08723560063024e-08,"10","Gm55122"
"Mpdz2",8.36673789078011e-13,0.560942889542093,0.62,0.306,2.9172305003783e-08,"10","Mpdz"
"Scg21",9.0074550806467e-13,0.742248619464143,0.769,0.493,3.14062936296908e-08,"10","Scg2"
"Alk2",9.68048484117231e-13,0.63807670693648,0.861,0.514,3.37529464957155e-08,"10","Alk"
"9530036O11Rik",3.12889367742621e-12,0.564067731770077,0.296,0.098,1.0909513585082e-07,"10","9530036O11Rik"
"St6gal21",4.70366832386106e-12,0.623239215786062,0.463,0.206,1.64002803448064e-07,"10","St6gal2"
"Grk31",9.1891689060706e-12,0.7211669963872,0.667,0.409,3.20398752247964e-07,"10","Grk3"
"Tiam11",1.51717545741285e-11,0.601757770347911,0.796,0.527,5.28993566736139e-07,"10","Tiam1"
"Mical23",1.57501439564194e-11,0.684841107790719,0.713,0.43,5.49160269328476e-07,"10","Mical2"
"Csmd12",1.80783301374127e-11,0.387822096919973,0.991,0.916,6.3033713690117e-07,"10","Csmd1"
"Hcn12",1.88127005279978e-11,0.527843037806136,0.981,0.763,6.55942429309698e-07,"10","Hcn1"
"Tspan2",2.12998748741764e-11,0.469902282115983,0.296,0.1,7.42662737237909e-07,"10","Tspan2"
"ENSMUSG000001212071",2.13796284719708e-11,0.58129633188399,0.38,0.15,7.45443505932204e-07,"10","ENSMUSG00000121207"
"Mapk41",3.03326760232742e-11,0.461290209459609,0.435,0.172,1.0576094149035e-06,"10","Mapk4"
"Esrrg1",4.3961916551814e-11,0.481925126874119,0.87,0.526,1.5328201444121e-06,"10","Esrrg"
"C130073E24Rik3",4.53253319040527e-11,0.493351626814345,0.454,0.185,1.58035834749861e-06,"10","C130073E24Rik"
"Ttc9",6.89797675617595e-11,0.425744809319549,0.259,0.084,2.40511755557587e-06,"10","Ttc9"
"Slc6a12",8.35965997830308e-11,0.542239809432699,0.861,0.631,2.91476264463494e-06,"10","Slc6a1"
"Tspan52",1.04782974774637e-10,0.558169521989569,0.898,0.7,3.65346798146727e-06,"10","Tspan5"
"Tead11",1.4089304829688e-10,0.358448802692634,0.315,0.11,4.91251791496732e-06,"10","Tead1"
"Apbb22",1.51180983396496e-10,0.654064283765754,0.639,0.382,5.27122734808564e-06,"10","Apbb2"
"Usp251",1.69916875654398e-10,0.577237169647385,0.519,0.257,5.92449170344189e-06,"10","Usp25"
"Map71",1.75634420582434e-10,0.593882883315176,0.667,0.387,6.12384534244773e-06,"10","Map7"
"Cntnap32",1.77672462027314e-10,0.637996346574986,0.63,0.359,6.19490573350635e-06,"10","Cntnap3"
"Clip41",1.9232018273713e-10,0.550097370857187,0.546,0.285,6.7056278114955e-06,"10","Clip4"
"Pcdh8",2.11411200002515e-10,0.406287974150594,0.287,0.098,7.3712743104877e-06,"10","Pcdh8"
"Pcsk23",2.55601622525957e-10,0.616205262313801,0.796,0.52,8.91206177261256e-06,"10","Pcsk2"
"Dlgap23",2.80075956951448e-10,0.490512152487451,0.981,0.872,9.76540839102612e-06,"10","Dlgap2"
"4930532I03Rik1",2.91122067260859e-10,0.583885464231799,0.556,0.294,1.01505531191844e-05,"10","4930532I03Rik"
"Kcnj61",5.29143119302791e-10,0.5484420708372,0.611,0.347,1.84496331407304e-05,"10","Kcnj6"
"Bzw21",5.83339873461742e-10,0.635407400025431,0.528,0.283,2.03393113679906e-05,"10","Bzw2"
"2900022M07Rik1",7.46702056625337e-10,0.601489224320383,0.417,0.199,2.60352606083556e-05,"10","2900022M07Rik"
"Gabrd2",8.91127195489788e-10,0.584724689157361,0.407,0.182,3.10709319251424e-05,"10","Gabrd"
"Rbms31",9.3403815328177e-10,0.48329014770164,0.963,0.789,3.25671082904755e-05,"10","Rbms3"
"Tnr4",9.90413601584468e-10,0.487062287667509,0.852,0.512,3.45327510464457e-05,"10","Tnr"
"Grid13",1.07493975059045e-09,0.614520410183644,0.843,0.587,3.74799242838372e-05,"10","Grid1"
"Oxct11",1.36068125269203e-09,0.63481378385792,0.824,0.625,4.74428732376132e-05,"10","Oxct1"
"Gfpt2",1.64641052378985e-09,0.626667048301101,0.361,0.154,5.74053957329807e-05,"10","Gfpt2"
"Ckb1",1.98795163305343e-09,0.640306645529832,0.944,0.756,6.93139095896738e-05,"10","Ckb"
"Tmem442",2.06125238960302e-09,0.462886375456034,0.537,0.274,7.18696870682887e-05,"10","Tmem44"
"Inpp5j1",2.31721438553498e-09,0.441137021818932,0.352,0.147,8.0794313980448e-05,"10","Inpp5j"
"Atrnl12",3.32687031387734e-09,0.507655322081626,0.944,0.679,0.000115997987233961,"10","Atrnl1"
"Rnf144b2",4.25038176584941e-09,0.498406047884032,0.611,0.326,0.000148198061029871,"10","Rnf144b"
"Msi22",4.39643052522334e-09,0.385827441149504,0.815,0.574,0.000153290343122962,"10","Msi2"
"Fmn12",4.44861543187762e-09,0.630731097337783,0.667,0.408,0.000155109874263277,"10","Fmn1"
"Mtss2",4.66797991892331e-09,0.578482169835692,0.444,0.224,0.000162758455833099,"10","Mtss2"
"Gm480912",4.99604607773262e-09,0.6445921897672,0.648,0.372,0.000174197138592303,"10","Gm48091"
"Pde9a",5.45089566657123e-09,0.479943953955804,0.343,0.144,0.000190056379206339,"10","Pde9a"
"Camk2d1",5.75283225034961e-09,0.470272534683038,0.731,0.458,0.00020058400207294,"10","Camk2d"
"Vwc22",6.24947212619691e-09,0.575265239827367,0.685,0.41,0.000217900344624108,"10","Vwc2"
"L3mbtl3",6.52905427071719e-09,0.537638267038708,0.435,0.213,0.000227648535257096,"10","L3mbtl3"
"Oprd12",7.9897069004333e-09,0.557503855893005,0.398,0.191,0.000278577110497408,"10","Oprd1"
"Gm37880",8.28457058626976e-09,0.417707631899902,0.278,0.106,0.000288858122631468,"10","Gm37880"
"Tmem1962",8.93658101219758e-09,0.316223931399498,0.389,0.165,0.000311591770152293,"10","Tmem196"
"Srgap13",9.24834224387223e-09,0.540767221039919,0.407,0.197,0.000322461949017093,"10","Srgap1"
"Tenm22",1.03548512495506e-08,0.382426243807658,0.991,0.841,0.00036104259851808,"10","Tenm2"
"Lrrc8b2",1.14541682347353e-08,0.536616225306017,0.62,0.359,0.000399372483840515,"10","Lrrc8b"
"Cpeb22",1.330733645708e-08,0.445601894131166,0.509,0.269,0.00046398690024901,"10","Cpeb2"
"Pknox22",1.39353364573167e-08,0.556115717515463,0.704,0.474,0.000485883376257262,"10","Pknox2"
"Phf20l11",1.43910315118051e-08,0.551369614737725,0.852,0.681,0.000501772095722108,"10","Phf20l1"
"Atp11b1",1.53652034172052e-08,0.535031166484034,0.769,0.533,0.000535738547547693,"10","Atp11b"
"Gm4221",1.73344784836297e-08,0.393544654855371,0.306,0.123,0.000604401261288715,"10","Gm4221"
"Cerk1",1.81462500891637e-08,0.59366903713046,0.472,0.254,0.00063270530185887,"10","Cerk"
