"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plppr4",1.76814977308104e-61,0.54079334655909,0.683,0.481,6.16500781380167e-57,"3","Plppr4"
"Ncam22",3.39574974078218e-61,0.393107506297527,0.825,0.577,1.18399606211852e-56,"3","Ncam2"
"Adcy1",6.67344479928898e-61,0.611594639171288,0.529,0.337,2.32682999816809e-56,"3","Adcy1"
"Irs1",9.64234018225461e-61,0.460978289071269,0.322,0.143,3.36199475134671e-56,"3","Irs1"
"Plk2",1.29029179816734e-60,0.454541955237789,0.317,0.139,4.49886041267007e-56,"3","Plk2"
"Grik11",1.15156382652906e-59,0.72739580949325,0.878,0.674,4.01515759395888e-55,"3","Grik1"
"Prkca",1.82741381470802e-59,0.428569828156784,0.793,0.585,6.37164374774244e-55,"3","Prkca"
"Ptprn1",3.94393444131627e-59,0.467146191638346,0.779,0.584,1.37513162165374e-54,"3","Ptprn"
"Chsy31",6.47989976370462e-59,0.441587563361211,0.72,0.451,2.25934665061089e-54,"3","Chsy3"
"Col26a1",7.08680165226728e-59,0.534921643941167,0.344,0.163,2.47095513209603e-54,"3","Col26a1"
"Eepd1",7.59543287672217e-59,0.478778423446515,0.339,0.158,2.64829958112672e-54,"3","Eepd1"
"A330102I10Rik2",2.88233448711625e-58,0.457878240083592,0.563,0.333,1.00498356562282e-53,"3","A330102I10Rik"
"Ldlrad4",3.2371776643803e-58,0.459244047447556,0.655,0.437,1.12870673623948e-53,"3","Ldlrad4"
"Luzp21",4.42320584564416e-58,0.573642407087189,0.755,0.532,1.54223918220075e-53,"3","Luzp2"
"Slco3a11",1.07868964623788e-57,0.462373633782552,0.594,0.374,3.76106718953762e-53,"3","Slco3a1"
"Marchf4",1.87743771762016e-57,0.465030583804402,0.363,0.176,6.54606209002622e-53,"3","Marchf4"
"Nrg1",2.12197612543157e-57,0.990959550597463,0.713,0.534,7.39869415654227e-53,"3","Nrg1"
"Phka2",1.98065211448085e-56,0.571568543642825,0.438,0.251,6.90593972756039e-52,"3","Phka2"
"Sphkap",6.44747876485105e-56,0.435500201477216,0.53,0.302,2.24804242094062e-51,"3","Sphkap"
"1700016K05Rik",1.32625539443076e-55,0.507944651362552,0.314,0.147,4.62425468376173e-51,"3","1700016K05Rik"
"Dock10",3.1935436833177e-55,0.250539654956608,0.453,0.226,1.11349287606238e-50,"3","Dock10"
"Gabrg31",3.42881802167881e-55,0.641954981578752,0.915,0.765,1.19552597961875e-50,"3","Gabrg3"
"Fgf141",4.47058854898038e-55,0.3451093188481,0.996,0.96,1.55876010937299e-50,"3","Fgf14"
"Resp181",1.73369247782597e-54,0.447271512207394,0.41,0.212,6.0448655624358e-50,"3","Resp18"
"Pag1",1.76805917752235e-54,0.368147495242324,0.361,0.177,6.16469193426717e-50,"3","Pag1"
"Epb41l4b1",5.59802747716423e-54,0.461152631803426,0.356,0.176,1.95186424046285e-49,"3","Epb41l4b"
"Scai",7.34764347462048e-54,0.471041593905278,0.63,0.426,2.56190285029592e-49,"3","Scai"
"Sgms1",4.71489129904048e-53,0.536325126744321,0.499,0.31,1.64394114923644e-48,"3","Sgms1"
"Pola1",7.22982776057997e-53,0.494000931584869,0.468,0.276,2.52082404528142e-48,"3","Pola1"
"Gabra5",1.31758338887784e-52,0.38748129767861,0.317,0.147,4.59401800200035e-48,"3","Gabra5"
"Mfap3l",1.32072403060637e-52,0.429071137881249,0.336,0.163,4.60496847751522e-48,"3","Mfap3l"
"Sh3rf1",1.48966066638499e-52,0.535739539068283,0.438,0.255,5.19399984548456e-48,"3","Sh3rf1"
"Agpat4",1.82556083201919e-52,0.398664799118175,0.367,0.179,6.3651829530013e-48,"3","Agpat4"
"Maf1",1.98542361506103e-52,0.400445653604506,0.773,0.542,6.92257651863328e-48,"3","Maf"
"Scaper",2.2528410033202e-52,0.435979112794085,0.663,0.455,7.85498072627654e-48,"3","Scaper"
"Tsc22d1",1.12798390503689e-50,0.455896674262641,0.685,0.483,3.93294148169212e-46,"3","Tsc22d1"
"Nalcn",1.69822501902874e-49,0.445175329618331,0.79,0.634,5.92120117384751e-45,"3","Nalcn"
"Add3",2.12260330612511e-49,0.481085303848912,0.439,0.256,7.40088094746644e-45,"3","Add3"
"Rab6a",4.59117404256893e-49,0.457455337246198,0.666,0.48,1.60080465342251e-44,"3","Rab6a"
"Pgbd5",4.90522738555367e-49,0.41604572501788,0.366,0.191,1.710305632521e-44,"3","Pgbd5"
"Gnao1",7.03058338731172e-49,0.403522413285679,0.748,0.584,2.45135350965398e-44,"3","Gnao1"
"Cpne8",1.86635112252046e-48,0.29313494097853,0.282,0.123,6.5074064588921e-44,"3","Cpne8"
"A830082K12Rik",1.8868617302284e-48,0.430041406397659,0.471,0.278,6.57892079478735e-44,"3","A830082K12Rik"
"Sipa1l1",1.37658634169052e-47,0.387952143006145,0.756,0.574,4.79974359757233e-43,"3","Sipa1l1"
"Itpr11",1.69748493805193e-47,0.539116173916779,0.613,0.422,5.91862073350567e-43,"3","Itpr1"
"Purg",2.79919842535702e-47,0.450207401079433,0.614,0.424,9.75996514969232e-43,"3","Purg"
"Cadps",4.33807459176943e-47,0.359607913563103,0.966,0.921,1.51255646791225e-42,"3","Cadps"
"Oprm1",1.45536872349775e-46,0.361796983223463,0.364,0.185,5.07443412821961e-42,"3","Oprm1"
"Mthfd1l",1.88820340488446e-46,0.365397034378661,0.29,0.136,6.58359881181066e-42,"3","Mthfd1l"
"Khdrbs21",1.93202083291694e-46,0.442989008307938,0.329,0.162,6.73637703813149e-42,"3","Khdrbs2"
"Robo2",1.33339852468081e-45,0.426736808649698,0.947,0.855,4.64916063600458e-41,"3","Robo2"
"Syn2",4.50117546875026e-45,0.335421306219349,0.923,0.814,1.56942485068915e-40,"3","Syn2"
"C230057M02Rik",5.58309246523025e-45,0.350988197023311,0.295,0.14,1.94665684985183e-40,"3","C230057M02Rik"
"Acap2",1.4755825024126e-44,0.434993789555222,0.608,0.427,5.14491351116203e-40,"3","Acap2"
"Fryl",1.55052965605434e-44,0.439625125953581,0.526,0.342,5.40623175176467e-40,"3","Fryl"
"Gpr155",4.8404240771622e-44,0.327178608067973,0.251,0.11,1.68771066298414e-39,"3","Gpr155"
"Prkar2b1",5.13411447564541e-44,0.385078508445337,0.418,0.237,1.79011169422329e-39,"3","Prkar2b"
"B3gat11",5.14367596454778e-44,0.309097885227866,0.351,0.176,1.79344549855887e-39,"3","B3gat1"
"Asph",7.59666196714479e-44,0.555930403977588,0.49,0.325,2.64872812808437e-39,"3","Asph"
"Tox31",9.97241399429659e-44,0.571378853676167,0.549,0.389,3.47708158739139e-39,"3","Tox3"
"Kalrn",1.41267141312019e-43,0.325752515120258,0.908,0.777,4.92556141612617e-39,"3","Kalrn"
"Gm268711",2.102345113928e-43,0.370393482350732,0.51,0.311,7.33024670873277e-39,"3","Gm26871"
"Garnl31",2.32769566865147e-43,0.395128213528357,0.708,0.499,8.11597648788709e-39,"3","Garnl3"
"Mindy2",3.3297866252514e-43,0.412312114764905,0.441,0.264,1.16099670262641e-38,"3","Mindy2"
"Lcorl",3.73846221582819e-43,0.362535383312628,0.503,0.314,1.30348962079281e-38,"3","Lcorl"
"Brinp2",4.11547627691085e-43,0.571663472279986,0.551,0.393,1.43494311347051e-38,"3","Brinp2"
"Nos1ap1",4.71653223866283e-43,0.535835233925132,0.655,0.496,1.64451329565457e-38,"3","Nos1ap"
"Gdap1",6.09317142288513e-43,0.424822654373237,0.471,0.292,2.12450608001736e-38,"3","Gdap1"
"Vldlr",9.82743427380908e-43,0.384001625129175,0.331,0.171,3.42653150824901e-38,"3","Vldlr"
"Nkain2",5.52960016416484e-42,0.258584631876056,0.987,0.891,1.92800568923935e-37,"3","Nkain2"
"Slc1a21",8.34666223094759e-42,0.277828552159425,0.525,0.323,2.9102307200645e-37,"3","Slc1a2"
"Tnrc181",4.03696533117139e-41,0.354197290657625,0.444,0.265,1.40756870201953e-36,"3","Tnrc18"
"Arl4a",1.34511649915602e-40,0.382718927723876,0.278,0.137,4.6900176976073e-36,"3","Arl4a"
"Mtus21",2.1545217806436e-40,0.353262833840323,0.748,0.553,7.51217109257003e-36,"3","Mtus2"
"Lin7a",3.08173840802084e-40,0.414985695473024,0.393,0.227,1.07450973072462e-35,"3","Lin7a"
"Rasal2",5.97892556527582e-40,0.422185245530383,0.824,0.679,2.08467197684472e-35,"3","Rasal2"
"Plppr1",6.85569913658965e-40,0.598194575320049,0.516,0.354,2.39037661795471e-35,"3","Plppr1"
"Pdxk",7.58003685551484e-40,0.379566622121848,0.343,0.188,2.64293145041236e-35,"3","Pdxk"
"Slc24a31",4.26422923353392e-39,0.261656031558843,0.817,0.619,1.48680880685627e-34,"3","Slc24a3"
"Sorl1",4.77255320884369e-39,0.384092235415003,0.457,0.285,1.66404612732753e-34,"3","Sorl1"
"Prkd11",5.72099471518202e-39,0.592085432080642,0.304,0.162,1.99473922734251e-34,"3","Prkd1"
"Snx10",1.09817947646918e-38,0.357003142696506,0.411,0.24,3.82902238060508e-34,"3","Snx10"
"Itgbl1",2.17621083057891e-38,0.502119961719838,0.323,0.18,7.58779430297948e-34,"3","Itgbl1"
"Sorcs11",7.28880356104114e-38,0.793975708106604,0.413,0.251,2.54138713762821e-33,"3","Sorcs1"
"Ppm1h1",9.15129863730156e-38,0.420939539254967,0.618,0.455,3.19078329586794e-33,"3","Ppm1h"
"Grip1os2",1.12422921477424e-37,0.432242517295534,0.676,0.518,3.91985000315335e-33,"3","Grip1os2"
"Kcnh1",1.25859589944692e-37,0.423487412277506,0.474,0.309,4.38834632260159e-33,"3","Kcnh1"
"Nmt2",1.53527497490813e-37,0.380362200300063,0.587,0.417,5.35304325501218e-33,"3","Nmt2"
"Hip1",1.89940018227902e-37,0.401672963530817,0.357,0.204,6.62263861555224e-33,"3","Hip1"
"Mpped11",2.84712596578195e-37,0.533491486083941,0.485,0.342,9.92707410489193e-33,"3","Mpped1"
"Edil31",4.10105433930923e-37,0.285367762111098,0.862,0.67,1.42991461648695e-32,"3","Edil3"
"F730043M19Rik1",4.49383083842434e-37,0.397777543501065,0.265,0.134,1.56686399843341e-32,"3","F730043M19Rik"
"Astn21",6.63058598290912e-37,0.372489364413366,0.853,0.703,2.31188641466092e-32,"3","Astn2"
"Man1a21",1.2053449669145e-36,0.427569094359201,0.666,0.498,4.20267629614077e-32,"3","Man1a2"
"Adam23",1.30540724833184e-36,0.365220854430279,0.639,0.456,4.55156345275863e-32,"3","Adam23"
"Nrbp2",1.64600372327077e-36,0.368182245921921,0.326,0.18,5.73912118192819e-32,"3","Nrbp2"
"ENSMUSG00000121207",2.92696333662549e-36,0.411161525096003,0.26,0.132,1.02054430658121e-31,"3","ENSMUSG00000121207"
"Tmem178b",3.5760958481318e-36,0.34217997331643,0.894,0.748,1.24687733936811e-31,"3","Tmem178b"
"Lrp12",4.06889237355551e-36,0.303073653755637,0.257,0.125,1.4187007038876e-31,"3","Lrp12"
"Gm47024",6.55704426104509e-36,0.378454531602707,0.4,0.246,2.28624462249859e-31,"3","Gm47024"
"Sema6a1",6.77479192966457e-36,0.504551833459607,0.444,0.289,2.36216670211614e-31,"3","Sema6a"
"Atp2c1",8.50546725775184e-36,0.437804864243449,0.677,0.528,2.96560126876033e-31,"3","Atp2c1"
"Cep112",1.04616680897543e-35,0.41533444696426,0.355,0.203,3.64766981285463e-31,"3","Cep112"
"Selenow",1.26246798174039e-35,0.32918195300429,0.586,0.403,4.40184711193423e-31,"3","Selenow"
"Adam10",1.35680454685965e-35,0.378766807252008,0.448,0.286,4.73077041353553e-31,"3","Adam10"
"Fnbp1l1",1.56804528020809e-35,0.30344554543068,0.666,0.475,5.46730347850154e-31,"3","Fnbp1l"
"Sox1ot",2.87107291817144e-35,0.340498670238731,0.317,0.171,1.00105699437884e-30,"3","Sox1ot"
"Etnk1",3.00147249076536e-35,0.393852077171137,0.74,0.592,1.04652341335516e-30,"3","Etnk1"
"Grm51",4.37252898645238e-35,0.280139466347749,0.939,0.881,1.52456968170635e-30,"3","Grm5"
"Khdrbs3",6.0485607513041e-35,0.390197675480286,0.57,0.408,2.1089516771572e-30,"3","Khdrbs3"
"Ppp1r12a",9.55582186203915e-35,0.379727036385396,0.705,0.55,3.33182840863719e-30,"3","Ppp1r12a"
"Nrg2",2.89626924002696e-34,0.4425936400158,0.577,0.42,1.0098421959202e-29,"3","Nrg2"
"Dock3",3.97306944867583e-34,0.309756517722068,0.922,0.842,1.3852901246698e-29,"3","Dock3"
"Zfp950",4.74690409092471e-34,0.392778828522211,0.577,0.41,1.65510304938272e-29,"3","Zfp950"
"Csmd2",5.24526655844995e-34,0.325558993636883,0.522,0.346,1.82886709093474e-29,"3","Csmd2"
"Ppp1r2",1.07757629437148e-33,0.364810649729494,0.432,0.277,3.75718526558505e-29,"3","Ppp1r2"
"Spock32",1.16833515849489e-33,0.380747012532323,0.85,0.705,4.07363419712413e-29,"3","Spock3"
"Gm151551",2.12332608211832e-33,0.488344847236472,0.257,0.133,7.40340105052195e-29,"3","Gm15155"
"Gabrb11",5.73819046154032e-33,0.285636648140175,0.841,0.684,2.00073486822526e-28,"3","Gabrb1"
"Gng22",6.71283614947914e-33,0.371257696751675,0.548,0.384,2.34056458023889e-28,"3","Gng2"
"Ube2ql1",7.51909429234047e-33,0.266808960134227,0.29,0.152,2.62168260691035e-28,"3","Ube2ql1"
"Rgs7",1.31831186719121e-32,0.510755058717254,0.775,0.72,4.5965579873356e-28,"3","Rgs7"
"Ppp1r13b",2.87519334634512e-32,0.366540845122929,0.523,0.363,1.00249366407015e-27,"3","Ppp1r13b"
"Pank1",3.09067273175751e-32,0.326058885314045,0.315,0.176,1.07762486138189e-27,"3","Pank1"
"Trim24",3.88393769803526e-32,0.329036052278688,0.388,0.237,1.35421255717396e-27,"3","Trim24"
"Dst",4.00643094514792e-32,0.314882140828148,0.886,0.761,1.39692227764472e-27,"3","Dst"
"Scn2a1",5.54562801159476e-32,0.299906273549427,0.848,0.705,1.93359411880275e-27,"3","Scn2a"
"Mir670hg",7.16025028800347e-32,0.310720764266187,0.28,0.149,2.49656446791817e-27,"3","Mir670hg"
"Klhl13",9.37147163938068e-32,0.298201663730161,0.257,0.132,3.26755101650286e-27,"3","Klhl13"
"2900064K03Rik1",9.44925316358524e-32,0.329102945944251,0.27,0.141,3.29467110054727e-27,"3","2900064K03Rik"
"Gabra41",1.63951489877119e-31,0.38125772751201,0.473,0.316,5.7164965975455e-27,"3","Gabra4"
"Tox21",9.78888266426551e-31,0.421989721748309,0.3,0.179,3.41308971854946e-26,"3","Tox2"
"Rnf180",2.05117812721046e-30,0.281953488495669,0.402,0.251,7.15184277614472e-26,"3","Rnf180"
"Ubr5",2.28185449772203e-30,0.319805775679276,0.683,0.533,7.95614207720741e-26,"3","Ubr5"
"Cul1",2.49425854100095e-30,0.330786923635245,0.581,0.424,8.69673125490802e-26,"3","Cul1"
"Kcns31",3.06908689101686e-30,0.467948609141208,0.382,0.253,1.07009852629085e-25,"3","Kcns3"
"Snca",3.26849112376483e-30,0.292448229894669,0.498,0.327,1.13962480012308e-25,"3","Snca"
"Nrip3",3.73679435315894e-30,0.311308533739057,0.457,0.3,1.30290808711593e-25,"3","Nrip3"
"Hipk2",4.79277160589571e-30,0.30104688289669,0.411,0.258,1.67109567582766e-25,"3","Hipk2"
"Erc11",5.3276007492783e-30,0.340741922049181,0.595,0.436,1.85757455325086e-25,"3","Erc1"
"Akap8l",7.12912568419603e-30,0.310054623504099,0.701,0.541,2.48571225230863e-25,"3","Akap8l"
"Tceal5",7.60719092925049e-30,0.339862005166231,0.399,0.253,2.65239926130177e-25,"3","Tceal5"
"Numb",1.28173346661527e-29,0.314103245732423,0.477,0.32,4.46902007804746e-25,"3","Numb"
"Abhd6",1.54507555000164e-29,0.350982491341953,0.403,0.262,5.38721492019073e-25,"3","Abhd6"
"Gm47027",1.73096529239301e-29,0.387912546463488,0.405,0.265,6.03535668498671e-25,"3","Gm47027"
"Plcl2",3.21151485201419e-29,0.39542858880441,0.593,0.457,1.11975888345179e-24,"3","Plcl2"
"Gm42772",6.80495919437152e-29,0.315561369638625,0.262,0.142,2.37268512230152e-24,"3","Gm42772"
"Ncald1",8.39950796664673e-29,0.397833663671572,0.655,0.52,2.92865644273071e-24,"3","Ncald"
"Gm436701",8.51521216225263e-29,0.344611681015585,0.281,0.156,2.96899902461262e-24,"3","Gm43670"
"Clstn3",1.23784914891044e-28,0.337123402219802,0.612,0.462,4.31600862750602e-24,"3","Clstn3"
"Cacna1b1",3.34193669229114e-28,0.333830210285015,0.676,0.546,1.16523306650115e-23,"3","Cacna1b"
"Atrnl11",3.75219381767893e-28,0.284640669416487,0.833,0.653,1.30827741841011e-23,"3","Atrnl1"
"Fgf9",1.13222614876219e-27,0.351814366865371,0.278,0.161,3.94773291288912e-23,"3","Fgf9"
"Eif1b",1.16793946770645e-27,0.300506556436885,0.454,0.305,4.07225454205209e-23,"3","Eif1b"
"Kidins220",1.56518478577603e-27,0.331400998137819,0.788,0.658,5.45732979256528e-23,"3","Kidins220"
"Slc7a14",1.60620626364738e-27,0.472123205311139,0.518,0.391,5.60035937945931e-23,"3","Slc7a14"
"Pip4p1",1.81249350377234e-27,0.300778082990541,0.293,0.169,6.31962109960303e-23,"3","Pip4p1"
"Ftx",2.63751315287943e-27,0.318143309646151,0.696,0.552,9.19621711014471e-23,"3","Ftx"
"Tef",2.82062767757522e-27,0.300582750074823,0.407,0.266,9.83468252340152e-23,"3","Tef"
"6430548M08Rik1",2.87136283763442e-27,0.312182660010671,0.458,0.313,1.00115808059799e-22,"3","6430548M08Rik"
"Fry",2.90524503382722e-27,0.271806706249773,0.689,0.534,1.01297178594454e-22,"3","Fry"
"Galnt142",3.02909221147148e-27,0.385361254796977,0.391,0.25,1.05615358137376e-22,"3","Galnt14"
"Dok51",4.96897570599293e-27,0.350565487562164,0.251,0.141,1.73253275940855e-22,"3","Dok5"
"Bex11",6.95947371604977e-27,0.273272806878792,0.362,0.221,2.42655970057507e-22,"3","Bex1"
"Npas2",1.6356686372325e-26,0.279841888552313,0.265,0.147,5.70308583743855e-22,"3","Npas2"
"Cacnb41",2.97027606656917e-26,0.277718242137453,0.844,0.703,1.03564615613067e-21,"3","Cacnb4"
"Ntrk2",6.08464551502979e-26,0.320114573262549,0.927,0.832,2.12153335172544e-21,"3","Ntrk2"
"Hace1",9.40822459509982e-26,0.301860181990758,0.384,0.249,3.28036566957345e-21,"3","Hace1"
"Mtcl11",9.63226600137389e-26,0.382900678780353,0.467,0.341,3.35848218669904e-21,"3","Mtcl1"
"Acsl1",9.85438848943785e-26,0.30294003576149,0.374,0.243,3.43592963461229e-21,"3","Acsl1"
"5330434G04Rik1",1.89657421426659e-25,0.269259924757915,0.888,0.761,6.61278531288331e-21,"3","5330434G04Rik"
"Gtdc1",2.10973353478533e-25,0.27515142582154,0.622,0.469,7.35600791573602e-21,"3","Gtdc1"
"Ppp1r14c1",2.72494019024511e-25,0.257583654416103,0.265,0.148,9.50104896132762e-21,"3","Ppp1r14c"
"Dnajc6",4.18596599641456e-25,0.322540664862547,0.723,0.589,1.45952076396986e-20,"3","Dnajc6"
"Erbb42",4.505257120251e-25,0.258592365190566,0.996,0.862,1.57084800011791e-20,"3","Erbb4"
"Prmt8",5.74351512955614e-25,0.254052083338031,0.271,0.155,2.00259142022234e-20,"3","Prmt8"
"Rab6b",1.18123955680046e-24,0.287680707949664,0.738,0.595,4.11862796269618e-20,"3","Rab6b"
"Afap11",1.69205606711817e-24,0.332990185539444,0.449,0.313,5.89969188922092e-20,"3","Afap1"
"Rev3l",3.46049171180094e-24,0.265214964706566,0.801,0.685,1.20656964515363e-19,"3","Rev3l"
"Cracd",1.36287534773317e-23,0.258519748473836,0.7,0.553,4.75193747494125e-19,"3","Cracd"
"Adam22",1.48321776816208e-23,0.327128861009916,0.8,0.681,5.17153539225072e-19,"3","Adam22"
"Rora1",2.00402143244073e-23,0.26994623973691,0.889,0.804,6.9874215284911e-19,"3","Rora"
"Robo11",5.6069985949075e-23,0.364372123245762,0.94,0.82,1.9549922000864e-18,"3","Robo1"
"Shank21",7.77923773965685e-23,0.254315655677994,0.493,0.345,2.71238682268615e-18,"3","Shank2"
"Mir124a-1hg",1.68137313987566e-22,0.291039534606051,0.777,0.674,5.86244372680446e-18,"3","Mir124a-1hg"
"Cnnm1",2.0590671019264e-22,0.276930610624377,0.37,0.248,7.17934926428678e-18,"3","Cnnm1"
"Eml11",2.8276107822678e-22,0.255360998799261,0.298,0.183,9.85903051453314e-18,"3","Eml1"
"mt-Cytb",3.42208125780918e-22,0.311190675699058,0.813,0.702,1.19317707216033e-17,"3","mt-Cytb"
"App",3.77618900414896e-22,0.399482316165078,0.908,0.842,1.31664382007662e-17,"3","App"
"Galnt13",4.59706030516905e-22,0.266053854665716,0.636,0.493,1.60285701660329e-17,"3","Galnt13"
"Gm43316",5.4711569698512e-22,0.25862961562769,0.26,0.154,1.90762830067802e-17,"3","Gm43316"
"Sesn3",1.44266680258873e-21,0.289426917138926,0.475,0.342,5.03014634058612e-17,"3","Sesn3"
"Kdm4c",2.10932155912479e-21,0.270548076549661,0.565,0.433,7.35457148020039e-17,"3","Kdm4c"
"Rasgrf1",2.17021241294298e-21,0.279856048047092,0.732,0.6,7.5668796202083e-17,"3","Rasgrf1"
"mt-Rnr1",2.95974213742128e-21,0.415102651254496,0.804,0.72,1.03197329105468e-16,"3","mt-Rnr1"
"B3galt1",5.88109685475797e-21,0.264621513767541,0.792,0.691,2.05056204034846e-16,"3","B3galt1"
"Cyria",1.13505036319673e-20,0.268941572148237,0.537,0.406,3.95758010135805e-16,"3","Cyria"
"Luc7l3",1.27443247881933e-20,0.260854979654271,0.673,0.547,4.44356372389937e-16,"3","Luc7l3"
"Ptchd41",1.56559115266949e-20,0.394119239875762,0.721,0.61,5.4587466720127e-16,"3","Ptchd4"
"Tcf20",2.98396704174294e-20,0.257162152209278,0.622,0.497,1.04041978844451e-15,"3","Tcf20"
"Ripor21",4.11451318700245e-20,0.250982893012124,0.572,0.435,1.43460731291215e-15,"3","Ripor2"
"Aak11",5.20610813278207e-20,0.250941060247083,0.826,0.701,1.81521372265712e-15,"3","Aak1"
"Fmn11",1.02814603587193e-19,0.250990334336867,0.529,0.389,3.58483678327464e-15,"3","Fmn1"
"Spats2l1",2.53430266313362e-19,0.270931031036029,0.382,0.269,8.83635309554799e-15,"3","Spats2l"
"Med12l",5.66978163596605e-19,0.259531223618465,0.524,0.402,1.97688276301228e-14,"3","Med12l"
"Plekha6",8.78490590251715e-19,0.274921844855996,0.304,0.202,3.06303314103065e-14,"3","Plekha6"
"Col25a1",1.04254336646725e-18,1.02469305509612,0.267,0.172,3.63503595586137e-14,"3","Col25a1"
"Kcnip11",1.26531336505291e-18,0.371063820331503,0.773,0.701,4.41176810992997e-14,"3","Kcnip1"
"Rb1",1.4087521811594e-18,0.274358858040139,0.455,0.333,4.91189623004849e-14,"3","Rb1"
"Cert1",1.78840278846215e-18,0.252005836514162,0.363,0.253,6.23562400253099e-14,"3","Cert1"
"Sel1l3",2.21003055171991e-18,0.251775477568651,0.409,0.293,7.70571352468182e-14,"3","Sel1l3"
"Ndst31",2.39591602133258e-18,0.265172730951983,0.432,0.297,8.35384039158029e-14,"3","Ndst3"
"Kif1a",2.80047526745675e-18,0.268470246152178,0.703,0.586,9.76441711504146e-14,"3","Kif1a"
"Gm46367",4.85992354925601e-18,0.253167197241553,0.316,0.211,1.69450954391909e-13,"3","Gm46367"
"mt-Nd4",9.40775316764865e-18,0.335645795600193,0.642,0.529,3.28020129696406e-13,"3","mt-Nd4"
"Hsd17b12",1.09303887934372e-17,0.252617850174059,0.316,0.214,3.81109866060776e-13,"3","Hsd17b12"
"ENSMUSG00000120606",1.57283812192115e-17,0.279401557855362,0.29,0.192,5.48401467970246e-13,"3","ENSMUSG00000120606"
"St7",1.61069604657487e-17,0.251499126152744,0.533,0.415,5.61601390559258e-13,"3","St7"
"A230006K03Rik1",3.02984969234406e-17,0.253822676599273,0.657,0.517,1.0564176922296e-12,"3","A230006K03Rik"
"Pex5l1",8.25758361281523e-16,0.617023119002931,0.478,0.382,2.87917167828029e-11,"3","Pex5l"
"Cck1",1.20347304062146e-15,0.388737123570303,0.629,0.528,4.19614945073484e-11,"3","Cck"
"Gm461021",1.55028700136508e-14,0.275092009578564,0.261,0.174,5.40538568765962e-10,"3","Gm46102"
"Gm139631",2.02587965844446e-14,0.261805201487419,0.29,0.203,7.06363460509829e-10,"3","Gm13963"
"Tspan5",3.33919901549317e-14,0.45255245432024,0.762,0.691,1.164278520732e-09,"3","Tspan5"
"Ctnna3",9.41332310120367e-14,0.350198588055893,0.847,0.755,3.28214336569668e-09,"3","Ctnna3"
"mt-Nd2",1.11088356952022e-12,0.256616179606896,0.675,0.596,3.87331774184616e-08,"3","mt-Nd2"
"mt-Rnr2",2.60631665045401e-11,0.263691590382402,0.88,0.826,9.087444265138e-07,"3","mt-Rnr2"
"Lrrtm3",1.09092548658111e-07,0.251516284165485,0.71,0.639,0.00380372989406236,"3","Lrrtm3"
"Meis2",0,3.10661437246108,0.918,0.124,0,"4","Meis2"
"Cpa6",0,2.9815476834276,0.431,0.02,0,"4","Cpa6"
"Pcbp3",0,2.75754573186873,0.826,0.28,0,"4","Pcbp3"
"Pbx3",0,2.74141066162282,0.781,0.143,0,"4","Pbx3"
"Lgr5",0,2.06672974768697,0.392,0.039,0,"4","Lgr5"
"Adamts19",0,1.78283398466848,0.295,0.003,0,"4","Adamts19"
"Auts2",0,1.65129404391006,0.962,0.959,0,"4","Auts2"
"Frmd7",0,1.17337743996278,0.278,0.012,0,"4","Frmd7"
"Celf2",1.4624272646303e-248,1.64000715444509,0.942,0.96,5.09904514358647e-244,"4","Celf2"
"Meis1",1.15138778857761e-241,1.28760213968379,0.298,0.031,4.01454380243355e-237,"4","Meis1"
"Pbx1",1.57876608438285e-227,2.03312914458893,0.814,0.676,5.50468370641767e-223,"4","Pbx1"
"C79798",2.78052926614635e-219,1.19081738151079,0.3,0.036,9.6948713922725e-215,"4","C79798"
"Ppm1e",8.57719210374309e-216,1.72085759577746,0.824,0.68,2.9906095708121e-211,"4","Ppm1e"
"Syt6",2.39183571509047e-214,1.42011687628582,0.341,0.055,8.33961358780596e-210,"4","Syt6"
"Cacna2d11",1.05391738734486e-204,1.56906855458585,0.775,0.402,3.67469375445533e-200,"4","Cacna2d1"
"Dgkb1",6.40505650803333e-199,2.2052536352291,0.753,0.489,2.23325105265598e-194,"4","Dgkb"
"Arpp211",5.21179425783767e-193,1.90732654762807,0.717,0.414,1.81719630388026e-188,"4","Arpp21"
"St6galnac3",2.17070065839051e-188,1.84159890725731,0.513,0.174,7.56858198561019e-184,"4","St6galnac3"
"Ptpro",1.27313457273265e-180,2.12958436487854,0.612,0.3,4.43903831474695e-176,"4","Ptpro"
"Cpne4",1.22780199810968e-164,2.0015021462625,0.593,0.273,4.28097722680904e-160,"4","Cpne4"
"Il1rapl11",9.60927008077361e-141,0.98994197217654,0.906,0.926,3.35046419906333e-136,"4","Il1rapl1"
"Tshz1",2.60347192067257e-140,1.49510733077254,0.417,0.135,9.07752554580904e-136,"4","Tshz1"
"Prkg1",4.94248614893235e-137,2.18728945626321,0.647,0.423,1.72329664554824e-132,"4","Prkg1"
"Maml31",8.34657969256094e-131,1.36051601364795,0.607,0.317,2.91020194140522e-126,"4","Maml3"
"Tenm3",1.26070064443043e-127,2.16356475403332,0.649,0.432,4.39568493693560e-123,"4","Tenm3"
"Cdk14",4.89262749764956e-123,1.28504656967594,0.722,0.545,1.70591242960547e-118,"4","Cdk14"
