"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"58","Arl4c",4.54712986342067e-11,-0.254548170388113,0.192,0.278,1.58544776947889e-06,-0.254548170388113,4.14784666495742e-06,0.180727275540527,0.254,0.192,0.14462296966707,0.180727275540527,"non-sig","#00AFBB"
"59","Arnt2",1.79664001083135e-22,-0.34791720259902,0.494,0.658,6.26434472576566e-18,-0.34791720259902,4.36826166137072e-28,0.397948818940329,0.681,0.494,1.52308179347013e-23,0.397948818940329,"sig","#E7B800"
"60","Arpp21",1.70908293712535e-29,1.02677728540772,0.539,0.411,5.95905947687495e-25,1.02677728540772,7.88143118832262e-37,-1.08017464828729,0.38,0.539,2.74801861243245e-32,-1.08017464828729,"sig","#E7B800"
"61","Asap1",1.20474306492981e-14,-0.254162986458001,0.556,0.692,4.20057764449075e-10,-0.254162986458001,2.04018359068542e-08,0.165134211174826,0.663,0.556,0.000711350812564285,0.165134211174826,"sig","#E7B800"
"62","Astn2",2.31414637185744e-26,-0.395616799480869,0.641,0.796,8.06873415475533e-22,-0.395616799480869,1.12557627478641e-18,0.324156070000087,0.774,0.641,3.92454679729779e-14,0.324156070000087,"sig","#E7B800"
"63","Atp10a",1.27200392659371e-07,0.197718827024243,0.043,0.013,0.00443509609085428,0.197718827024243,1.08610930222503e-08,-0.202576566567552,0.011,0.043,0.000378693730406801,-0.202576566567552,"sig","#E7B800"
"64","Atp13a3",4.64224938046703e-07,-0.178575588995165,0.304,0.37,0.0161861309148744,-0.178575588995165,0.00014593991608157,0.101389681579636,0.362,0.304,1,0.101389681579636,"non-sig","#00AFBB"
"65","Atp6v0a1",1.14748188037361e-07,-0.169605041629643,0.579,0.666,0.00400092507229867,-0.169605041629643,0.215663681577185,-0.00233152268093373,0.633,0.579,1,-0.00233152268093373,"non-sig","#00AFBB"
"66","Atp8a2",9.70516970099206e-15,-0.266461471803589,0.511,0.634,3.3839015196449e-10,-0.266461471803589,1.04940067919023e-10,0.205157633737826,0.631,0.511,3.65894534813258e-06,0.205157633737826,"sig","#E7B800"
"67","Atp9a",5.883320838282e-07,-0.152569031103463,0.351,0.428,0.0205133747668378,-0.152569031103463,0.00012784630974251,0.120116783961457,0.416,0.351,1,0.120116783961457,"non-sig","#00AFBB"
"68","Atrnl1",1.41846258673195e-15,-0.307478308334242,0.609,0.729,4.94575350115828e-11,-0.307478308334242,6.8828270061745e-19,0.35084351316232,0.748,0.609,2.39983529224286e-14,0.35084351316232,"sig","#E7B800"
"69","Atxn1",8.31538696115173e-15,-0.268797298118304,0.734,0.839,2.89932597174477e-10,-0.268797298118304,3.67649959116563e-14,0.239058906464065,0.849,0.734,1.28188511245172e-09,0.239058906464065,"sig","#E7B800"
"70","Atxn2",1.65377455105309e-07,-0.161615261003853,0.44,0.516,0.0057662157271568,-0.161615261003853,0.00676178353890783,0.0359880432046966,0.493,0.44,1,0.0359880432046966,"non-sig","#00AFBB"
"71","Auts2",1.02004162260125e-58,0.906432427660866,0.976,0.956,3.55657912552379e-54,0.906432427660866,1.49082473923467e-45,-0.780506599554326,0.965,0.976,5.19805861828954e-41,-0.780506599554326,"sig","#E7B800"
"72","B3galt1",9.1072577454858e-07,0.309883794648627,0.733,0.707,0.0317542755811853,0.309883794648627,0.000132844627540626,-0.265330704206403,0.728,0.733,1,-0.265330704206403,"non-sig","#00AFBB"
"73","B830012L14Rik",1.32271448798838e-06,-0.201271207233749,0.421,0.489,0.0461190860526909,-0.201271207233749,5.88678962144022e-09,0.219451490350976,0.521,0.421,0.000205254693730756,0.219451490350976,"sig","#E7B800"
"74","Bach2",1.07706861128524e-07,-0.181360784750084,0.518,0.607,0.00375541512696823,-0.181360784750084,3.49158077951311e-07,0.170404855002549,0.618,0.518,0.0121740947039283,0.170404855002549,"sig","#E7B800"
"75","Baiap2",2.79106286371445e-16,0.438575661051397,0.166,0.077,9.73159888691319e-12,0.438575661051397,6.9645133753273e-09,-0.37692085396874,0.104,0.166,0.000242831687857537,-0.37692085396874,"sig","#E7B800"
"76","Bc1",7.46546727959092e-11,-0.249247099708501,0.283,0.378,2.60298447637496e-06,-0.249247099708501,0.168314014724415,0.0179896157744158,0.304,0.283,1,0.0179896157744158,"non-sig","#00AFBB"
"77","Bckdhb",3.46400536095445e-08,-0.195530288887139,0.321,0.402,0.00120779474920399,-0.195530288887139,8.68757199860506e-14,0.228941049513047,0.442,0.321,3.02909572875363e-09,0.228941049513047,"sig","#E7B800"
"78","Bcl9",2.12567574637472e-09,-0.223495334549555,0.263,0.346,7.41159362488473e-05,-0.223495334549555,3.15835919777748e-06,0.125289429102345,0.335,0.263,0.110122510148908,0.125289429102345,"non-sig","#00AFBB"
"79","Bend6",4.1533041496476e-08,-0.211559190096876,0.35,0.433,0.00144813255785763,-0.211559190096876,8.45893706640138e-07,0.157603660897941,0.434,0.35,0.0294937758694217,0.157603660897941,"sig","#E7B800"
"80","Bmp1",2.77355734396635e-07,0.185983261848579,0.048,0.017,0.00967056239120748,0.185983261848579,0.000306910186801111,-0.152319012641249,0.025,0.048,1,-0.152319012641249,"non-sig","#00AFBB"
"81","Btbd11",8.19481073538733e-28,-0.456868379614569,0.422,0.601,2.8572846591075e-23,-0.456868379614569,1.63940814424259e-27,0.457715751245029,0.597,0.422,5.71612437653063e-23,0.457715751245029,"sig","#E7B800"
"82","C130073E24Rik",3.33359386901723e-19,0.709308678993587,0.263,0.146,1.16232417431024e-14,0.709308678993587,1.04516996168852e-15,-0.668834923295781,0.159,0.263,3.64419410541937e-11,-0.668834923295781,"sig","#E7B800"
