,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,,Targets of Pbx3,,,
Gm50046,0.244430433,0.002824757,0.005,0.003,1,,,,,
Ccdc32,0.244441259,0.005050773,0.081,0.092,1,,,,,
Ccdc112,0.24447236,0.058781604,0.102,0.091,1,,,,,
Bhmt2,0.244501545,0.00837064,0.004,0.002,1,,,,,
Wdr13,0.24450876,0.049158259,0.107,0.095,1,,,,,
Nek3,0.244516235,0.011761789,0.036,0.029,1,,,,,
1700022I11Rik,0.244620067,0.026343463,0.015,0.011,1,,,,,
4933426K07Rik,0.244633342,0.011176386,0.004,0.002,1,,,,,
Lrrc34,0.244666284,0.005265078,0.005,0.003,1,,,,,
Mrpl39,0.244695477,0.006931977,0.046,0.038,1,,,,,
Casd1,0.244712961,-0.010488965,0.154,0.17,1,,,,,
Prep,0.244749093,-0.023692502,0.078,0.087,1,,,,,
4930403P22Rik,0.244759766,-0.011013244,0.016,0.021,1,,,,,
Gm50209,0.244765189,0.011084417,0.004,0.002,1,,,,,
Slc13a1,0.244897085,0.023676309,0.004,0.002,1,,,,,
Prkcd,0.244897085,0.012743982,0.004,0.002,1,,,,,
Hey2,0.244902295,0.003437642,0.005,0.003,1,,,,,
Gm49071,0.245029032,0.007195653,0.004,0.002,1,,,,,
Ror2,0.245042304,0.057753509,0.067,0.057,1,,,,,
Eif3i,0.245128368,-0.047805435,0.085,0.095,1,,,,,
Pacsin1,0.245153787,-0.01178909,0.595,0.623,1,,,,,
Gm42738,0.245161028,0.014680128,0.004,0.002,1,,,,,
Smad5,0.245174064,0.070766954,0.089,0.079,1,,,,,
Zup1,0.245176984,0.07255927,0.278,0.26,1,,,,,
Gm38147,0.245293075,0.004409397,0.004,0.002,1,,,,,
ENSMUSG00000120887,0.245293075,0.015845364,0.004,0.002,1,,,,,
Zar1l,0.245293075,0.007671746,0.004,0.002,1,,,,,
Ckap2,0.245293075,0.004471784,0.004,0.002,1,,,,,
Timp1,0.245293075,0.011444349,0.004,0.002,1,,,,,
Tmem147,0.245294023,0.064523732,0.138,0.123,1,,,,,
Ascl1,0.245313829,-0.029080054,0.016,0.021,1,,,,,
Selenok-ps1,0.245351681,-0.016828114,0.01,0.015,1,,,,,
Gm28981,0.245374795,0.000960116,0.005,0.003,1,,,,,
Tulp4,0.245388014,0.090410259,0.515,0.507,1,,,,,
Scfd1,0.245408058,0.05156072,0.247,0.224,1,,,,,
4930590J08Rik,0.245412319,-0.028909503,0.034,0.041,1,,,,,
Zfp780b,0.24541761,0.039875996,0.089,0.077,1,,,,,
C030032O16Rik,0.245425171,0.008786123,0.004,0.002,1,,,,,
Gm37012,0.245425171,0.009435163,0.004,0.002,1,,,,,
Ncf1,0.245557317,0.008076148,0.004,0.002,1,,,,,
Col5a3,0.245557317,0.004768957,0.004,0.002,1,,,,,
ENSMUSG00000120343,0.245557317,0.008145455,0.004,0.002,1,,,,,
2700046G09Rik,0.245601334,-0.039233324,0.037,0.045,1,,,,,
Bahd1,0.245613786,-0.014224152,0.036,0.044,1,,,,,
Gm42538,0.245689513,0.0113637,0.004,0.002,1,,,,,
Scara5,0.245689513,0.011277181,0.004,0.002,1,,,,,
Rnf144a,0.245751303,-0.00446395,0.067,0.077,1,,,,,
Pigl,0.245796032,0.017913365,0.068,0.058,1,,,,,
Gm10631,0.245821759,0.00704673,0.004,0.002,1,,,,,
Gm33255,0.245821759,0.007051562,0.004,0.002,1,,,,,
Gm37751,0.245821759,0.005374772,0.004,0.002,1,,,,,
Arap3,0.245821759,0.006717766,0.004,0.002,1,,,,,
Gm48262,0.245924446,-0.019369035,0.025,0.031,1,,,,,
Avil,0.245954055,0.006604539,0.004,0.002,1,,,,,
Igdcc4,0.245978741,-0.068750742,0.133,0.144,1,,,,,
Spag4,0.246014962,-0.033129745,0.02,0.026,1,,,,,
ENSMUSG00000121204,0.246086401,0.008154414,0.004,0.002,1,,,,,
Gm42447,0.246126273,-0.055120106,0.071,0.079,1,,,,,
Gm6260,0.246218796,0.003941682,0.004,0.002,1,,,,,
Gm56346,0.246218796,0.002266633,0.004,0.002,1,,,,,
Dhx8,0.246248782,-0.019861912,0.085,0.095,1,,,,,
Col4a6,0.246351239,0.004010416,0.004,0.002,1,,,,,
ENSMUSG00000121117,0.246351242,0.003302531,0.004,0.002,1,,,,,
Gm49711,0.246499266,-0.009205555,0.013,0.018,1,,,,,
Pxdn,0.246514762,0.040261155,0.09,0.079,1,,,,,
Gm5105,0.246521374,0.021969661,0.013,0.009,1,,,,,
Incenp,0.24653411,-0.032557422,0.04,0.047,1,,,,,
ENSMUSG00000120456,0.246643072,0.024719476,0.027,0.021,1,,,,,
Naca,0.246729637,0.023522857,0.296,0.272,1,,,,,
A630036G19Rik,0.246770034,-0.035349185,0.06,0.069,1,,,,,
Ccdc62,0.246808374,0.039705601,0.061,0.051,1,,,,,
Saxo2,0.246829276,0.031689637,0.04,0.033,1,,,,,
Fhl4,0.246881523,0.000437433,0.004,0.002,1,,,,,
Prmt1,0.246916898,-0.021448698,0.142,0.156,1,,,,,
4930549C15Rik,0.246921967,0.017648912,0.026,0.02,1,,,,,
Zfp281,0.24692333,0.034256798,0.087,0.075,1,,,,,
Gm34267,0.247028649,-0.027963441,0.029,0.036,1,,,,,
Clasrp,0.247080163,-0.068527635,0.194,0.204,1,,,,,
Urm1,0.247159317,-0.078109716,0.11,0.119,1,,,,,
Gba2,0.247189291,-0.026062415,0.131,0.143,1,,,,,
Gm48693,0.247218834,-0.011585878,0.032,0.039,1,,,,,
Srp54c,0.247294987,0.001616839,0.025,0.019,1,,,,,
Gm26930,0.247322154,0.0590711,0.064,0.055,1,,,,,
Larp4,0.247370551,-0.032017789,0.212,0.225,1,,,,,
Tpst1,0.247480977,-0.016214115,0.132,0.145,1,,,,,
Dusp18,0.247580169,0.015810341,0.015,0.011,1,,,,,
Fads2,0.247749021,0.0372844,0.05,0.042,1,,,,,
Zfp597,0.247762195,-0.01857306,0.073,0.083,1,,,,,
Eif2b4,0.247774876,-0.021990813,0.179,0.193,1,,,,,
1500015A07Rik,0.247792873,0.042709007,0.107,0.094,1,,,,,
Nptx2,0.2477997,-0.029231868,0.016,0.021,1,,,,,
Ak7,0.24783771,-0.013549973,0.007,0.011,1,,,,,
Flot1,0.247843581,-0.081803568,0.132,0.141,1,,,,,
Dnajc28,0.24785772,-0.02500513,0.016,0.021,1,,,,,
Mrpl22,0.24798522,-0.028192363,0.054,0.063,1,,,,,
Gm38104,0.248060792,0.032015712,0.039,0.032,1,,,,,
Tomm20l,0.248078991,-0.036227836,0.031,0.038,1,,,,,
Gm47136,0.248148423,0.019080025,0.015,0.011,1,,,,,
Hagh,0.248362135,0.023932684,0.248,0.268,1,,,,,
Gm43111,0.248423616,0.012043189,0.018,0.013,1,,,,,
Nudcd2,0.248464526,-0.061675162,0.103,0.113,1,,,,,
Gm27021,0.248494502,0.010996674,0.013,0.009,1,,,,,
9330121K16Rik,0.248537241,0.040715917,0.029,0.023,1,,,,,
Ccdc166,0.248617081,0.014693431,0.015,0.011,1,,,,,
Mccc1os,0.248861105,0.010520861,0.013,0.009,1,,,,,
Pcca,0.248864167,0.009219439,0.464,0.495,1,,,,,
Zfp326,0.248925951,0.069775467,0.223,0.206,1,,,,,
Tmem47,0.248970794,-0.048425224,0.104,0.114,1,,,,,
Qsox1,0.249001612,-0.042945196,0.078,0.087,1,,,,,
Gm6999,0.249009976,0.027233044,0.009,0.006,1,,,,,
Ppargc1a,0.249279238,0.096281907,0.387,0.372,1,,,,,
Slc7a10,0.249287665,0.027119523,0.015,0.011,1,,,,,
Nmral1,0.249398714,0.01075776,0.02,0.015,1,,,,,
Gm13868,0.249489087,0.015332669,0.015,0.011,1,,,,,
Prdm16,0.249604732,0.015181544,0.018,0.013,1,,,,,
Ipp,0.24961341,-0.026340448,0.046,0.054,1,,,,,
Mrps24,0.249723761,-0.069431359,0.098,0.108,1,,,,,
Tmprss5,0.249757826,0.013399268,0.015,0.011,1,,,,,
Tomm70a,0.249779442,-0.013265503,0.216,0.23,1,,,,,
Urod,0.249789169,0.02270771,0.027,0.021,1,,,,,
Frmd8,0.249792634,0.039050249,0.025,0.019,1,,,,,
Zfp472,0.249810331,0.021517958,0.033,0.026,1,,,,,
Slc25a1,0.249815922,-0.03296056,0.05,0.058,1,,,,,
Cox20b,0.24981847,-0.04196711,0.02,0.026,1,,,,,
Emilin2,0.249871611,0.011117912,0.009,0.006,1,,,,,
Fabp5,0.249932757,-0.039087376,0.113,0.125,1,,,,,
Mtmr6,0.249953524,0.056250006,0.174,0.159,1,,,,,
Klhdc8b,0.250054417,0.026935839,0.055,0.046,1,,,,,
Card19,0.250066801,-0.014677076,0.013,0.018,1,,,,,
Gtpbp3,0.250208598,-0.027538901,0.045,0.053,1,,,,,
Tmem117,0.250309456,0.116865414,0.357,0.342,1,,,,,
Gm41804,0.250474899,0.040912067,0.068,0.058,1,,,,,
Anapc13,0.250539627,0.067337574,0.049,0.041,1,,,,,
4930509J09Rik,0.250539772,-0.013809699,0.274,0.294,1,,,,,
Nox1,0.250568356,0.046740008,0.14,0.125,1,,,,,
Doc2a,0.25071397,0.023488137,0.036,0.029,1,,,,,
Parp11,0.250741762,0.0665116,0.1,0.088,1,,,,,
Etohd2,0.250759149,0.00106111,0.016,0.021,1,,,,,
Zfp260,0.25079642,0.041367565,0.23,0.208,1,,,,,
Gm54719,0.250828392,-0.036617804,0.022,0.028,1,,,,,
Hbb-bs,0.250853462,0.032510723,0.025,0.019,1,,,,,
AW495222,0.250921508,-0.011668018,0.007,0.011,1,,,,,
Ss18l1,0.250936969,-0.026156846,0.105,0.116,1,,,,,
ENSMUSG00000120137,0.250960771,-0.026542422,0.055,0.063,1,,,,,
Niban1,0.251022566,-0.042947295,0.025,0.031,1,,,,,
Tmem68,0.25107573,0.06525318,0.177,0.162,1,,,,,
Gm16093,0.251110239,-0.038717471,0.123,0.134,1,,,,,
Decr1,0.251180158,-0.022234097,0.018,0.023,1,,,,,
Zik1,0.251238554,-0.028999739,0.042,0.05,1,,,,,
Sfmbt2,0.251248469,0.014732309,0.102,0.089,1,,,,,
Znhit2,0.251255261,0.035557366,0.029,0.023,1,,,,,
Cep164,0.251260937,-0.056958188,0.263,0.276,1,,,,,
Gm16099,0.251427798,0.010217277,0.009,0.006,1,,,,,
Smg5,0.251527473,-0.029265982,0.206,0.218,1,,,,,
Gm6997,0.251601124,0.012071354,0.009,0.006,1,,,,,
Hus1,0.251725093,-0.01916671,0.025,0.031,1,,,,,
Gm47702,0.251774533,0.009810363,0.009,0.006,1,,,,,
4930413F20Rik,0.251854739,0.011092851,0.02,0.015,1,,,,,
Prr3,0.251930576,-0.009817044,0.129,0.141,1,,,,,
Nop56,0.251936906,0.022929452,0.161,0.144,1,,,,,
Gm3086,0.251940327,-0.009676036,0.018,0.024,1,,,,,
Zfp830,0.252059127,0.044041211,0.104,0.091,1,,,,,
Unc80,0.252110822,-0.011868415,0.666,0.704,1,,,,,
Ephb3,0.252175227,-0.032859153,0.022,0.028,1,,,,,
H2az1,0.252251137,-0.067466487,0.319,0.328,1,,,,,
Vezt,0.252268071,0.006608068,0.406,0.423,1,,,,,
2410080I02Rik,0.252382123,0.010300768,0.009,0.006,1,,,,,
Htr1b,0.252417747,0.004037144,0.018,0.013,1,,,,,
Paxx,0.252435464,-0.026764357,0.094,0.105,1,,,,,
Gm37296,0.252469005,0.004940765,0.009,0.006,1,,,,,
Fkbp14,0.252509487,0.00874565,0.046,0.038,1,,,,,
Gm47827,0.2525374,-0.025378219,0.083,0.093,1,,,,,
Polr3a,0.252545476,-0.023488531,0.203,0.217,1,,,,,
Msi2,0.252607491,0.170235286,0.554,0.6,1,,,,,
Gm44001,0.252642831,0.010085332,0.009,0.006,1,,,,,
Gm37660,0.252642831,0.010664039,0.009,0.006,1,,,,,
Dhx33,0.252673848,-0.022333763,0.058,0.067,1,,,,,
Gm47472,0.252710897,0.011441012,0.12,0.105,1,,,,,
ENSMUSG00000120036,0.25281674,0.011590265,0.009,0.006,1,,,,,
Pak5,0.25285253,0.081790679,0.534,0.538,1,,,,,
Insig1,0.252852679,-0.024625251,0.053,0.061,1,,,,,
L3mbtl2,0.252869747,0.017422432,0.067,0.057,1,,,,,
Gar1,0.252967667,-0.010955426,0.052,0.061,1,,,,,
Ssbp1,0.252989034,0.051995207,0.173,0.157,1,,,,,
Gm37725,0.25316481,0.008157005,0.009,0.006,1,,,,,
Lyn,0.253187454,0.052684673,0.166,0.15,1,,,,,
Ubtd2,0.253307136,0.017543847,0.116,0.103,1,,,,,
Mbtps1,0.253315427,0.070236329,0.181,0.166,1,,,,,
Diaph1,0.253453888,-0.057230967,0.168,0.178,1,,,,,
Med23,0.2534608,0.068464958,0.176,0.16,1,,,,,
Gm10097,0.253460813,0.037602958,0.053,0.045,1,,,,,
Pcid2,0.253614191,-0.034009141,0.081,0.091,1,,,,,
Atp11a,0.253632213,0.048667641,0.144,0.13,1,,,,,
Gm48870,0.253728063,0.015732752,0.036,0.029,1,,,,,
Hes7,0.253770041,-0.025613358,0.018,0.023,1,,,,,
Slc35d1,0.253779507,-0.02291443,0.097,0.108,1,,,,,
Pank1,0.253894534,-0.028719102,0.203,0.216,1,,,,,
Uqcrb,0.253988957,0.080816222,0.189,0.175,1,,,,,
Dand5,0.253994152,-0.026649434,0.068,0.077,1,,,,,
Sorbs2os,0.254058616,0.047455151,0.446,0.479,1,,,,,
Pnrc2,0.254072033,0.030693207,0.034,0.027,1,,,,,
Polr1e,0.254120489,0.005244889,0.01,0.015,1,,,,,
Gm19705,0.254153201,0.004625759,0.015,0.011,1,,,,,
Zfp983,0.254302259,0.020140693,0.045,0.037,1,,,,,
Lrrc1,0.254310705,0.077538145,0.094,0.083,1,,,,,
Cox10,0.254336952,-0.090821659,0.166,0.175,1,,,,,
Smarca5,0.254413529,-0.033474187,0.277,0.292,1,,,,,
Sec24d,0.254581642,-0.050917228,0.061,0.069,1,,,,,
A130012E19Rik,0.254627022,0.021877373,0.029,0.023,1,,,,,
Mss51,0.254676446,0.021185485,0.034,0.027,1,,,,,
Dgkg,0.254732719,-0.025229962,0.426,0.445,1,,,,,
Adprh,0.254791376,0.017992151,0.109,0.096,1,,,,,
Dnajc7,0.254986646,-0.025154628,0.321,0.338,1,,,,,
ENSMUSG00000120533,0.255004703,-0.024588923,0.04,0.047,1,,,,,
Pcdh20,0.25504147,-0.00346621,0.025,0.031,1,,,,,
Fndc9,0.255064363,-0.036900901,0.267,0.283,1,,,,,
Nphp1,0.255093885,0.053794297,0.051,0.043,1,,,,,
Plcl1,0.255246178,0.079549193,0.357,0.379,1,,,,,
5730455P16Rik,0.255257934,0.050955253,0.151,0.136,1,,,,,
5830448L01Rik,0.255270289,0.018433678,0.046,0.038,1,,,,,
Brcc3,0.255322767,0.040144363,0.134,0.12,1,,,,,
Gm26979,0.255333275,0.047152887,0.083,0.072,1,,,,,
Sdf2,0.255436708,0.058495196,0.157,0.142,1,,,,,
Nfic,0.255491817,-0.040377528,0.139,0.15,1,,,,,
R74862,0.255504002,0.030416728,0.042,0.035,1,,,,,
Zdhhc14,0.255742165,0.120691806,0.368,0.355,1,,,,,
Gm44587,0.255772251,0.014924261,0.021,0.016,1,,,,,
Jmjd6,0.255820103,-0.049325172,0.069,0.078,1,,,,,
3000002C10Rik,0.256092529,-0.002210212,0.013,0.018,1,,,,,
Fam124a,0.256109792,0.062637246,0.111,0.099,1,,,,,
Gm10657,0.256197248,0.031296865,0.017,0.012,1,,,,,
Adgrb2,0.256357359,0.087400015,0.153,0.141,1,,,,,
Farsa,0.256415855,0.05315328,0.135,0.121,1,,,,,
Gm42669,0.256471492,-0.014318801,0.151,0.164,1,,,,,
Tial1,0.256560152,0.012324907,0.403,0.418,1,,,,,
Pik3r2,0.256565168,-0.029196631,0.055,0.063,1,,,,,
Ago1,0.256567625,0.047784666,0.177,0.159,1,,,,,
Chac2,0.256681813,0.030374695,0.166,0.152,1,,,,,
Gosr2,0.256690315,0.018360167,0.077,0.066,1,,,,,
Ppfibp2,0.256852136,0.027634734,0.019,0.014,1,,,,,
Polr2c,0.256922048,-0.027086343,0.108,0.119,1,,,,,
Plk4,0.257011502,-0.03409256,0.051,0.059,1,,,,,
Kdm3a,0.257067311,0.054123856,0.165,0.15,1,,,,,
Stab2,0.257079676,-0.017214251,0.01,0.014,1,,,,,
Gm50232,0.25719428,-0.01406216,0.108,0.119,1,,,,,
Cdk13,0.25719713,-0.018525407,0.425,0.445,1,,,,,
Dynlt2a2,0.257203082,-0.040542607,0.15,0.162,1,,,,,
Lbhd1,0.257455758,-0.018255205,0.007,0.01,1,,,,,
Cenpc1,0.257496812,0.021773463,0.285,0.26,1,,,,,
Zfp825,0.257531848,0.011625864,0.031,0.025,1,,,,,
Rchy1,0.257734588,-0.061726346,0.255,0.265,1,,,,,
Gart,0.257817428,-0.061889574,0.098,0.107,1,,,,,
ENSMUSG00000120100,0.257883217,0.033307493,0.032,0.025,1,,,,,
Zranb2,0.257909153,-0.020237992,0.765,0.808,1,,,,,
Cbll1,0.257927629,0.045809529,0.106,0.093,1,,,,,
Avpi1,0.25798345,-0.003461009,0.034,0.041,1,,,,,
Shmt2,0.258235083,0.014135815,0.025,0.019,1,,,,,
Gm28192,0.258249345,-0.012579357,0.007,0.01,1,,,,,
9130019O22Rik,0.258337626,-0.017550648,0.007,0.01,1,,,,,
Xrcc1,0.258337953,0.033013183,0.066,0.057,1,,,,,
Cd55,0.258377876,0.023984041,0.019,0.014,1,,,,,
Asah1,0.258460016,-0.052371124,0.231,0.24,1,,,,,
Fam207a,0.258512372,0.029952541,0.078,0.067,1,,,,,
Ghdc,0.258527328,-0.025798455,0.015,0.02,1,,,,,
Pkd2l2,0.25857551,0.036904539,0.127,0.114,1,,,,,
9430065F17Rik,0.258725086,-0.011603403,0.018,0.023,1,,,,,
Mak16,0.258814837,0.04803193,0.093,0.081,1,,,,,
Naa12,0.258838836,-0.032262564,0.175,0.188,1,,,,,
Yap1,0.258868716,0.026586722,0.012,0.008,1,,,,,
Cramp1,0.258876741,-0.040346946,0.207,0.216,1,,,,,
5430416N02Rik,0.258915067,0.038383482,0.032,0.025,1,,,,,
Ribc1,0.258956177,-0.012730087,0.007,0.01,1,,,,,
Abra,0.259063979,0.039574971,0.05,0.042,1,,,,,
Man2c1os,0.259112662,-0.022638436,0.143,0.157,1,,,,,
Itgb3bp,0.259338632,0.086598557,0.16,0.148,1,,,,,
ENSMUSG00000120315,0.259398628,-0.012328807,0.007,0.01,1,,,,,
Gm44044,0.259449624,0.020617991,0.019,0.014,1,,,,,
Gm43679,0.259480292,0.017221049,0.019,0.014,1,,,,,
Wnk2,0.259501062,-0.009259516,0.427,0.443,1,,,,,
Gm36975,0.259506838,0.107302492,0.474,0.453,1,,,,,
Gm29245,0.259664349,-0.01091904,0.007,0.01,1,,,,,
Gm28052,0.259752965,-0.009480545,0.007,0.01,1,,,,,
Tmem129,0.259783448,-0.01214215,0.025,0.031,1,,,,,
Slc19a2,0.259789145,-0.066229678,0.061,0.069,1,,,,,
Arnt,0.259875571,0.117603934,0.351,0.334,1,,,,,
Terf2ip,0.25988907,-0.005617186,0.098,0.109,1,,,,,
Gm26660,0.259931675,-0.029160621,0.012,0.017,1,,,,,
Akt3,0.259976256,-0.017451239,0.635,0.676,1,,,,,
4930405A21Rik,0.260011517,0.044655594,0.056,0.048,1,,,,,
Gm42437,0.260018938,-0.007828708,0.007,0.01,1,,,,,
Golt1b,0.260093459,-0.053359792,0.059,0.067,1,,,,,
Dtnbp1,0.260100873,0.000160292,0.155,0.169,1,,,,,
Nos3,0.260169628,-0.01504801,0.015,0.02,1,,,,,
Dgat2,0.260195397,-0.017663463,0.036,0.043,1,,,,,
Ppp3r2,0.260242817,-0.010994041,0.01,0.014,1,,,,,
Pomgnt1,0.260364952,-0.034294631,0.1,0.111,1,,,,,
6030443J06Rik,0.260366002,-0.016388098,0.131,0.142,1,,,,,
Il15ra,0.260391145,-0.021535596,0.036,0.043,1,,,,,
Mcf2,0.260401784,-0.057061703,0.089,0.098,1,,,,,
Dnlz,0.260445705,0.067340301,0.089,0.079,1,,,,,
Dnajc11,0.260487561,-0.006848498,0.169,0.183,1,,,,,
Zscan18,0.260609659,0.018728484,0.147,0.132,1,,,,,
Gm16867,0.260612365,-0.008054904,0.01,0.014,1,,,,,
Gm15503,0.260640274,-0.012817528,0.007,0.01,1,,,,,
Gm15747,0.260675439,0.011113817,0.012,0.008,1,,,,,
Gm20457,0.260834268,-0.006576379,0.01,0.014,1,,,,,
Sh3d19,0.261169519,0.034946796,0.205,0.222,1,,,,,
Susd2,0.261173664,-0.007054396,0.007,0.01,1,,,,,
Esf1,0.261204493,-0.040704474,0.253,0.264,1,,,,,
2610002M06Rik,0.261243513,0.033343402,0.104,0.092,1,,,,,
Prrt3,0.261314554,-0.025397039,0.059,0.067,1,,,,,
Pmpcb,0.261352392,0.016796854,0.074,0.064,1,,,,,
Rpp14,0.261355233,7.66E-05,0.053,0.061,1,,,,,
9330175M20Rik,0.261632643,0.037146382,0.071,0.061,1,,,,,
Gm48562,0.261644461,-0.004949936,0.013,0.017,1,,,,,
Epn2,0.261650833,-0.044860353,0.24,0.25,1,,,,,
ENSMUSG00000121098,0.26170048,0.008125048,0.012,0.008,1,,,,,
Cd2ap,0.261773048,0.105436131,0.407,0.395,1,,,,,
Gm15328,0.261858425,0.007892513,0.012,0.008,1,,,,,
Pank2,0.261972599,0.0547037,0.194,0.179,1,,,,,
Gm46348,0.262002858,-0.017233887,0.015,0.02,1,,,,,
Rab11fip2,0.26202204,-0.028233386,0.414,0.424,1,,,,,
Gm44435,0.262058697,0.009323195,0.043,0.035,1,,,,,
Ift122,0.262080247,0.053098623,0.124,0.111,1,,,,,
Dnai4,0.262142706,-0.018492759,0.109,0.119,1,,,,,
Gm10676,0.262253577,0.008440807,0.012,0.008,1,,,,,
C920006O11Rik,0.262316959,-0.00698342,0.01,0.014,1,,,,,
Ccdc150,0.262352699,-0.01837875,0.02,0.025,1,,,,,
Mastl,0.26239011,0.009181155,0.039,0.032,1,,,,,
Gm26586,0.262422916,0.027685122,0.009,0.005,1,,,,,
Rnf111,0.262544701,0.019975917,0.327,0.344,1,,,,,
Mrpl27,0.262765122,0.07264294,0.123,0.111,1,,,,,
Cul2,0.26276777,0.057062551,0.244,0.224,1,,,,,
4933406C10Rik,0.263015497,-0.03149297,0.037,0.044,1,,,,,
Ssr1,0.263067747,-0.049320934,0.177,0.191,1,,,,,
Gm7908,0.263083061,0.019465071,0.009,0.005,1,,,,,
Gm3055,0.263101624,0.019238654,0.017,0.012,1,,,,,
Myrf,0.263135884,-0.003604424,0.007,0.01,1,,,,,
9030624G23Rik,0.26323437,0.013240939,0.017,0.012,1,,,,,
Tmem64,0.263291853,0.003704408,0.059,0.068,1,,,,,
Gm2885,0.263344483,-0.025255032,0.033,0.039,1,,,,,
Cactin,0.263450157,0.010573543,0.041,0.033,1,,,,,
Ppp1r18os,0.263460801,0.018074406,0.009,0.005,1,,,,,
Rnf135,0.263600174,0.009225134,0.012,0.008,1,,,,,
Aqp4,0.263625679,0.020191543,0.014,0.01,1,,,,,
Trps1,0.263720075,0.035517611,0.402,0.377,1,,,,,
Zfp518b,0.263786312,0.050918152,0.066,0.057,1,,,,,
Rwdd1,0.263875601,0.087711058,0.195,0.18,1,,,,,
Trim8,0.263921189,-0.035861328,0.046,0.053,1,,,,,
Nmrk1,0.263985762,-0.036757172,0.054,0.063,1,,,,,
Gm49971,0.26407658,0.009830031,0.012,0.008,1,,,,,
Gm16126,0.264176792,-0.057157638,0.128,0.138,1,,,,,
Nsun2,0.264183304,-0.047397977,0.148,0.159,1,,,,,
Gm45183,0.264190211,0.060748923,0.124,0.112,1,,,,,
Rsu1,0.264265297,-0.026441556,0.151,0.163,1,,,,,
1810024B03Rik,0.264297237,0.035718546,0.033,0.027,1,,,,,
Gm9776,0.264300149,0.001322464,0.007,0.01,1,,,,,
Supt16,0.264466401,0.048965026,0.249,0.23,1,,,,,
Ddah2,0.264491115,0.006774752,0.014,0.01,1,,,,,
Pabpc1l,0.264501514,0.020611997,0.009,0.005,1,,,,,
Faap24,0.264691039,0.014788166,0.009,0.005,1,,,,,
BC024978,0.264718996,0.019253123,0.023,0.017,1,,,,,
Rps12-ps9,0.265000451,0.00738832,0.01,0.014,1,,,,,
Clcn5,0.265111496,0.029139546,0.128,0.114,1,,,,,
D430019H16Rik,0.265228912,0.037871257,0.044,0.037,1,,,,,
Sdad1,0.265332578,-0.028756609,0.095,0.105,1,,,,,
Gm45354,0.265355113,0.011202915,0.009,0.005,1,,,,,
Snx29,0.265440006,0.000516649,0.348,0.366,1,,,,,
Gm37309,0.265450074,0.006754485,0.009,0.005,1,,,,,
Gm14027,0.26546796,-0.004093591,0.007,0.01,1,,,,,
Potegl,0.26549724,0.02211159,0.028,0.022,1,,,,,
Trappc4,0.265545571,0.058721851,0.181,0.164,1,,,,,
Gm14391,0.26588003,-0.01861573,0.012,0.017,1,,,,,
Tmem209,0.265883671,0.049534593,0.063,0.054,1,,,,,
Eif2d,0.265951108,-0.035331651,0.118,0.13,1,,,,,
Gm9947,0.265975949,-0.001435276,0.019,0.014,1,,,,,
Gm49969,0.265980697,-0.022890437,0.119,0.129,1,,,,,
Gm43374,0.266020333,0.008697367,0.009,0.005,1,,,,,
Macc1,0.266020333,0.011074212,0.009,0.005,1,,,,,
C230013L11Rik,0.266077437,-0.014282434,0.02,0.025,1,,,,,
Gm28320,0.266265016,-0.030223943,0.051,0.059,1,,,,,
Ppdpf,0.266365848,0.001152176,0.062,0.072,1,,,,,
Mphosph9,0.266408609,0.022317865,0.273,0.292,1,,,,,
Lrp12,0.266409612,-0.024097982,0.147,0.16,1,,,,,
Gm21926,0.266414577,0.064459235,0.075,0.065,1,,,,,
Ccdc40,0.2664455,0.005141273,0.014,0.01,1,,,,,
A030001D20Rik,0.266514706,0.012692194,0.06,0.051,1,,,,,
Ndst4,0.266545593,0.005440222,0.053,0.045,1,,,,,
Gtf3c4,0.266573846,-0.017485839,0.057,0.066,1,,,,,
Gm45812,0.266591435,0.008280712,0.009,0.005,1,,,,,
Eif4g2,0.266604075,0.035747988,0.373,0.349,1,,,,,
4933434E20Rik,0.266611287,0.040979213,0.08,0.069,1,,,,,
Dusp19,0.266624905,0.018446482,0.02,0.015,1,,,,,
Gm35842,0.266630112,-0.018940564,0.012,0.017,1,,,,,
Tmem39b,0.266650681,0.033451936,0.073,0.064,1,,,,,
Gm19144,0.266877302,0.006936666,0.009,0.005,1,,,,,
Eif3j1,0.266936285,-0.014600553,0.253,0.266,1,,,,,
Gm50482,0.266972638,0.006496556,0.009,0.005,1,,,,,
ENSMUSG00000120129,0.26703986,-0.012359492,0.012,0.017,1,,,,,
Ttc26,0.267048734,0.026678498,0.068,0.058,1,,,,,
AA914427,0.267094878,0.054149014,0.04,0.033,1,,,,,
Cd27,0.267099165,0.007852947,0.014,0.01,1,,,,,
Atp8b1,0.267159362,0.069736797,0.043,0.036,1,,,,,
Cryzl1,0.267254418,0.018217645,0.138,0.123,1,,,,,
Gm15816,0.267354215,0.003235177,0.009,0.005,1,,,,,
Gm3294,0.267362116,-0.010578795,0.076,0.087,1,,,,,
Dennd6a,0.267448699,-0.01168968,0.295,0.31,1,,,,,
Rbbp4,0.267466817,0.074370732,0.207,0.192,1,,,,,
Gm49173,0.267535553,0.016864832,0.014,0.01,1,,,,,
Msantd4,0.267612263,0.040083383,0.103,0.091,1,,,,,
Fbxl12os,0.267634565,0.028227997,0.093,0.081,1,,,,,
Gm45509,0.267643544,0.024113763,0.028,0.022,1,,,,,
