"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kirrel33",4.29126842343238e-19,0.269821948055604,0.553,0.518,1.49623656119817e-14,"7","Kirrel3"
"Ywhag",6.34842780148313e-19,0.463198545801171,0.505,0.431,2.21350632154312e-14,"7","Ywhag"
"Celf53",7.22702084262999e-19,0.32408547535477,0.362,0.281,2.5198453571998e-14,"7","Celf5"
"Fam189a13",7.39058263416777e-19,0.42079377636721,0.504,0.445,2.57687444705527e-14,"7","Fam189a1"
"Igsf9b3",7.54969167820881e-19,0.269267118846476,0.377,0.294,2.63235099744107e-14,"7","Igsf9b"
"Myh101",9.46202100246268e-19,0.461923918318869,0.401,0.321,3.29912286292866e-14,"7","Myh10"
"Gm445603",1.09512325490503e-18,0.331883641763531,0.418,0.345,3.81836625287737e-14,"7","Gm44560"
"Ube3a4",1.15817646223645e-18,0.335987559041865,0.633,0.645,4.03821387087983e-14,"7","Ube3a"
"Fndc93",1.61176807368862e-18,0.277692737337247,0.364,0.285,5.6197517425301e-14,"7","Fndc9"
"Cttnbp22",1.93868362098528e-18,0.400930586467367,0.606,0.613,6.75960818128938e-14,"7","Cttnbp2"
"Add23",3.92757610733742e-18,0.367546297481809,0.428,0.352,1.36942796134534e-13,"7","Add2"
"Tubb31",4.83606448390782e-18,0.376276176049315,0.386,0.307,1.68619060360414e-13,"7","Tubb3"
"Rbfox33",5.13047839067376e-18,0.420596115049689,0.575,0.49,1.78884390047622e-13,"7","Rbfox3"
"Hdac91",6.76051241683696e-18,0.411982656672176,0.584,0.594,2.35718786437854e-13,"7","Hdac9"
"Tusc31",7.06619700230557e-18,0.455177488802406,0.533,0.462,2.46377090879388e-13,"7","Tusc3"
"Itpka1",9.94344098118773e-18,0.405466613574391,0.291,0.222,3.46697956691073e-13,"7","Itpka"
"Kcnq23",1.12075595981252e-17,0.331060830872968,0.374,0.299,3.9077398050783e-13,"7","Kcnq2"
"Dclk13",1.79739138359561e-17,0.323260458816438,0.699,0.734,6.26696453718282e-13,"7","Dclk1"
"Gfod11",2.38990014266716e-17,0.318708046799385,0.357,0.28,8.33286482743758e-13,"7","Gfod1"
"Gm104192",2.39653557902923e-17,0.287317473125406,0.295,0.224,8.3560006034012e-13,"7","Gm10419"
"Pcp42",2.50742708235747e-17,0.593094565505132,0.434,0.362,8.7426460080558e-13,"7","Pcp4"
"Nrg3os4",2.95031862165875e-17,0.388840529149048,0.587,0.546,1.02868759381376e-12,"7","Nrg3os"
"Ptpn33",3.07531845490143e-17,0.285205476245293,0.255,0.19,1.07227128567048e-12,"7","Ptpn3"
"Nrcam3",4.07396431119548e-17,0.345775330544128,0.651,0.667,1.42046913638453e-12,"7","Nrcam"
"Kcnj63",6.51104941199883e-17,0.364451692156089,0.47,0.39,2.27020759848163e-12,"7","Kcnj6"
"Grin14",8.18251010501536e-17,0.360404523376605,0.588,0.531,2.85299579831571e-12,"7","Grin1"
"Gm373403",1.00612250369018e-16,0.25888284388531,0.384,0.302,3.50804733361656e-12,"7","Gm37340"
"Ctxn11",1.01649516328793e-16,0.421024696878774,0.315,0.243,3.54421368583602e-12,"7","Ctxn1"
"Atcay1",1.08477983226764e-16,0.28588231524585,0.322,0.249,3.78230184116757e-12,"7","Atcay"
"Bbln1",1.09452044510178e-16,0.545990270900299,0.318,0.25,3.81626443593638e-12,"7","Bbln"
"Hsp90aa12",1.41560948430608e-16,0.612163354107978,0.632,0.586,4.93580558893002e-12,"7","Hsp90aa1"
"Stmn11",1.55783353100191e-16,0.552795182834972,0.656,0.607,5.43169817254437e-12,"7","Stmn1"
"Stxbp5l3",1.82702675945118e-16,0.439905554694036,0.597,0.557,6.37029420217844e-12,"7","Stxbp5l"
"Grm72",2.03442160366559e-16,0.353642418789327,0.706,0.647,7.0934178055008e-12,"7","Grm7"
"B830012L14Rik3",2.14214400583505e-16,0.316361929169893,0.361,0.291,7.46901350514505e-12,"7","B830012L14Rik"
"Prkar1b",2.75883724006922e-16,0.442237084862451,0.44,0.365,9.61923780494935e-12,"7","Prkar1b"
"Kcnma13",4.23152610261711e-16,0.355711183726516,0.705,0.687,1.47540620619951e-11,"7","Kcnma1"
"Rasgef1a3",4.33253484411702e-16,0.386498163064137,0.408,0.333,1.51062492409828e-11,"7","Rasgef1a"
"Atp5g12",4.57820896913878e-16,0.504504213188135,0.356,0.286,1.59628412126962e-11,"7","Atp5g1"
"Cacng32",6.41415526357075e-16,0.339426360175102,0.43,0.345,2.23642351574921e-11,"7","Cacng3"
"Plppr42",1.26840219992244e-15,0.416434012812607,0.493,0.422,4.42253795046957e-11,"7","Plppr4"
"Chsy32",3.48676432213117e-15,0.281108410466973,0.547,0.473,1.21573011619747e-10,"7","Chsy3"
"Atp2b23",3.62242763113535e-15,0.410260776974533,0.673,0.628,1.26303184214796e-10,"7","Atp2b2"
"Camta11",3.96392306533316e-15,0.397611500020632,0.571,0.547,1.38210105518971e-10,"7","Camta1"
"Fbxw72",4.35253080439354e-15,0.403060246410545,0.508,0.438,1.5175969155679e-10,"7","Fbxw7"
"D130043K22Rik3",5.788195569648e-15,0.252165169479701,0.326,0.257,2.01817014926917e-10,"7","D130043K22Rik"
"Ephx4",8.36540706805599e-15,0.347653643808884,0.27,0.207,2.91676648241908e-10,"7","Ephx4"
"A230103L15Rik4",8.85415719200403e-15,0.267638439845653,0.36,0.291,3.08717898813605e-10,"7","A230103L15Rik"
"Csrnp34",8.95910667746719e-15,0.41104321388365,0.538,0.493,3.12377172523248e-10,"7","Csrnp3"
"Rprml1",9.43438460899422e-15,0.337896769594889,0.299,0.234,3.28948688161802e-10,"7","Rprml"
"Cit2",9.93896523942286e-15,0.280649790214283,0.443,0.377,3.46541901002957e-10,"7","Cit"
"Atp1a31",1.22244068774833e-14,0.455044882159827,0.557,0.501,4.26228394597209e-10,"7","Atp1a3"
"Jazf14",1.22634078448174e-14,0.361326252511116,0.446,0.386,4.2758824132525e-10,"7","Jazf1"
"Atp6v0c2",1.31093266409585e-14,0.575904445907212,0.775,0.745,4.570828919903e-10,"7","Atp6v0c"
"Myt1l4",1.41023370981359e-14,0.331269436491041,0.644,0.605,4.91706187600706e-10,"7","Myt1l"
"Syt4",1.46189102146717e-14,0.432345237264716,0.328,0.26,5.09717542454959e-10,"7","Syt4"
"Phactr13",1.50628677853953e-14,0.373212781582464,0.747,0.734,5.25197011073378e-10,"7","Phactr1"
"Tubb2a2",2.33353451107408e-14,0.504289838237297,0.495,0.427,8.13633477976199e-10,"7","Tubb2a"
"Rtn3",2.45965235203254e-14,0.330963550527669,0.717,0.74,8.57606985583185e-10,"7","Rtn3"
"Nceh11",3.05614091801053e-14,0.372629011820524,0.306,0.241,1.06558465388273e-09,"7","Nceh1"
"Adgrb21",3.17925093206802e-14,0.286166901201666,0.294,0.229,1.10850942248416e-09,"7","Adgrb2"
"Tubb4b1",3.60115534813405e-14,0.419002665050214,0.306,0.242,1.2556148352339e-09,"7","Tubb4b"
"Chrm33",6.16208356352701e-14,0.270266406914236,0.567,0.46,2.14853367609496e-09,"7","Chrm3"
"Cdr1os3",7.84625815531954e-14,0.34830102714786,0.42,0.356,2.73575483101527e-09,"7","Cdr1os"
"Thy11",9.35604789945667e-14,0.513207647099511,0.348,0.285,3.26217322110356e-09,"7","Thy1"
"9330162G02Rik4",9.92505249694571e-14,0.352849681694016,0.603,0.613,3.46056805411006e-09,"7","9330162G02Rik"
"Nsg2",1.02697841278993e-13,0.459794297710511,0.438,0.372,3.58076563187464e-09,"7","Nsg2"
"Mrtfb3",1.77483485344722e-13,0.348931323205891,0.559,0.503,6.18831668351443e-09,"7","Mrtfb"
"Pde10a4",2.31948636770013e-13,0.357660938652484,0.595,0.573,8.08735311826003e-09,"7","Pde10a"
"Osbpl103",2.33267658005453e-13,0.282425644462148,0.308,0.246,8.13334343167614e-09,"7","Osbpl10"
"Hspa8",2.64412536180296e-13,0.582712201789868,0.627,0.584,9.21927189899838e-09,"7","Hspa8"
"Rab6b2",3.2669476527929e-13,0.440674097953133,0.545,0.481,1.1390866380993e-08,"7","Rab6b"
"Hs6st21",4.28481112427734e-13,0.260357764789588,0.282,0.219,1.49398509470178e-08,"7","Hs6st2"
"Gm480913",4.62186779449773e-13,0.285253514521564,0.399,0.335,1.61150664390752e-08,"7","Gm48091"
"Adcy11",5.22885978786748e-13,0.376925333431958,0.363,0.298,1.82314654223575e-08,"7","Adcy1"
"Nme12",7.98581323458134e-13,0.454945370788398,0.308,0.247,2.78441350050148e-08,"7","Nme1"
"Rgs7bp2",1.01256229641939e-12,0.380830136157436,0.586,0.554,3.5305009589255e-08,"7","Rgs7bp"
"Fgf123",1.12117887463305e-12,0.281323091113228,0.709,0.706,3.90921438218306e-08,"7","Fgf12"
"Gm123943",1.44680490812286e-12,0.277163495294021,0.441,0.374,5.04457467315199e-08,"7","Gm12394"
"Robo22",1.96339356043199e-12,0.313155548052931,0.606,0.564,6.84576432715823e-08,"7","Robo2"
"Ndrg41",2.0753673117985e-12,0.4822802163059,0.509,0.455,7.23618320604783e-08,"7","Ndrg4"
"Syndig12",2.12085899706953e-12,0.312198650646151,0.299,0.237,7.39479906508231e-08,"7","Syndig1"
"Myrip2",2.44608074850967e-12,0.332186892883997,0.379,0.312,8.52874974582867e-08,"7","Myrip"
"Bmerb12",2.58795493600406e-12,0.377459725167243,0.405,0.339,9.02342247536535e-08,"7","Bmerb1"
"Soga3",2.81586412432246e-12,0.34942537874266,0.474,0.421,9.81807344227514e-08,"7","Soga3"
"Pgam12",3.00533371089326e-12,0.413592343649902,0.351,0.287,1.04786970497715e-07,"7","Pgam1"
"Chd52",3.24299336100121e-12,0.336446126111226,0.334,0.272,1.13073449518029e-07,"7","Chd5"
"Tenm42",3.4708209200318e-12,0.352682553106596,0.575,0.522,1.21017113018749e-07,"7","Tenm4"
"Slc12a52",3.61526373648501e-12,0.357987713818539,0.426,0.359,1.26053400700023e-07,"7","Slc12a5"
"B230209E15Rik3",3.71859689035931e-12,0.362873682622,0.424,0.363,1.29656317776158e-07,"7","B230209E15Rik"
"Icam52",3.74922717809886e-12,0.304670985578702,0.287,0.229,1.30724304018773e-07,"7","Icam5"
"Fth12",3.92247136029538e-12,0.428700336774696,0.766,0.737,1.36764808919419e-07,"7","Fth1"
"Ttc7b2",4.10900161163233e-12,0.326191262256952,0.47,0.417,1.43268559192784e-07,"7","Ttc7b"
"Shank22",8.44610588862823e-12,0.311539385395436,0.431,0.365,2.94490374018801e-07,"7","Shank2"
"Kif5a1",9.00204344684597e-12,0.284373538815053,0.374,0.313,3.13874248861178e-07,"7","Kif5a"
"Hsp90ab12",9.07016147798396e-12,0.517226919405495,0.753,0.743,3.16249320252867e-07,"7","Hsp90ab1"
"Septin31",1.26740964543129e-11,0.305336732310465,0.307,0.245,4.41907721072529e-07,"7","Septin3"
"Cabp13",1.41869977289276e-11,0.3186413391211,0.335,0.275,4.94658049814517e-07,"7","Cabp1"
"Tuba1b2",1.56503145032159e-11,0.458516494276826,0.308,0.25,5.4567951578363e-07,"7","Tuba1b"
"Mef2c3",1.83214815265638e-11,0.270133064035309,0.77,0.751,6.38815096386699e-07,"7","Mef2c"
"Focad2",2.26578429147463e-11,0.302770914181063,0.419,0.371,7.90011008908458e-07,"7","Focad"
"ENSMUSG000001202373",2.46147610487167e-11,0.260121534735046,0.318,0.258,8.58242873485604e-07,"7","ENSMUSG00000120237"
"Rimbp23",2.48225470967424e-11,0.302546490740157,0.475,0.407,8.65487749622118e-07,"7","Rimbp2"
"Lin7a2",3.49979131199521e-11,0.308621681999115,0.372,0.306,1.22027223675337e-06,"7","Lin7a"
"Rab3a1",4.25447769915252e-11,0.557305808076102,0.413,0.357,1.48340873936351e-06,"7","Rab3a"
"Btbd101",4.84326542226398e-11,0.32729525558906,0.414,0.355,1.68870135478078e-06,"7","Btbd10"
"Camk43",5.19360324698145e-11,0.368349486086154,0.47,0.394,1.81085364412502e-06,"7","Camk4"
"Ppp3r11",6.19416005537925e-11,0.493395478443397,0.331,0.275,2.15971778650908e-06,"7","Ppp3r1"
"Ncam23",8.00046628432126e-11,0.329916267844107,0.669,0.692,2.78952257935429e-06,"7","Ncam2"
"Scn1b1",9.35392867474174e-11,0.368170648851976,0.322,0.265,3.2614343110222e-06,"7","Scn1b"
"Dgkz2",1.03507953269461e-10,0.290993045653359,0.392,0.33,3.60901180664628e-06,"7","Dgkz"
"Adgrl23",1.074303646679e-10,0.295499416939689,0.439,0.385,3.74577452487569e-06,"7","Adgrl2"
"Sptbn23",1.0847860289719e-10,0.261605445090262,0.323,0.265,3.78232344721633e-06,"7","Sptbn2"
"D430041D05Rik3",1.23586167727505e-10,0.367786523303022,0.551,0.487,4.30907891015493e-06,"7","D430041D05Rik"
"Dnm1",1.37176510996355e-10,0.435677219600152,0.482,0.421,4.78293340890991e-06,"7","Dnm1"
"Prepl",1.39282079075876e-10,0.275577748120062,0.304,0.248,4.85634825113858e-06,"7","Prepl"
"Dbn12",1.48851656352788e-10,0.265311544677009,0.271,0.217,5.19001070205265e-06,"7","Dbn1"
"Cobl2",1.65602866570813e-10,0.341507727457887,0.488,0.412,5.77407514872454e-06,"7","Cobl"
"ENSMUSG000001202853",1.76521461170767e-10,0.364060215918727,0.372,0.315,6.15477378664114e-06,"7","ENSMUSG00000120285"
"Tubb51",1.97267437207725e-10,0.447492534520354,0.318,0.262,6.87812373312174e-06,"7","Tubb5"
"Ppia2",2.50934414597236e-10,0.551242012730452,0.676,0.645,8.74933023376182e-06,"7","Ppia"
"Calm32",2.81820607217432e-10,0.468533551091892,0.379,0.325,9.82623911185021e-06,"7","Calm3"
"Shank14",3.2562686087348e-10,0.262266135803685,0.398,0.336,1.13536317580756e-05,"7","Shank1"
"Tmem132a1",3.43413409474443e-10,0.296676509920242,0.268,0.214,1.19737953481454e-05,"7","Tmem132a"
"Arhgap202",4.10389030531122e-10,0.284514169275682,0.381,0.323,1.43090343275286e-05,"7","Arhgap20"
"Mrpl41",5.76427858202743e-10,0.263209593526216,0.302,0.246,2.0098310131955e-05,"7","Mrpl41"
"Sptbn44",6.26674274606444e-10,0.26396753123012,0.423,0.369,2.18502519327029e-05,"7","Sptbn4"
"Cdk5r1",9.54113705745935e-10,0.390720296446185,0.259,0.211,3.32670825782435e-05,"7","Cdk5r1"
"Slc25a43",9.89801283413661e-10,0.517860125049764,0.58,0.532,3.45114013487841e-05,"7","Slc25a4"
"Clstn31",1.01777185771192e-09,0.338249398679592,0.346,0.287,3.54866513628414e-05,"7","Clstn3"
"Gabrg22",1.04681486755892e-09,0.349960106905482,0.463,0.408,3.64992939871769e-05,"7","Gabrg2"
"Maged1",1.1126525848938e-09,0.309823616655706,0.277,0.223,3.87948576774922e-05,"7","Maged1"
"Sobp3",1.12512427468991e-09,0.342728849477682,0.532,0.507,3.92297080856131e-05,"7","Sobp"
"Actb2",1.28040986217037e-09,0.501203836460543,0.642,0.611,4.46440506642943e-05,"7","Actb"
"Chst11",1.30376333746038e-09,0.349342414908806,0.277,0.228,4.54583162872311e-05,"7","Chst1"
"Kcnj34",1.53709102435719e-09,0.377048030229025,0.567,0.518,5.35937527462621e-05,"7","Kcnj3"
"Chchd102",1.67200008253894e-09,0.482219318438322,0.359,0.305,5.82976268778854e-05,"7","Chchd10"
"Chchd22",1.68670831497589e-09,0.532282812423381,0.414,0.361,5.88104588182642e-05,"7","Chchd2"
"Unc793",1.77636139483701e-09,0.342989641991787,0.529,0.495,6.1936392753782e-05,"7","Unc79"
"Arf3",2.17112769534322e-09,0.351106384057372,0.352,0.295,7.57007093535322e-05,"7","Arf3"
"Atp5d2",2.31850808001473e-09,0.402557261700398,0.29,0.239,8.08394212258735e-05,"7","Atp5d"
"Plcb13",2.62880824870772e-09,0.332509890249685,0.696,0.741,9.16586572076919e-05,"7","Plcb1"
"Tpi11",2.90055571547021e-09,0.426202319531854,0.327,0.274,0.0001011336761313,"7","Tpi1"
"Nlk2",3.93244300347517e-09,0.310455827224685,0.583,0.551,0.000137112490202169,"7","Nlk"
"Cadps5",4.17212611287978e-09,0.275234385517048,0.718,0.651,0.000145469521177779,"7","Cadps"
"Mllt111",4.44926113226786e-09,0.349749613872674,0.373,0.316,0.000155132387898783,"7","Mllt11"
"Atp6v1d1",5.08349246641188e-09,0.517128773778215,0.374,0.325,0.000177246131826383,"7","Atp6v1d"
"Syp1",5.25623381549173e-09,0.448468333666502,0.472,0.425,0.00018326910444475,"7","Syp"
"Atp2b42",5.79516832727573e-09,0.265242534778722,0.265,0.217,0.000202060134067123,"7","Atp2b4"
"Mdh12",5.93785112781057e-09,0.491716972092659,0.536,0.488,0.000207035055273371,"7","Mdh1"
"Atp1a11",7.317340809371e-09,0.423743611887754,0.504,0.45,0.000255133722000339,"7","Atp1a1"
"Tuba4a1",7.47086847519385e-09,0.489658771285115,0.297,0.251,0.000260486771124584,"7","Tuba4a"
"Ly6h",1.0380922001206e-08,0.401537470657267,0.514,0.47,0.000361951607416048,"7","Ly6h"
"Macrod23",1.33546055252574e-08,0.284367737267855,0.693,0.742,0.00046563503084915,"7","Macrod2"
"Pacsin14",1.4012478864364e-08,0.325207413394197,0.519,0.464,0.000488573100563778,"7","Pacsin1"
"Nsf2",1.6485312132087e-08,0.359179426992126,0.588,0.556,0.000574793378109476,"7","Nsf"
"Snap471",1.84310382986012e-08,0.411122871995239,0.36,0.308,0.000642635012357327,"7","Snap47"
"Sncb",1.87283994331786e-08,0.440822740099353,0.315,0.265,0.000653003103036638,"7","Sncb"
"Camk1d1",1.91088574145131e-08,0.39066831021867,0.755,0.752,0.00066626853147183,"7","Camk1d"
"Sub11",1.95497492084081e-08,0.540874576802398,0.362,0.315,0.000681641105649564,"7","Sub1"
"Ccser13",1.99320472065358e-08,0.282801721775598,0.623,0.659,0.000694970689950283,"7","Ccser1"
"Pkm2",4.08155407295411e-08,0.438602786597152,0.403,0.353,0.00142311545861691,"7","Pkm"
"Svop3",4.3901458928581e-08,0.338010522666105,0.379,0.327,0.00153071216846283,"7","Svop"
"Map21",4.91230802857938e-08,0.270597504373688,0.62,0.658,0.00171277444032477,"7","Map2"
"Hook13",4.96030362524201e-08,0.283914823938214,0.341,0.292,0.00172950906501313,"7","Hook1"
"Fbxl16",5.54994282182264e-08,0.34852574643923,0.279,0.231,0.0019350985636849,"7","Fbxl16"
"Adgrb13",5.63954481376487e-08,0.313711818349175,0.406,0.353,0.0019663400902154,"7","Adgrb1"
"Snap913",6.25703289593127e-08,0.340415580695904,0.533,0.495,0.00218163965982436,"7","Snap91"
"Actg12",9.13433073819144e-08,0.484730293727361,0.416,0.369,0.00318486709848521,"7","Actg1"
"Herc32",1.04987359106127e-07,0.27956844427625,0.402,0.354,0.00366059424995333,"7","Herc3"
"Gls3",1.15417463445339e-07,0.286776116643704,0.615,0.593,0.00402426069794863,"7","Gls"
"Bex21",1.51258158015836e-07,0.49736369855539,0.483,0.439,0.00527391819553816,"7","Bex2"
"Ptms1",1.81909088872782e-07,0.482184864913061,0.397,0.35,0.00634262420172729,"7","Ptms"
"Arl6ip12",1.91983408184826e-07,0.439954566884488,0.466,0.418,0.00669388549318031,"7","Arl6ip1"
"Mpc21",1.96165996007357e-07,0.315918197239377,0.293,0.245,0.00683971978278851,"7","Mpc2"
"Pnma8b",2.06784437594782e-07,0.314226645053099,0.263,0.218,0.00720995298561725,"7","Pnma8b"
"Got12",2.60482728277104e-07,0.399933998240008,0.312,0.265,0.00908225128683778,"7","Got1"
"Dgkh3",2.8041726656454e-07,0.330453544637855,0.434,0.395,0.00977730883330583,"7","Dgkh"
"Gm448294",2.98253832614001e-07,0.260337203781494,0.468,0.439,0.0103992163817524,"7","Gm44829"
"Ywhah",3.13506773958354e-07,0.506295317853921,0.498,0.465,0.0109310406876059,"7","Ywhah"
"Cck2",4.00984178291804e-07,0.575787179280196,0.603,0.569,0.0139811153445003,"7","Cck"
"Sod21",4.85095551263032e-07,0.286890690603331,0.338,0.288,0.0169138265858881,"7","Sod2"
"Ywhab1",6.09214793856838e-07,0.455458255912159,0.388,0.344,0.0212414922174064,"7","Ywhab"
"Dlgap24",6.59529569388992e-07,0.256382208660892,0.661,0.588,0.022995817495886,"7","Dlgap2"
"Lrpap11",7.87990732192015e-07,0.25660359201083,0.315,0.265,0.027474872859339,"7","Lrpap1"
"Fat31",8.78692406049746e-07,0.426810866657416,0.554,0.535,0.0306373681217365,"7","Fat3"
"Sptan12",9.88928906747612e-07,0.333097059380291,0.507,0.476,0.034480984191569,"7","Sptan1"
"Prnp3",1.0457415293516e-06,0.417469042361537,0.34,0.298,0.0364618699039023,"7","Prnp"
"Gde12",1.15326652554414e-06,0.403922787647172,0.355,0.31,0.0402109439461474,"7","Gde1"
"Mdh21",1.27581640127011e-06,0.354738991987901,0.326,0.278,0.0444838904630849,"7","Mdh2"
"Map1a1",1.34999573835039e-06,0.275980059685268,0.294,0.247,0.0470703014090629,"7","Map1a"
"Chchd6",1.76976573865913e-06,0.314392050883692,0.329,0.285,0.0617064220098279,"7","Chchd6"
"Atp5b2",1.96428856825457e-06,0.3774931872225,0.407,0.358,0.068488849509332,"7","Atp5b"
"Gabarapl11",2.03999602039126e-06,0.406770267734357,0.313,0.271,0.0711285412429821,"7","Gabarapl1"
"Atp5g32",2.09457559824573e-06,0.420722014332829,0.285,0.245,0.0730315673840338,"7","Atp5g3"
"Mlf2",2.3100581874634e-06,0.302300238083125,0.271,0.231,0.0805447988222864,"7","Mlf2"
"Gm19761",2.31628963055855e-06,0.252357724077144,0.352,0.304,0.0807620705486849,"7","Gm1976"
"Wdr47",2.39560588802543e-06,0.252328921075038,0.3,0.257,0.0835275904977827,"7","Wdr47"
"Cyria1",2.53233479984568e-06,0.278494208850383,0.382,0.335,0.0882949174662192,"7","Cyria"
"Nme71",2.57795895505545e-06,0.340176713865684,0.478,0.428,0.0898856948859184,"7","Nme7"
"Dnaja11",3.15168525873633e-06,0.323801785421065,0.357,0.311,0.10988980991636,"7","Dnaja1"
"Stxbp11",3.31614220965516e-06,0.381767152946541,0.503,0.461,0.115623930424046,"7","Stxbp1"
"Rnf2272",3.38350125805699e-06,0.363008584821905,0.327,0.283,0.117972538364673,"7","Rnf227"
"Efna52",3.44814602823495e-06,0.277752083677993,0.427,0.378,0.120226507566468,"7","Efna5"
"Atrnl13",4.00517870381098e-06,0.316107798687419,0.564,0.549,0.139648565865777,"7","Atrnl1"
"Cx3cl11",4.08930222947697e-06,0.343222565044453,0.347,0.302,0.142581700835174,"7","Cx3cl1"
"Kcnt23",5.93311159150325e-06,0.295350523377379,0.515,0.477,0.206869801860944,"7","Kcnt2"
"Ptprs2",7.4540628190938e-06,0.27040081086652,0.535,0.504,0.259900808313344,"7","Ptprs"
"Gng31",7.50453940152698e-06,0.428485565724948,0.325,0.285,0.261660775313041,"7","Gng3"
"Ext12",8.32893278355883e-06,0.316220995541231,0.576,0.582,0.290404899364346,"7","Ext1"
"Cox6c2",8.85611715660349e-06,0.416155331652733,0.385,0.345,0.308786236899294,"7","Cox6c"
"Tuba1a2",9.41889751815539e-06,0.446327696522719,0.543,0.515,0.328408699765524,"7","Tuba1a"
"Cox8a",1.15416041643366e-05,0.474877958677303,0.536,0.502,0.402421112397926,"7","Cox8a"
"Fkbp1a2",1.39498986845402e-05,0.410045354592583,0.362,0.323,0.486391117433862,"7","Fkbp1a"
"Bsn3",1.60649658412674e-05,0.305304701566111,0.428,0.381,0.560137163987472,"7","Bsn"
"Caly1",1.70751157180538e-05,0.384652671029278,0.33,0.29,0.59535805974138,"7","Caly"
"Ubb1",1.98371174833803e-05,0.513695096280448,0.549,0.523,0.69166077529302,"7","Ubb"
"Atp6v1b2",2.02670500048205e-05,0.330430438327679,0.431,0.389,0.706651232518076,"7","Atp6v1b2"
"Bex31",2.37295203608995e-05,0.35298797045578,0.295,0.256,0.827377186423484,"7","Bex3"
"Atp5md2",2.38988698642459e-05,0.3912719215766,0.286,0.249,0.833281895556662,"7","Atp5md"
"Vdac1",2.634056223594e-05,0.328888826331417,0.355,0.314,0.918416383480522,"7","Vdac1"
"Ttc32",2.79946245672176e-05,0.29534093590155,0.787,0.777,0.976088574785177,"7","Ttc3"
"Atp5h2",3.40481524211176e-05,0.390212387870656,0.37,0.329,1,"7","Atp5h"
"Atpif11",4.35716193371359e-05,0.33325856143117,0.445,0.402,1,"7","Atpif1"
"5730522E02Rik3",4.7752792003185e-05,0.292579230953824,0.457,0.413,1,"7","5730522E02Rik"
"Arhgap322",5.42587864397692e-05,0.28032915145722,0.531,0.511,1,"7","Arhgap32"
"Lmo42",6.01175158075484e-05,0.364804927437652,0.525,0.494,1,"7","Lmo4"
"Pgrmc1",6.41722709910952e-05,0.364024238309836,0.269,0.236,1,"7","Pgrmc1"
"Fkbp31",6.8992745626418e-05,0.39325586749674,0.346,0.307,1,"7","Fkbp3"
"Myl62",7.88271508857829e-05,0.388917734066745,0.331,0.294,1,"7","Myl6"
"Rplp11",8.51382020429314e-05,0.472426314001127,0.394,0.365,1,"7","Rplp1"
"Cfl12",9.4822965926011e-05,0.448750983004954,0.33,0.294,1,"7","Cfl1"
"Basp11",0.000109745022025045,0.36919182788298,0.674,0.645,1,"7","Basp1"
"Fkbp21",0.000110051263051247,0.369684668108131,0.276,0.243,1,"7","Fkbp2"
"Atp5o.1",0.000113857006857709,0.359494386219485,0.257,0.226,1,"7","Atp5o.1"
"Zcchc181",0.000119965722656362,0.291676379019258,0.432,0.391,1,"7","Zcchc18"
"Tpt1",0.000127409560837763,0.485978384685494,0.408,0.378,1,"7","Tpt1"
"Klc1",0.000134089345414448,0.3748670009286,0.466,0.427,1,"7","Klc1"
"Cox5b2",0.000142273460328466,0.441521009292752,0.281,0.25,1,"7","Cox5b"
"Trim37",0.000147405121743768,0.278438312068575,0.375,0.334,1,"7","Trim37"
"Sipa1l13",0.00017204402015916,0.256250665887214,0.571,0.543,1,"7","Sipa1l1"
"Ndfip1",0.000182511825014481,0.341993281504993,0.719,0.715,1,"7","Ndfip1"
"Ddx241",0.000202464308408419,0.32718919330708,0.541,0.523,1,"7","Ddx24"
"Rpl112",0.000233216032298552,0.380314821065657,0.318,0.285,1,"7","Rpl11"
"Calr1",0.00030493366764498,0.334628390270301,0.279,0.248,1,"7","Calr"
"Prdx51",0.000305216451741449,0.356056736400178,0.287,0.253,1,"7","Prdx5"
"Tmsb4x2",0.00032270834228085,0.456514910527461,0.618,0.601,1,"7","Tmsb4x"
"Ndufa13",0.000329865537136459,0.363604630714895,0.26,0.232,1,"7","Ndufa13"
"mt-Nd11",0.000341941684730529,0.369376473819645,0.522,0.515,1,"7","mt-Nd1"
"Snca1",0.000368157979023959,0.408152076479313,0.459,0.421,1,"7","Snca"
"Elob",0.00039957958278295,0.342560965270151,0.265,0.235,1,"7","Elob"
"Cfap36",0.000405712988117457,0.275475111160481,0.318,0.281,1,"7","Cfap36"
"Atl1",0.000531424276741953,0.274659897901382,0.327,0.293,1,"7","Atl1"
"Nap1l1",0.000555661653600504,0.360741611594358,0.354,0.321,1,"7","Nap1l1"
"Hspa51",0.000593684450659353,0.323495326221833,0.316,0.285,1,"7","Hspa5"
"Map1lc3a2",0.000600631184071563,0.447080246217858,0.306,0.28,1,"7","Map1lc3a"
"Ndufb92",0.000708436140658797,0.400103188487339,0.277,0.249,1,"7","Ndufb9"
"Rpl231",0.000770165522874257,0.382346364594457,0.338,0.309,1,"7","Rpl23"
"Kifap3",0.000791188176729858,0.381448654483636,0.533,0.511,1,"7","Kifap3"
"Prkar1a",0.00080140714411986,0.297864552306073,0.35,0.315,1,"7","Prkar1a"
"Arpc3",0.000814123603016502,0.278212637957077,0.258,0.228,1,"7","Arpc3"
