"","Cluster","group","othergroup","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"2","Exc-neuron.circadian","Exc-neuron","circadian","GO:0022626","cytosolic ribosome","67/1757","112/28804",3.8440378504921e-52,1.37808756940142e-49,7.04065879984869e-50,"14109/58887/110954/67025/269261/67115/66480/19899/76808/19921/19933/65019/68193/19941/19942/26451/19943/19944/27367/19946/19951/68436/66489/57808/54217/19982/67281/19981/67671/67248/67891/67945/100503670/19988/19989/27176/26961/20005/56040/67186/67097/27207/68052/20044/20054/267019/20055/20068/20084/20085/16898/66481/20088/75617/27370/78294/54127/20090/27050/20091/20102/20103/20115/20116/76846/16785/619605",67
"5","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098800","inner mitochondrial membrane protein complex","65/1757","143/28804",1.40353053636146e-40,2.01266278914234e-38,1.02827079295535e-38,"69923/11946/11947/11949/66043/67126/11951/228033/71679/11957/57423/11958/66477/70257/11950/103172/12857/12858/12859/12861/110323/12864/12866/66142/12867/12868/66445/66349/17713/93757/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/67067/67680/69029/30059/66152/66594/67530/67003/66694/66576/22272",65
"6","Exc-neuron.circadian","Exc-neuron","circadian","GO:0044391","ribosomal subunit","75/1757","201/28804",2.59333198224019e-39,3.09903171877703e-37,1.58329742073612e-37,"66077/14109/66448/107734/24030/64659/14548/70316/18148/14694/110954/67025/269261/67115/66480/19899/76808/19921/19933/65019/68193/19941/19942/26451/19943/19944/27367/19946/19951/68436/66489/57808/54217/19982/67281/19981/67671/67248/67891/67945/100503670/19988/19989/27176/26961/20005/56040/67186/67097/27207/68052/20044/20054/267019/20055/20068/20084/20085/16898/66481/20088/75617/27370/78294/54127/20090/27050/20091/20102/20103/20115/20116/76846/16785/619605",75
"9","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099572","postsynaptic specialization","106/1757","438/28804",2.16324590050934e-35,1.72338590073911e-33,8.80479033189768e-34,"11461/11496/238276/109676/11838/11840/216831/11928/11941/108100/81905/66259/320873/12569/75608/65945/12794/245684/12877/56724/12955/12386/19158/13175/13383/13385/13405/13528/68097/13631/13690/238988/20336/16592/333605/14395/14397/14432/14433/14704/14802/14809/14810/14812/108069/229279/59013/15387/26556/15481/331461/16508/56543/70530/228357/241568/216028/243499/17755/26414/17751/17920/380684/18040/246317/74513/211323/64011/18195/18479/109135/19052/18752/19122/260297/19206/19744/269261/67115/76808/19946/67671/67891/100503670/19988/19989/26961/68052/20044/20084/20085/75617/27050/68585/230863/217692/20541/67826/20616/234214/66673/27204/20977/229521/665113/22631",106
"12","Exc-neuron.circadian","Exc-neuron","circadian","GO:0005746","mitochondrial respirasome","44/1757","85/28804",5.81868693270913e-31,3.4766654422937e-29,1.77623074787963e-29,"12857/12858/12859/12861/110323/12864/12866/66142/12867/12868/66445/66349/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/67680/66152/66594/67530/67003/66694/66576/22272",44
"13","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098803","respiratory chain complex","44/1757","87/28804",2.13797841623253e-30,1.17917732649133e-28,6.02442501092244e-29,"12857/12858/12859/12861/110323/12864/12866/66142/12867/12868/66445/66349/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/67680/66152/66594/67530/67003/66694/66576/22272",44
"15","Exc-neuron.circadian","Exc-neuron","circadian","GO:0070469","respirasome","45/1757","95/28804",1.81013919990414e-29,8.65246537554181e-28,4.42055046713433e-28,"12857/12858/12859/12861/110323/12864/12866/66142/12867/12868/66445/66349/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/102631912/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/67680/66152/66594/67530/67003/66694/66576/22272",45
"16","Exc-neuron.circadian","Exc-neuron","circadian","GO:1902495","transmembrane transporter complex","89/1757","373/28804",2.17774186392439e-29,9.75900572771116e-28,4.98588268845847e-28,"20927/243634/11928/232975/11931/11938/11951/228033/12287/12289/12290/12293/12298/81905/12313/12314/12315/12794/66797/78070/66445/13385/66349/269109/14395/14397/14802/14809/14810/14812/15512/16485/16500/98741/16508/56543/382571/80906/80334/16519/16525/110862/226922/67498/231549/243499/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/56177/58869/20190/20266/72821/53881/69029/20614/237611/22218/22065/68667/66152/66594/67530/67003/66694/66576/22272",89
"23","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043197","dendritic spine","52/1757","200/28804",1.78918264536765e-19,5.57758242055914e-18,2.84959066630636e-18,"238276/11784/11838/11843/216831/76709/232975/67972/11941/108100/12307/12330/12540/12569/12631/65945/12794/56724/12955/13385/81489/13631/333605/54393/67903/14802/14810/14812/108069/15387/26556/15444/15481/16508/56543/17118/17751/17999/64011/18390/114301/327814/19045/19049/19055/19181/14083/19353/217692/20541/229521/23964",52
"25","Exc-neuron.circadian","Exc-neuron","circadian","GO:0005844","polysome","32/1757","78/28804",5.14958999980974e-19,1.47690241194543e-17,7.54550450498438e-18,"224742/239528/218490/12317/13629/13853/26443/67025/19899/76808/19921/68193/19944/19946/19951/54217/19982/67671/67248/67945/19988/19989/27176/26961/66481/75617/27370/54127/20090/27050/20102/66521",32
"27","Exc-neuron.circadian","Exc-neuron","circadian","GO:0016469","proton-transporting two-sector ATPase complex","25/1757","50/28804",1.04246316997363e-17,2.57740032024515e-16,1.31679558312459e-16,"11946/11947/11949/66043/67126/11951/228033/71679/11957/57423/11958/66477/70257/11950/70495/114143/11984/76252/11964/11966/73834/11973/66144/66290/66237",25
"28","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030964","NADH dehydrogenase complex","25/1757","50/28804",1.04246316997363e-17,2.57740032024515e-16,1.31679558312459e-16,"66349/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900",25
"30","Exc-neuron.circadian","Exc-neuron","circadian","GO:1990204","oxidoreductase complex","38/1757","121/28804",1.28768251871914e-17,3.07756121973875e-16,1.57232812812021e-16,"66445/66349/16828/16832/54405/69875/66414/67184/17991/66091/17992/68202/67130/68375/70316/68342/104130/68198/230075/66916/67264/66218/68197/226646/595136/75406/17995/72900/18451/18597/67680/66152/66594/67530/67003/66694/66576/22272",38
"31","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030426","growth cone","49/1757","202/28804",4.33543328534331e-17,1.00274376309392e-15,5.12302473106782e-16,"11789/11820/76709/56378/67771/319974/12313/12315/100503659/12569/12570/12631/76499/54160/12877/13175/13193/12934/13508/13807/238988/20336/14228/14086/14810/15519/15516/16593/76161/17755/17118/58235/18039/504193/22360/18189/56177/18472/18479/211712/56195/19206/20614/20617/104069/20257/21838/22152/22627",49
"37","Exc-neuron.circadian","Exc-neuron","circadian","GO:0042734","presynaptic membrane","46/1757","201/28804",4.19124983322942e-15,8.1219625146635e-14,4.14951619335374e-14,"23792/11549/232975/67972/11941/381290/12289/12290/12293/12330/320873/12757/12805/244682/53870/66797/170571/12386/13383/13429/238988/54393/14809/14810/14812/108069/108073/16485/16519/17118/58235/211323/18189/18190/18191/18390/219228/19266/116838/235072/20614/20616/56216/20977/229521/22249",46
"41","Exc-neuron.circadian","Exc-neuron","circadian","GO:0070069","cytochrome complex","19/1757","37/28804",4.64785644206653e-14,8.12808065600414e-13,4.15264195594134e-13,"12857/12858/12859/12861/110323/12864/12866/66142/12867/12868/66445/17992/66152/66594/67530/67003/66694/66576/22272",19
"42","Exc-neuron.circadian","Exc-neuron","circadian","GO:0045211","postsynaptic membrane","59/1757","326/28804",4.88296523546614e-14,8.33591922340291e-13,4.25882682191032e-13,"11496/11549/109676/11838/11941/70495/12290/12293/81905/12330/320873/65945/12794/245684/12805/12386/19158/13199/217480/13383/13385/13405/72393/54393/14395/14397/14802/14809/14810/14812/74053/108069/108073/15481/331461/16485/16500/16508/56543/70530/241568/216028/243499/50791/17118/26422/246317/211323/64011/18196/18213/18390/219228/18530/260297/68585/20541/66673/23964",59
"43","Exc-neuron.circadian","Exc-neuron","circadian","GO:0008021","synaptic vesicle","48/1757","234/28804",9.13988519221041e-14,1.52402271693369e-12,7.7862424648451e-13,"20927/11784/11789/11820/67972/11984/66237/12313/12315/12757/13383/13385/13405/13429/20336/54393/14395/67903/14810/14812/15481/78771/17751/23980/18619/260297/68365/59021/19339/67295/20614/67826/20616/20617/56216/64051/75209/27204/20972/20977/229521/53420/58800/22249/22318/22333/22334/22335",48
"46","Exc-neuron.circadian","Exc-neuron","circadian","GO:0048786","presynaptic active zone","29/1757","99/28804",6.44402904156044e-13,1.00442800495627e-11,5.13162953424035e-12,"11820/216831/67972/11941/381290/12261/12289/12293/12330/320873/66797/12386/238988/14365/108069/108073/58235/211323/18189/327814/19339/116838/20614/20616/56216/64051/20977/229521/22249",29
"47","Exc-neuron.circadian","Exc-neuron","circadian","GO:0030133","transport vesicle","59/1757","346/28804",6.95669375057275e-13,1.06126583386397e-11,5.42201439014404e-12,"20927/432442/11769/11784/11789/11820/67972/11984/66237/12313/12315/12757/13383/13385/13405/13429/13426/20336/54393/14395/67903/14683/14810/14812/15481/78771/17751/64011/22360/23980/18619/260297/68365/59021/19339/67295/19346/69608/20614/67826/20616/20617/56216/64051/75209/27204/20972/20977/229521/20983/53420/83671/22134/58800/22249/22318/22333/22334/22335",59
"49","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043679","axon terminus","41/1757","194/28804",2.0800121764608e-12,3.04360965412734e-11,1.55498225007166e-11,"11461/11465/11769/76709/232975/12287/12307/12424/12889/12890/12934/238988/14225/14718/14802/14809/14810/14812/108073/15387/15481/16485/17118/23980/18619/19052/18751/18752/19122/19142/19275/19339/235072/94229/20541/20616/20617/104069/20977/229521/22249",41
"54","Exc-neuron.circadian","Exc-neuron","circadian","GO:0031256","leading edge membrane","35/1757","156/28804",1.4176337618852e-11,1.88230260605869e-10,9.6166968642505e-11,"238276/11789/216190/11843/216831/76709/67972/11941/12289/81905/12540/76499/66797/13627/99662/57436/54393/14395/14397/14810/15444/16500/76161/17920/18102/18390/57028/19353/19876/268902/27050/71096/21838/22003/68151",35
"59","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098857","membrane microdomain","59/1757","395/28804",1.80866127883621e-10,2.19798328292469e-09,1.12295115974131e-09,"11461/210044/238276/11820/11838/11928/11931/67972/11941/11946/11947/12215/12334/208650/12805/66797/12876/13030/13383/13405/26903/13629/13807/72393/54393/14677/14683/14758/74053/193740/15511/15481/15510/16452/16508/56543/110862/16653/16832/228357/26417/17999/70729/18390/57320/18655/19052/19084/19122/19206/11739/11740/20614/21838/21960/22142/22143/22154/22334",59
"61","Exc-neuron.circadian","Exc-neuron","circadian","GO:0101031","chaperone complex","15/1757","34/28804",3.49113831512913e-10,4.10351831466818e-09,2.09649030830878e-09,"12461/12462/12464/12465/12466/12468/12469/67838/15516/15481/56351/64136/20867/56424/21454",15
"67","Exc-neuron.circadian","Exc-neuron","circadian","GO:0000502","proteasome complex","19/1757","64/28804",4.68557168265412e-09,5.01426103949703e-08,2.56178938815968e-08,"26441/26442/26443/26444/19170/26446/19172/19173/19175/19181/19182/23996/19184/66997/21762/19185/53382/22222/269523",19
"69","Exc-neuron.circadian","Exc-neuron","circadian","GO:0005832","chaperonin-containing T-complex","8/1757","10/28804",7.60439736878155e-09,7.9019607440817e-08,4.0371171385751e-08,"12461/12462/12464/12465/12466/12468/12469/21454",8
"70","Exc-neuron.circadian","Exc-neuron","circadian","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","10/1757","17/28804",9.10676583617767e-09,9.32793014934198e-08,4.76564588118771e-08,"11946/11947/11949/66043/67126/11964/11966/11973/66144/66290",10
"71","Exc-neuron.circadian","Exc-neuron","circadian","GO:0035770","ribonucleoprotein granule","41/1757","253/28804",1.00419600384534e-08,1.01409652782691e-07,5.18102608359047e-08,"11461/239528/214150/11838/12540/232791/13209/72831/208718/13426/58521/23881/53379/229279/15387/226180/214048/17118/17975/18458/23983/26441/26443/19181/19182/19353/19878/19943/19988/20102/22218/68188/214575/21841/217351/21969/22142/22154/235441/269523/22608",41
"72","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043195","terminal bouton","22/1757","88/28804",1.01861485311914e-08,1.01437062456448e-07,5.18242644569387e-08,"11769/12307/12424/12889/12890/12934/238988/14802/14809/14810/14812/108073/15481/19052/19122/19142/19339/20617/104069/20977/229521/22249",22
"73","Exc-neuron.circadian","Exc-neuron","circadian","GO:0048787","presynaptic active zone membrane","16/1757","49/28804",1.6777236460498e-08,1.64784637564069e-07,8.41885838248492e-08,"67972/11941/381290/12289/12293/12330/320873/66797/108073/58235/211323/18189/20614/20616/56216/229521",16
"76","Exc-neuron.circadian","Exc-neuron","circadian","GO:0032589","neuron projection membrane","19/1757","71/28804",3.08921858972877e-08,2.91443385373096e-07,1.48898624546484e-07,"238276/67972/11941/12289/81905/66797/57436/54393/14395/14397/14810/15444/16500/76161/18390/19876/268902/21838/68151",19
"84","Exc-neuron.circadian","Exc-neuron","circadian","GO:0036464","cytoplasmic ribonucleoprotein granule","37/1757","235/28804",1.10843675591895e-07,9.39176709449397e-07,4.79826022004536e-07,"11461/239528/214150/11838/12540/232791/13209/208718/13426/58521/23881/53379/15387/226180/214048/17118/17975/18458/23983/26441/26443/19181/19182/19353/19878/19943/19988/20102/214575/21841/217351/21969/22142/22154/235441/269523/22608",37
"85","Exc-neuron.circadian","Exc-neuron","circadian","GO:0005938","cell cortex","44/1757","306/28804",1.11338940450765e-07,9.39176709449397e-07,4.79826022004536e-07,"11461/60595/11789/12307/12343/12488/12631/76499/12757/12721/68337/12386/13385/13405/56431/13627/13726/13806/13807/238988/77767/20336/14183/67903/14677/108073/15387/17118/66999/67938/245049/17975/65113/17999/18472/18643/18751/19353/116838/20190/235072/20362/20617/22249",44
"88","Exc-neuron.circadian","Exc-neuron","circadian","GO:0043292","contractile fiber","37/1757","236/28804",1.23841746960425e-07,1.00902877921165e-06,5.15513492131914e-07,"11465/60595/11549/11674/109676/11840/381290/12289/12313/12314/12315/12569/12955/13010/110052/13405/23950/225288/14225/14812/26556/57339/17772/67938/68802/70729/18479/19055/26443/66480/67891/19988/19989/20190/20541/56424/22003",37
"89","Exc-neuron.circadian","Exc-neuron","circadian","GO:0098562","cytoplasmic side of membrane","34/1757","207/28804",1.27224551909467e-07,1.02494386201223e-06,5.23644518799464e-07,"238276/71770/11773/232910/11938/67972/75608/52637/74256/13383/13385/13853/77781/14158/14672/14677/14683/14693/14697/14704/16653/504193/228983/19055/14083/19258/19353/19735/20190/320679/20614/66552/237611/21844",34
"91","Exc-neuron.circadian","Exc-neuron","circadian","GO:0099522","cytosolic region","14/1757","43/28804",1.37273035138475e-07,1.07561989179113e-06,5.49534937008463e-07,"108100/12307/81489/53379/26556/15481/17118/17999/327814/19057/18751/18752/104069/94090",14
"93","Exc-neuron.circadian","Exc-neuron","circadian","GO:0019897","extrinsic component of plasma membrane","32/1757","190/28804",1.63744059036253e-07,1.2624138745053e-06,6.44968110295597e-07,"11789/11816/11938/320873/12552/320865/245684/12386/74256/19158/13385/13806/14158/14672/14677/14683/14693/14697/14704/16653/50791/56177/228983/14083/19353/20190/20614/20616/237611/83671/23964/21844",32
"95","Exc-neuron.circadian","Exc-neuron","circadian","GO:1905368","peptidase complex","26/1757","136/28804",1.8173701489131e-07,1.37163620712704e-06,7.00769874594746e-07,"217218/12334/14089/26441/26442/26443/26444/19170/26446/19172/19173/19175/19181/19182/23996/19184/66997/21762/19185/66125/69019/66624/217031/53382/22222/269523",26
