"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"103","Gabrg3",1.37310319270816e-16,-0.266293068575191,0.737,0.868,4.78759890201556e-12,1.35823107351481e-14,0.293041057591421,0.853,0.737,4.73574428402409e-10
"104","Galnt17",6.64890668417816e-07,-0.15125168573174,0.291,0.381,0.023182742935724,1.07695752073636e-06,0.201337670092585,0.378,0.291,0.0375502778755147
"105","Gapdh",1.93623633408083e-78,0.775828948044493,0.858,0.714,6.75107522603961e-74,5.47940833391662e-25,-0.409394718526417,0.826,0.858,1.91050530378671e-20
"106","Garnl3",3.43005929695464e-18,-0.331788504934554,0.451,0.6,1.19595877506918e-13,2.00879114378006e-19,0.346102904816965,0.607,0.451,7.00405208101795e-15
"107","Gas2",2.96724026607839e-07,-0.149662132707598,0.133,0.2,0.0103458766357355,3.10601880644793e-09,0.161412056896281,0.213,0.133,0.00010829755772442
"108","Gk",4.17131929355468e-07,-0.144942746337168,0.149,0.219,0.0145441389808371,6.50283965004406e-07,0.142880424435667,0.217,0.149,0.0226734510078086
"109","Gm10125",9.82305859645264e-09,-0.179386951085573,0.181,0.266,0.000342500584082514,1.38925878760111e-07,0.10777573835595,0.265,0.181,0.00484392861472879
"110","Gm15155",2.23692945537808e-09,-0.303862310394806,0.109,0.179,7.79950193206676e-05,2.0913397473583e-07,0.238388493546054,0.169,0.109,0.00729187429711418
"111","Gm16126",1.40860085801892e-07,-0.127831197870825,0.08,0.138,0.00491136861165458,1.27761794882186e-07,0.140489330428866,0.137,0.08,0.00445467050215717
"112","Gm32391",2.44655214963374e-07,-0.0860754807703684,0.02,0.054,0.00853039338012797,1.08652672314472e-06,0.082681294106775,0.052,0.02,0.0378839272558868
"113","Gm38155",1.57576696399816e-08,-0.136649390650027,0.034,0.079,0.000549422667337238,6.13353355284981e-14,0.207661840116854,0.098,0.034,2.13857914387214e-09
"114","Gm40841",5.96768126038914e-07,-0.13969766386175,0.369,0.472,0.0208075142505988,2.6644910445123e-07,0.125093535554032,0.476,0.369,0.00929028092490102
"115","Gm41333",3.1671336314452e-07,-0.13790897430183,0.025,0.06,0.01104284483276,1.89850411834812e-07,0.133273969869151,0.061,0.025,0.00661951430944439
"116","Gm41361",2.41614006205826e-07,-0.0938644085157607,0.043,0.087,0.00842435555437853,9.92388091385055e-08,0.1109172205339,0.089,0.043,0.00346015955823227
"117","Gm42770",1.77338065704359e-07,-0.15576086969551,0.109,0.173,0.00618324633691388,2.43966668320672e-07,0.13625809426966,0.173,0.109,0.00850638582433688
"118","Gm46102",5.03638399435717e-22,-0.464708334255553,0.091,0.208,1.75603600731252e-17,6.70317909419771e-28,0.516099483146803,0.227,0.091,2.33719745477392e-23
"119","Gm47283",1.34435215986091e-22,0.348463385158754,0.095,0.015,4.68735267578702e-18,9.64409037343723e-28,0.326991012007753,0.24,0.095,3.36260499050636e-23
"120","Gm9866",7.02118505649413e-18,-0.342476925845666,0.109,0.217,2.44807659364781e-13,6.85426145591664e-16,0.286670907793985,0.21,0.109,2.38987534183445e-11
"121","Gpatch2",7.04372099795418e-12,-0.20531076347853,0.176,0.28,2.45593420035668e-07,1.68615827919683e-09,0.148467680008,0.27,0.176,5.87912807207558e-05
"122","Grin1",1.04153660394798e-11,-0.227504606271144,0.62,0.734,3.63152567698543e-07,2.75593069090573e-07,0.17319014776286,0.718,0.62,0.00960910353998101
"123","Grip1",3.35134088275212e-18,-0.226155735404657,0.913,0.979,1.16851202558918e-13,1.24706094358953e-25,0.308569303836626,0.978,0.913,4.3481273920136e-21
"124","Gtdc1",3.75282893678659e-09,-0.202674997331116,0.389,0.493,0.000130849886538938,9.26730170795054e-14,0.299473104775454,0.524,0.389,3.23123008651112e-09
"125","Hacd1",5.03089844298918e-08,-0.181276430338876,0.171,0.251,0.00175412336011704,2.46939747746472e-08,0.125775578516242,0.258,0.171,0.000861004818467622
"126","Hecw2",6.50315820856735e-12,-0.217740084340404,0.626,0.745,2.26745617258118e-07,6.24120716415029e-08,0.172210070644997,0.732,0.626,0.00217612170192428
"127","Hibch",6.46607634223989e-07,-0.129740074424966,0.103,0.163,0.0225452683824878,4.14341797609971e-07,0.157563511977791,0.163,0.103,0.0144468554572669
"128","Hmgcll1",2.36146405324964e-11,-0.243190604437534,0.379,0.498,8.23371671446554e-07,7.24842433022399e-11,0.24687844691778,0.498,0.379,2.5273081112192e-06
"129","Hook1",7.39730450365875e-07,-0.172784794004405,0.254,0.336,0.0257921816129069,8.18672391681852e-07,0.154016417515739,0.342,0.254,0.0285446502807711
"130","Hsp90aa1",6.91570650781206e-26,0.498247519224955,0.759,0.7,2.41129938807883e-21,2.95374229344709e-16,-0.348011297504473,0.717,0.759,1.0298813254562e-11
"131","Hsp90ab1",1.26859029804517e-65,0.658084549264725,0.915,0.848,4.42319379219408e-61,1.08623378831945e-32,-0.446208144919915,0.888,0.915,3.78737134973342e-28
"132","Hspa5",5.62697695960439e-36,0.619679116134881,0.473,0.289,1.96195805650526e-31,3.03617631642392e-27,-0.566040916674142,0.325,0.473,1.05862359624753e-22
"133","Hspa8",2.80230202491559e-38,0.552152242333863,0.795,0.698,9.7707864702732e-34,4.53118636227932e-12,-0.297185172119071,0.769,0.795,1.57988874893593e-07
"134","Hsph1",2.04779381699676e-07,0.266612373701324,0.276,0.206,0.00714004270172261,5.48124282495778e-07,-0.269999466070638,0.212,0.276,0.0191114493577803
