X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
1181,Nap1l1,7.49E-25,0.236102078,0.513,0.445,2.61E-20,2.82E-14,-0.145958363,0.468,0.513,9.84E-10,4
1182,Nap1l2,3.88E-21,0.165409506,0.153,0.099,1.35E-16,9.99E-16,-0.143086575,0.105,0.153,3.48E-11,#N/A
1183,Nap1l5,1.33E-25,0.283455269,0.506,0.433,4.65E-21,3.52E-13,-0.123992165,0.454,0.506,1.23E-08,#N/A
1184,Napg,4.30E-08,0.169203653,0.476,0.448,0.00149915,1.81E-07,-0.122379687,0.451,0.476,0.006325982,#N/A
1185,Nars,1.54E-39,0.288061003,0.414,0.313,5.38E-35,1.90E-24,-0.157808017,0.336,0.414,6.64E-20,1
1186,Nars2,1.64E-12,-0.080508494,0.174,0.227,5.72E-08,1.04E-07,0.059875171,0.218,0.174,0.003631354,1
1187,Nat8l,4.48E-11,0.141444633,0.215,0.171,1.56E-06,1.23E-14,-0.113787224,0.162,0.215,4.28E-10,#N/A
1191,Ncald,1.11E-24,0.25585296,0.672,0.622,3.88E-20,9.17E-11,-0.140956312,0.647,0.672,3.20E-06,2
1192,Ncapd3,8.65E-43,-0.21135826,0.269,0.383,3.02E-38,2.23E-13,0.1179524,0.338,0.269,7.76E-09,#N/A
1193,Ncdn,2.54E-40,0.305268213,0.297,0.2,8.84E-36,5.97E-39,-0.274527681,0.199,0.297,2.08E-34,1
1194,Nceh1,1.39E-06,0.140206029,0.352,0.321,0.048411296,6.31E-08,-0.128672969,0.319,0.352,0.00220032,1
1195,Ncl,1.20E-45,0.357001159,0.453,0.349,4.19E-41,3.80E-27,-0.241651148,0.378,0.453,1.33E-22,2
1196,Ndfip1,2.45E-29,0.236927697,0.88,0.862,8.55E-25,5.16E-12,-0.101772265,0.857,0.88,1.80E-07,3
1197,Ndn,6.29E-33,0.252326012,0.239,0.157,2.19E-28,4.23E-15,-0.138084726,0.183,0.239,1.47E-10,1
1198,Ndrg4,7.08E-19,0.225918698,0.673,0.634,2.47E-14,9.07E-16,-0.141076367,0.637,0.673,3.16E-11,#N/A
1199,Ndufa1,7.89E-12,0.122404484,0.112,0.076,2.75E-07,1.71E-07,-0.060295246,0.083,0.112,0.005976869,#N/A
1200,Ndufa11,4.09E-45,0.298330144,0.28,0.177,1.43E-40,1.97E-18,-0.132403067,0.216,0.28,6.87E-14,#N/A
1201,Ndufa12,1.38E-15,0.178294253,0.198,0.147,4.82E-11,3.76E-09,-0.084156582,0.16,0.198,0.00013114,1
1202,Ndufa13,1.70E-56,0.364628868,0.334,0.214,5.93E-52,1.42E-11,-0.120772816,0.284,0.334,4.94E-07,#N/A
1203,Ndufa2,4.48E-28,0.236620392,0.173,0.105,1.56E-23,1.73E-09,-0.130082982,0.135,0.173,6.02E-05,#N/A
1204,Ndufa3,4.14E-11,0.12834644,0.143,0.105,1.44E-06,2.39E-07,-0.0822854,0.111,0.143,0.008316915,#N/A
1207,Ndufa6,4.13E-30,0.262901392,0.278,0.197,1.44E-25,2.72E-12,-0.147836464,0.23,0.278,9.49E-08,#N/A
1208,Ndufa8,7.37E-40,0.2962204,0.249,0.157,2.57E-35,2.58E-12,-0.149654015,0.199,0.249,9.00E-08,1
1209,Ndufab1,3.10E-39,0.330438253,0.238,0.149,1.08E-34,1.42E-13,-0.16754104,0.186,0.238,4.96E-09,2
1210,Ndufb1,6.33E-09,0.157062556,0.303,0.263,0.000220737,2.63E-07,-0.12399516,0.27,0.303,0.009154893,#N/A
1211,Ndufb10,2.64E-40,0.30618672,0.312,0.216,9.19E-36,2.86E-13,-0.141033622,0.259,0.312,9.97E-09,2
1212,Ndufb11,7.08E-40,0.262706961,0.197,0.112,2.47E-35,5.34E-12,-0.079116736,0.149,0.197,1.86E-07,4
1213,Ndufb2,8.62E-18,0.192823863,0.19,0.136,3.01E-13,5.70E-11,-0.124528971,0.148,0.19,1.99E-06,1
1214,Ndufb6,4.27E-18,0.173182406,0.152,0.102,1.49E-13,2.33E-13,-0.115200917,0.107,0.152,8.11E-09,2
1216,Ndufb8,6.00E-48,0.336549174,0.314,0.206,2.09E-43,4.26E-20,-0.152150137,0.245,0.314,1.49E-15,1
1218,Ndufc2,1.29E-48,0.33857056,0.325,0.215,4.50E-44,2.32E-17,-0.148038424,0.261,0.325,8.10E-13,#N/A
1219,Ndufs2,3.03E-21,0.203989153,0.205,0.144,1.06E-16,3.89E-07,-0.086110236,0.173,0.205,0.013550291,#N/A
1220,Ndufs5,1.50E-35,0.283267011,0.295,0.204,5.23E-31,6.37E-20,-0.17095206,0.227,0.295,2.22E-15,#N/A
1221,Ndufs7,2.65E-62,0.35731642,0.312,0.188,9.24E-58,4.76E-20,-0.145128601,0.241,0.312,1.66E-15,1
1222,Ndufv1,8.61E-32,0.240343121,0.261,0.178,3.00E-27,2.39E-22,-0.174717859,0.192,0.261,8.33E-18,1
1223,Ndufv2,1.45E-19,0.225537322,0.35,0.282,5.06E-15,4.22E-09,-0.147764778,0.312,0.35,0.000147193,2
1224,Necap1,8.69E-07,0.089603141,0.166,0.135,0.030297503,3.35E-13,-0.095099804,0.121,0.166,1.17E-08,#N/A
1225,Nectin1,4.89E-09,0.095907628,0.144,0.11,0.000170488,5.64E-21,-0.135976303,0.088,0.144,1.97E-16,#N/A
1226,Nedd4,4.09E-13,0.191002457,0.601,0.572,1.42E-08,1.57E-12,-0.157297595,0.567,0.601,5.48E-08,#N/A
1227,Nedd8,6.13E-32,0.278015445,0.356,0.268,2.14E-27,2.63E-18,-0.164085796,0.293,0.356,9.16E-14,1
1228,Nefh,4.47E-09,0.063633955,0.038,0.02,0.000155985,6.36E-08,-0.051076759,0.021,0.038,0.002218924,2
1229,Nefl,5.23E-70,0.389538054,0.406,0.269,1.82E-65,2.81E-38,-0.249084293,0.305,0.406,9.80E-34,#N/A
1230,Nefm,1.22E-26,0.245035948,0.253,0.179,4.26E-22,1.39E-29,-0.216376006,0.171,0.253,4.86E-25,#N/A
1231,Neil1,1.77E-10,-0.047421674,0.037,0.062,6.19E-06,7.12E-08,0.03144572,0.058,0.037,0.002484088,1
1233,Nek11,1.80E-10,-0.048997724,0.033,0.057,6.26E-06,5.32E-10,0.038909941,0.057,0.033,1.86E-05,#N/A
1234,Nek9,2.80E-13,-0.090215995,0.19,0.245,9.77E-09,2.91E-07,0.058081354,0.233,0.19,0.010132951,#N/A
1235,Nell1,1.92E-55,-0.462319411,0.348,0.469,6.70E-51,1.24E-07,0.18506371,0.392,0.348,0.004317428,#N/A
1236,Neto1,3.77E-08,0.146449288,0.665,0.658,0.001314478,1.62E-08,-0.10247421,0.641,0.665,0.000565806,#N/A
1237,Neto2,1.16E-12,0.204714088,0.373,0.324,4.06E-08,1.70E-11,-0.160438104,0.324,0.373,5.92E-07,#N/A
1238,Neurod6,9.67E-21,0.238863398,0.397,0.329,3.37E-16,6.18E-10,-0.134416837,0.358,0.397,2.15E-05,#N/A
1239,Nfatc3,5.88E-15,-0.091409696,0.173,0.232,2.05E-10,4.19E-07,0.040939217,0.215,0.173,0.014618072,#N/A
1240,Nfe2l1,2.46E-27,0.246367774,0.389,0.31,8.59E-23,1.29E-31,-0.243828749,0.302,0.389,4.51E-27,#N/A
1241,Nfkb2,7.56E-10,0.087645473,0.129,0.095,2.64E-05,1.32E-12,-0.10875088,0.089,0.129,4.60E-08,#N/A
1242,Nhlrc2,1.06E-06,-0.054019603,0.199,0.238,0.037080003,6.12E-07,0.052546618,0.244,0.199,0.021345363,5
1243,Ninl,8.96E-20,-0.114463371,0.084,0.134,3.12E-15,2.53E-08,0.08076509,0.116,0.084,0.000881375,1
1244,Nipal2,7.57E-30,-0.155639259,0.158,0.239,2.64E-25,8.54E-30,0.153727342,0.244,0.158,2.98E-25,#N/A
1245,Nln,1.39E-33,-0.192534259,0.257,0.357,4.84E-29,3.64E-10,0.108743749,0.314,0.257,1.27E-05,#N/A
1247,Nme7,1.25E-41,0.323008514,0.601,0.515,4.37E-37,1.20E-25,-0.205386841,0.54,0.601,4.18E-21,#N/A
1248,Nmt1,2.28E-23,0.235302942,0.387,0.317,7.95E-19,1.93E-09,-0.125633638,0.351,0.387,6.72E-05,1
1249,Nmt2,8.17E-08,0.135962978,0.565,0.545,0.002849601,1.18E-11,-0.133770598,0.535,0.565,4.11E-07,1
1250,Nol4,4.74E-27,-0.184746495,0.799,0.844,1.65E-22,3.14E-10,0.155032247,0.821,0.799,1.09E-05,#N/A
1252,Nos1ap,1.03E-17,0.194880085,0.79,0.764,3.58E-13,1.31E-32,-0.235196303,0.742,0.79,4.56E-28,1
1253,Noxred1,2.00E-07,0.045349327,0.04,0.024,0.006989775,1.29E-06,-0.047040895,0.024,0.04,0.045026928,#N/A
1254,Npas4,2.03E-10,0.148352935,0.124,0.09,7.09E-06,9.44E-53,-0.300162027,0.045,0.124,3.29E-48,#N/A
1255,Npcd,4.53E-10,-0.025373162,0.007,0.02,1.58E-05,9.84E-15,0.030141661,0.024,0.007,3.43E-10,#N/A
1256,Nphp4,1.27E-23,-0.131295053,0.178,0.253,4.42E-19,1.94E-08,0.06961412,0.223,0.178,0.000676462,#N/A
1257,Npm1,4.28E-62,0.39265709,0.401,0.273,1.49E-57,1.19E-31,-0.220591095,0.309,0.401,4.13E-27,#N/A
1259,Nptx1,1.24E-22,0.230132265,0.342,0.269,4.31E-18,2.09E-08,-0.122034804,0.301,0.342,0.000728796,1
1260,Nptxr,3.75E-34,0.353080256,0.423,0.342,1.31E-29,1.15E-28,-0.275270666,0.347,0.423,4.03E-24,#N/A
1261,Nr4a3,6.22E-07,0.105580051,0.118,0.091,0.02167241,3.87E-63,-0.261588881,0.033,0.118,1.35E-58,#N/A
1262,Nr6a1,1.12E-14,-0.119775034,0.467,0.539,3.91E-10,9.32E-09,0.123746656,0.53,0.467,0.000324807,2
1263,Nrg1,2.96E-58,-0.24917857,0.935,0.968,1.03E-53,1.45E-73,0.348920203,0.938,0.935,5.05E-69,#N/A
1264,Nrg2,1.28E-19,-0.154062491,0.473,0.555,4.45E-15,9.42E-07,0.092054727,0.528,0.473,0.032853311,#N/A
1266,Nrg3os,1.07E-157,-0.393223664,0.903,0.954,3.72E-153,4.55E-45,0.237226221,0.902,0.903,1.59E-40,#N/A
1267,Nrg4,9.76E-23,-0.072345403,0.038,0.079,3.40E-18,1.11E-23,0.09858849,0.081,0.038,3.88E-19,6
1269,Nrsn1,1.28E-18,0.200271753,0.287,0.222,4.46E-14,6.64E-10,-0.133866754,0.246,0.287,2.31E-05,#N/A
1271,Nrxn2,1.23E-17,0.183603419,0.58,0.528,4.27E-13,1.18E-38,-0.251181816,0.494,0.58,4.11E-34,1
1272,Nrxn3,2.85E-57,-0.231672065,0.968,0.985,9.93E-53,2.78E-45,0.235567956,0.963,0.968,9.71E-41,#N/A
1273,Nsf,9.47E-16,0.176799885,0.792,0.786,3.30E-11,3.02E-15,-0.147661836,0.772,0.792,1.05E-10,#N/A
1274,Nsg1,3.72E-37,0.275639444,0.355,0.258,1.30E-32,8.07E-26,-0.209293411,0.275,0.355,2.82E-21,#N/A
1275,Nsg2,1.47E-13,0.20083761,0.557,0.519,5.14E-09,9.64E-13,-0.142958046,0.517,0.557,3.36E-08,#N/A
1276,Nsmce2,7.66E-20,-0.153664496,0.476,0.555,2.67E-15,6.70E-07,0.11513464,0.531,0.476,0.023373862,#N/A
1277,Nsrp1,2.98E-14,0.152784522,0.192,0.143,1.04E-09,1.09E-08,-0.12791252,0.155,0.192,0.000380882,#N/A
1278,Nt5c2,5.73E-34,-0.208628002,0.445,0.548,2.00E-29,2.51E-09,0.102146363,0.51,0.445,8.75E-05,1
1279,Ntrk3,1.50E-22,0.195360913,0.821,0.815,5.23E-18,1.86E-29,-0.190086725,0.77,0.821,6.47E-25,1
1280,Nubpl,3.46E-07,-0.035360208,0.066,0.091,0.012070251,3.78E-11,0.051955524,0.101,0.066,1.32E-06,#N/A
1281,Nucks1,1.87E-40,0.35261899,0.434,0.342,6.51E-36,1.30E-18,-0.197768243,0.379,0.434,4.53E-14,5
1283,Nudcd3,3.45E-19,0.192927367,0.501,0.441,1.20E-14,1.23E-14,-0.152027127,0.452,0.501,4.28E-10,#N/A
1284,Nxpe3,2.26E-07,-0.046843356,0.097,0.126,0.007869913,9.28E-12,0.081862547,0.139,0.097,3.24E-07,#N/A
1286,Nyap2,2.69E-19,-0.171361163,0.688,0.748,9.37E-15,6.95E-25,0.230837046,0.74,0.688,2.42E-20,#N/A
1287,Oaz1,2.51E-33,0.30669219,0.444,0.352,8.75E-29,1.56E-18,-0.211621226,0.381,0.444,5.45E-14,3
1288,Ociad1,3.01E-08,0.14230369,0.311,0.272,0.001048833,3.30E-07,-0.114770425,0.276,0.311,0.01149918,#N/A
1290,Odad2,1.26E-15,-0.057885239,0.019,0.044,4.39E-11,3.48E-08,0.039224222,0.036,0.019,0.001213334,#N/A
1291,Odf2,2.90E-44,-0.235460105,0.392,0.511,1.01E-39,6.22E-17,0.148536107,0.477,0.392,2.17E-12,1
1292,Ofd1,6.70E-09,-0.056156018,0.071,0.1,0.000233513,3.71E-13,0.066863582,0.111,0.071,1.29E-08,#N/A
1293,Ogfrl1,4.89E-17,0.208822651,0.361,0.297,1.70E-12,1.60E-19,-0.200990538,0.294,0.361,5.59E-15,#N/A
1294,Oip5os1,1.73E-45,0.335190534,0.456,0.353,6.02E-41,2.06E-29,-0.249087985,0.377,0.456,7.19E-25,#N/A
1296,Oprm1,2.67E-09,0.178861639,0.52,0.486,9.30E-05,1.05E-06,-0.110795421,0.484,0.52,0.036715439,#N/A
1297,Orc2,3.15E-21,-0.126764437,0.273,0.353,1.10E-16,2.61E-09,0.099353565,0.33,0.273,9.09E-05,#N/A
1298,Osbp2,3.62E-39,-0.232697898,0.42,0.531,1.26E-34,1.23E-09,0.108043935,0.482,0.42,4.28E-05,1
1299,Osbpl2,1.34E-19,-0.127853947,0.178,0.245,4.67E-15,3.29E-23,0.155381016,0.258,0.178,1.15E-18,#N/A
1300,Otub1,3.73E-20,0.174863246,0.2,0.14,1.30E-15,1.41E-13,-0.128061805,0.151,0.2,4.92E-09,1
1301,Otud7b,6.53E-20,-0.144306704,0.259,0.333,2.28E-15,1.34E-08,0.090962068,0.312,0.259,0.00046652,#N/A
1302,Oxr1,2.16E-22,-0.103661024,0.927,0.957,7.53E-18,6.02E-26,0.182911656,0.923,0.927,2.10E-21,#N/A
1303,P3h2,1.18E-06,-0.050936448,0.093,0.121,0.041175408,4.78E-08,0.076948519,0.125,0.093,0.001665632,#N/A
1305,Pabpc1,3.20E-11,0.141229227,0.289,0.243,1.12E-06,3.34E-17,-0.168927018,0.23,0.289,1.17E-12,#N/A
1306,Pacs1,4.71E-18,-0.12626329,0.498,0.578,1.64E-13,4.12E-08,0.093196391,0.559,0.498,0.001438215,3
1307,Pafah1b1,1.22E-49,0.267639049,0.851,0.825,4.26E-45,9.19E-28,-0.173961427,0.826,0.851,3.20E-23,1
1308,Pak1,3.92E-25,0.232894883,0.652,0.604,1.37E-20,2.09E-20,-0.167719963,0.599,0.652,7.27E-16,#N/A
1309,Pak1ip1,3.57E-08,0.111372812,0.157,0.124,0.001245751,4.63E-08,-0.104755264,0.124,0.157,0.001615097,#N/A
1310,Pak5,4.51E-57,-0.266210146,0.816,0.881,1.57E-52,1.18E-22,0.198688315,0.845,0.816,4.10E-18,#N/A
1311,Palmd,1.72E-15,0.154200232,0.208,0.157,6.01E-11,8.64E-11,-0.122476009,0.165,0.208,3.01E-06,3
1312,Pamr1,3.87E-33,-0.20089955,0.115,0.192,1.35E-28,1.22E-07,0.077497398,0.149,0.115,0.004270696,1
1313,Pantr2,1.06E-07,-0.054002376,0.073,0.1,0.00369414,3.58E-08,0.054744214,0.103,0.073,0.0012493,#N/A
1314,Park7,2.76E-21,0.237380844,0.275,0.208,9.64E-17,7.04E-07,-0.107613483,0.24,0.275,0.024548241,1
1315,Parn,7.28E-12,-0.049055581,0.127,0.174,2.54E-07,1.11E-12,0.068633628,0.178,0.127,3.87E-08,2
1316,Parpbp,1.93E-08,-0.019208274,0.006,0.016,0.000671349,5.49E-08,0.021442371,0.016,0.006,0.00191488,#N/A
1317,Pcbp1,4.64E-29,0.193677265,0.189,0.119,1.62E-24,1.59E-13,-0.120736951,0.141,0.189,5.55E-09,1
1319,Pcdh11x,4.12E-27,-0.223799178,0.34,0.43,1.44E-22,1.13E-14,0.194411437,0.408,0.34,3.93E-10,#N/A
1320,Pcdh17,9.39E-25,0.276344387,0.476,0.398,3.27E-20,1.71E-10,-0.157747149,0.429,0.476,5.95E-06,#N/A
1321,Pcdh8,9.08E-09,0.054740909,0.051,0.031,0.00031668,4.67E-07,-0.038872272,0.032,0.051,0.016295613,#N/A
1322,Pcdh9,1.16E-09,-0.122449759,0.954,0.975,4.03E-05,5.28E-17,0.223808509,0.949,0.954,1.84E-12,#N/A
1323,Pcdhb14,9.45E-07,-0.034342947,0.03,0.047,0.032955926,1.76E-09,0.055830837,0.052,0.03,6.13E-05,#N/A
1324,Pced1b,2.09E-10,-0.101861272,0.266,0.319,7.28E-06,9.44E-09,0.084262584,0.322,0.266,0.00032928,#N/A
1326,Pcp4l1,3.34E-08,0.061189542,0.031,0.016,0.001162926,2.65E-09,-0.051085569,0.014,0.031,9.25E-05,2
1327,Pcsk1n,2.29E-104,0.50058717,0.636,0.491,8.00E-100,4.32E-34,-0.202354583,0.563,0.636,1.51E-29,#N/A
1328,Pcsk2os2,3.83E-11,-0.099453188,0.308,0.366,1.34E-06,1.84E-14,0.144937799,0.378,0.308,6.43E-10,#N/A
1329,Pdap1,8.43E-38,0.262304529,0.275,0.183,2.94E-33,7.09E-21,-0.143582305,0.204,0.275,2.47E-16,#N/A
1330,Pdcd11,1.02E-09,0.094760459,0.177,0.139,3.54E-05,6.69E-11,-0.11131526,0.135,0.177,2.33E-06,#N/A
1331,Pdcd5,3.22E-19,0.198070997,0.235,0.173,1.12E-14,2.13E-14,-0.132903675,0.182,0.235,7.41E-10,#N/A
1333,Pde7b,8.45E-07,0.206735171,0.436,0.405,0.029470217,1.61E-15,-0.290371453,0.377,0.436,5.60E-11,1
1334,Pdha1,4.60E-20,0.170955139,0.198,0.139,1.60E-15,1.45E-11,-0.131601626,0.152,0.198,5.04E-07,#N/A
1336,Pdia4,4.28E-13,0.091152733,0.083,0.051,1.49E-08,1.50E-11,-0.088987572,0.052,0.083,5.24E-07,1
1338,Pdp1,6.70E-09,0.13803396,0.319,0.278,0.000233667,7.86E-36,-0.238711488,0.225,0.319,2.74E-31,2
1339,Pdxk,3.13E-12,0.125235992,0.173,0.13,1.09E-07,1.56E-07,-0.06497687,0.14,0.173,0.005444257,9
1340,Pdxp,5.15E-13,0.136011927,0.17,0.126,1.80E-08,2.62E-07,-0.091720635,0.138,0.17,0.009124822,#N/A
1341,Pea15a,3.54E-11,0.165505615,0.292,0.246,1.23E-06,1.45E-07,-0.104202179,0.258,0.292,0.005042171,2
1343,Peds1,1.79E-12,-0.073579054,0.117,0.161,6.25E-08,2.05E-07,0.060033923,0.151,0.117,0.007160715,#N/A
1344,Peg13,6.86E-18,0.12795301,0.117,0.072,2.39E-13,1.86E-07,-0.064653946,0.088,0.117,0.006469925,#N/A
1345,Penk,1.21E-13,0.181258926,0.085,0.052,4.21E-09,1.57E-22,-0.221452288,0.04,0.085,5.47E-18,1
1346,Per2,1.07E-51,0.229309734,0.215,0.117,3.74E-47,2.07E-50,-0.236842318,0.114,0.215,7.22E-46,29
1347,Pex5l,5.28E-21,0.191995949,0.818,0.811,1.84E-16,1.21E-13,-0.138919225,0.807,0.818,4.20E-09,#N/A
1348,Pex7,4.03E-09,-0.054567658,0.173,0.218,0.000140456,6.92E-07,0.047333097,0.214,0.173,0.02413982,1
1349,Pfdn2,2.78E-33,0.256818884,0.298,0.211,9.68E-29,4.81E-22,-0.18654108,0.228,0.298,1.68E-17,2
1350,Pfdn6,5.08E-24,0.190774354,0.193,0.128,1.77E-19,5.82E-13,-0.1113006,0.146,0.193,2.03E-08,#N/A
1351,Pfkfb3,6.89E-12,0.093858217,0.125,0.088,2.40E-07,5.94E-23,-0.136129045,0.071,0.125,2.07E-18,6
1352,Pfn1,3.01E-20,0.16944945,0.142,0.09,1.05E-15,2.81E-10,-0.124358134,0.105,0.142,9.79E-06,#N/A
1353,Pfn2,9.90E-26,0.250112829,0.432,0.355,3.45E-21,1.28E-18,-0.177223657,0.368,0.432,4.46E-14,3
1355,Pgap2,8.14E-12,-0.070099447,0.122,0.165,2.84E-07,4.89E-13,0.086098927,0.171,0.122,1.71E-08,#N/A
1356,Pgk1,3.03E-31,0.289113738,0.275,0.191,1.06E-26,8.29E-11,-0.151507664,0.231,0.275,2.89E-06,3
1357,Pgm2l1,1.03E-22,0.261478376,0.586,0.543,3.58E-18,5.58E-23,-0.203921476,0.533,0.586,1.95E-18,4
1358,Pgp,7.50E-15,0.174261858,0.27,0.214,2.61E-10,1.18E-18,-0.179604082,0.206,0.27,4.10E-14,#N/A
1359,Pgrmc1,9.91E-39,0.314775436,0.356,0.257,3.46E-34,6.89E-19,-0.16140734,0.29,0.356,2.40E-14,2
1360,Pgrmc2,1.14E-12,0.137505035,0.163,0.12,3.97E-08,1.87E-09,-0.109843738,0.126,0.163,6.52E-05,1
1362,Phka1,1.82E-08,-0.04073907,0.057,0.083,0.00063284,2.31E-08,0.037343483,0.084,0.057,0.000804485,#N/A
1363,Phlda1,1.20E-08,0.062675922,0.078,0.052,0.000419045,2.67E-07,-0.061623234,0.054,0.078,0.009292539,#N/A
1364,Pid1,1.71E-08,0.07804521,0.519,0.474,0.000595837,1.47E-13,-0.118126806,0.464,0.519,5.12E-09,2
1365,Pja1,8.61E-17,0.158261529,0.21,0.155,3.00E-12,4.41E-15,-0.147364655,0.158,0.21,1.54E-10,1
1366,Pja2,2.79E-32,0.248023615,0.706,0.658,9.73E-28,1.20E-24,-0.191830557,0.665,0.706,4.18E-20,1
1367,Pkhd1,2.87E-09,-0.026673776,0.013,0.027,0.000100129,8.49E-07,0.022046984,0.025,0.013,0.029602627,1
1368,Pkm,8.66E-73,0.460527055,0.525,0.395,3.02E-68,1.14E-45,-0.324759852,0.425,0.525,3.99E-41,#N/A
1369,Pkn1,3.57E-24,-0.165534224,0.219,0.298,1.25E-19,1.72E-13,0.114485192,0.283,0.219,5.99E-09,#N/A
1370,Pla2g4e,6.07E-55,-0.228088591,0.114,0.217,2.11E-50,3.40E-16,0.118489812,0.168,0.114,1.18E-11,#N/A
1371,Plaa,7.10E-12,-0.091036,0.195,0.245,2.48E-07,3.02E-08,0.078313406,0.239,0.195,0.00105342,1
1372,Plch2,6.00E-10,-0.075986095,0.12,0.158,2.09E-05,1.31E-09,0.067668178,0.161,0.12,4.56E-05,#N/A
1373,Plekha5,3.57E-89,-0.318370709,0.751,0.847,1.24E-84,7.23E-10,0.127466969,0.785,0.751,2.52E-05,#N/A
1374,Plekha6,1.99E-29,-0.187218005,0.424,0.524,6.92E-25,9.14E-15,0.151023345,0.5,0.424,3.19E-10,1
1375,Plk2,1.24E-07,0.160272622,0.415,0.386,0.00432924,2.79E-10,-0.149285503,0.379,0.415,9.74E-06,2
1376,Plod2,3.36E-08,-0.038724979,0.035,0.055,0.001170133,3.61E-11,0.054015242,0.061,0.035,1.26E-06,1
1377,Pnma8a,5.37E-20,0.202295245,0.266,0.202,1.87E-15,4.28E-16,-0.186177289,0.211,0.266,1.49E-11,#N/A
1378,Pnma8b,3.04E-59,0.375075127,0.389,0.266,1.06E-54,4.05E-45,-0.310552287,0.279,0.389,1.41E-40,#N/A
1379,Pnpla7,3.69E-19,-0.079143564,0.03,0.063,1.29E-14,5.54E-15,0.070898369,0.059,0.03,1.93E-10,4
1380,Pnrc1,6.44E-22,0.204485115,0.187,0.126,2.24E-17,8.15E-13,-0.12620283,0.141,0.187,2.84E-08,4
1381,Polr1d,2.09E-11,0.142186142,0.182,0.141,7.29E-07,4.36E-07,-0.082419121,0.15,0.182,0.01520965,2
1382,Polr2f,4.50E-15,0.147718203,0.145,0.101,1.57E-10,8.33E-11,-0.075267657,0.106,0.145,2.91E-06,#N/A
1383,Polr2j,2.41E-21,0.198306574,0.157,0.102,8.40E-17,4.03E-09,-0.128842736,0.122,0.157,0.000140509,#N/A
1384,Polr3e,2.91E-12,-0.084618835,0.139,0.186,1.01E-07,2.28E-07,0.058723656,0.177,0.139,0.007952532,#N/A
1385,Pomp,7.47E-23,0.205087264,0.23,0.163,2.61E-18,7.83E-16,-0.131525796,0.174,0.23,2.73E-11,2
1387,Pou3f1,1.17E-08,0.072168016,0.084,0.058,0.000407253,1.66E-15,-0.106990709,0.047,0.084,5.80E-11,#N/A
1388,Pou6f2,1.47E-50,-0.315219369,0.215,0.331,5.14E-46,9.32E-13,0.151486245,0.274,0.215,3.25E-08,#N/A
1389,Ppa1,1.35E-14,0.181277318,0.231,0.179,4.71E-10,3.17E-11,-0.121565324,0.186,0.231,1.11E-06,3
1390,Pparg,1.81E-20,-0.189418212,0.258,0.329,6.30E-16,7.88E-20,0.205676266,0.333,0.258,2.75E-15,#N/A
1391,Ppfia2,1.69E-25,-0.178914153,0.837,0.889,5.90E-21,3.61E-13,0.166767699,0.855,0.837,1.26E-08,#N/A
1393,Ppil6,3.08E-08,-0.067290235,0.1,0.132,0.001073449,3.34E-08,0.056351299,0.134,0.1,0.001163339,#N/A
1394,Ppme1,3.89E-07,0.145945327,0.532,0.511,0.013557858,2.54E-18,-0.184087042,0.483,0.532,8.85E-14,1
1395,Ppp1ca,5.30E-19,0.195035392,0.171,0.116,1.85E-14,1.08E-14,-0.152552481,0.122,0.171,3.75E-10,#N/A
1396,Ppp1r11,7.03E-21,0.182797228,0.225,0.162,2.45E-16,2.20E-15,-0.119777147,0.171,0.225,7.65E-11,3
1397,Ppp1r1b,2.64E-08,0.081131623,0.062,0.04,0.000919949,1.26E-09,-0.075455715,0.037,0.062,4.40E-05,1
1398,Ppp1r7,5.86E-08,0.129190806,0.241,0.203,0.002044165,2.02E-10,-0.129835958,0.198,0.241,7.06E-06,1
1399,Ppp2ca,1.86E-26,0.255203763,0.425,0.346,6.50E-22,2.03E-22,-0.198984321,0.357,0.425,7.07E-18,#N/A
1400,Ppp2r1a,1.30E-21,0.185000757,0.248,0.179,4.55E-17,1.29E-17,-0.140854023,0.185,0.248,4.50E-13,1
1401,Ppp2r2b,1.17E-16,-0.105436002,0.897,0.931,4.08E-12,1.19E-10,0.121362853,0.894,0.897,4.16E-06,#N/A
1402,Ppp3ca,2.72E-09,0.098604382,0.964,0.973,9.48E-05,2.98E-11,-0.086089313,0.954,0.964,1.04E-06,2
1403,Ppp3cc,2.47E-10,-0.074742851,0.245,0.298,8.61E-06,1.68E-07,0.080343149,0.294,0.245,0.005841301,#N/A
1405,Ppp4r4,1.53E-08,-0.058648359,0.224,0.27,0.000534425,7.96E-07,0.064898821,0.269,0.224,0.027757305,#N/A
1406,Praf2,2.72E-08,0.087894914,0.094,0.068,0.000946843,6.55E-08,-0.051491855,0.067,0.094,0.002282803,#N/A
1407,Prdx2,3.00E-26,0.235307562,0.288,0.21,1.04E-21,9.28E-12,-0.099660222,0.238,0.288,3.24E-07,2
1408,Prdx5,8.05E-54,0.350089209,0.395,0.278,2.81E-49,1.33E-27,-0.218447439,0.313,0.395,4.63E-23,2
1409,Prelid1,4.10E-18,0.141389379,0.127,0.08,1.43E-13,1.04E-09,-0.112750476,0.093,0.127,3.63E-05,2
1410,Prepl,1.59E-15,-0.089986857,0.328,0.402,5.55E-11,4.44E-13,0.102626283,0.404,0.328,1.55E-08,2
