"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"148","Ttc9b",6.20275063868277e-13,0.522444957425464,0.208,0.104,2.16271306518952e-08,5.78148577743287e-11,-0.460304651919128,0.126,0.208,2.01583064601752e-06
"149","Tuba1a",1.84818688342626e-13,0.48605576055673,0.473,0.343,6.44407320644235e-09,2.08818230619465e-15,-0.463760544875956,0.349,0.473,7.2808652470089e-11
"150","Tuba4a",4.98376355380199e-09,0.431802546961726,0.241,0.15,0.000173768883830414,3.61769868096321e-11,-0.429583529958462,0.152,0.241,1.26138299909144e-06
"151","Tubb4a",3.05896311092676e-09,0.372483235507108,0.164,0.085,0.000106656866788683,5.85714241321813e-08,-0.270774865148865,0.099,0.164,0.00204220984521677
"152","Tubb4b",6.76143829266617e-08,0.429646263963148,0.23,0.15,0.00235751068950391,4.6590269139322e-07,-0.347197884891612,0.163,0.23,0.0162446291408074
"153","Tubb5",3.73367283242245e-12,0.537471981164623,0.214,0.113,1.30181970648073e-07,9.45770559527145e-07,-0.336871996900105,0.151,0.214,0.032976182099033
"154","Ubb",1.21960134031396e-24,0.716294594587778,0.546,0.382,4.25238399327267e-20,6.50678370605593e-20,-0.552630692683349,0.426,0.546,2.26872027479052e-15
"155","Uchl1",2.9872195528138e-22,0.758307367880368,0.352,0.19,1.04155384147959e-17,7.72116857624652e-21,-0.602296153649633,0.213,0.352,2.69213984747988e-16
"156","Uqcrb",2.50071109005077e-09,0.475426239473814,0.192,0.11,8.71922935768001e-05,1.40549037286977e-07,-0.326804672759823,0.125,0.192,0.00490052328308502
"157","Vsnl1",9.97958013780809e-13,0.566482750823142,0.327,0.21,3.47958020664955e-08,9.75095509940552e-10,-0.427286923313768,0.239,0.327,3.39986551450972e-05
"158","Ywhab",3.56619946970601e-07,0.400938762019692,0.273,0.194,0.012434267691024,7.4187633037011e-08,-0.349355262860734,0.2,0.273,0.00258670020110146
"159","Ywhae",9.55264727355575e-09,0.396584827555564,0.402,0.303,0.000333072152487068,1.16833168435108e-07,-0.318320896405331,0.328,0.402,0.0040736220838269
"160","Ywhah",9.18662821832078e-23,0.598675179994606,0.442,0.255,3.20310166088191e-18,1.31714949087785e-22,-0.56583389610864,0.291,0.442,4.5925051298438e-18
