"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"1796","Tceal5",1.79710545057072e-18,0.231657916026482,0.343,0.281,6.26596757450493e-14,2.37441919763854e-17,-0.207274862928809,0.285,0.343,8.2788874164063e-13
"1797","Tceal9",2.40021061472128e-45,0.317801971621616,0.26,0.16,8.36881435034869e-41,3.0786850016053e-33,-0.236624125999886,0.172,0.26,1.07344509950972e-28
"1798","Tcf12",7.98694545407407e-15,-0.118750329171479,0.534,0.598,2.784808271472e-10,1.53145919596165e-10,0.12693873560262,0.596,0.534,5.33973877855948e-06
"1799","Tcp1",1.0216146430458e-12,0.181962728340612,0.287,0.239,3.56206377590781e-08,2.91912131339123e-09,-0.11571661637415,0.248,0.287,0.000101781002834012
"1800","Tdrd3",4.11496286560266e-09,-0.0747200837616245,0.172,0.214,0.000143476410234968,1.16587308468158e-07,0.0729895874249599,0.214,0.172,0.00406504968435925
"1801","Tdrd5",5.70121324098321e-12,-0.0507086834159053,0.033,0.059,1.98784202073361e-07,3.12580372938608e-09,0.0534682798286571,0.056,0.033,0.000108987398632504
"1802","Tecr",2.97679999566414e-41,0.331686912037305,0.635,0.556,1.03792085448822e-36,1.91744013484311e-28,-0.209138666402514,0.568,0.635,6.68553851815747e-24
"1803","Tenm2",1.5394427601923e-25,-0.207311125052714,0.892,0.941,5.36757507196249e-21,1.94546733876363e-28,0.264451132310215,0.915,0.892,6.78326097006714e-24
"1804","Tent2",9.63502532567893e-09,-0.0718645537237448,0.361,0.414,0.000335944428030447,2.63360564712406e-08,0.0968759466245299,0.419,0.361,0.000918259280982746
"1805","Terb1",1.05269564906214e-11,-0.0751660294271001,0.071,0.105,3.67043391958496e-07,1.35915015934631e-14,0.0894507384381421,0.112,0.071,4.73894886059279e-10
"1806","Tesc",3.65066154977935e-14,0.176668509298722,0.256,0.202,1.27287616256157e-09,4.31874385760087e-14,-0.17566900722645,0.204,0.256,1.5058164208297e-09
"1807","Tet1",1.98364079001194e-09,-0.0656957502562901,0.101,0.136,6.91636034253465e-05,4.27347304074905e-10,0.0772120267914064,0.14,0.101,1.49003184511797e-05
"1808","Tgoln1",7.63882104118109e-17,0.137418173812252,0.191,0.137,2.66342773242861e-12,8.63265598219885e-10,-0.125353329689932,0.152,0.191,3.00994816131327e-05
"1809","Thap3",1.08189444625347e-25,-0.147322610290012,0.187,0.268,3.77224136575197e-21,1.17649252923948e-37,0.203442930003721,0.294,0.187,4.1020765016993e-33
"1810","Thra",7.07535744264117e-36,0.305786998974148,0.598,0.525,2.4669648795257e-31,2.29395687485695e-12,-0.149669069689101,0.566,0.598,7.99833943556372e-08
"1811","Thumpd2",1.24551805018923e-07,-0.0351421852652326,0.052,0.076,0.00434274778559477,6.17699808130963e-08,0.0251591118564151,0.078,0.052,0.00215373392101023
"1812","Thy1",9.53196899798151e-13,0.211187439770006,0.439,0.389,3.32351163052621e-08,8.2913035182646e-17,-0.14989872165816,0.38,0.439,2.89092879771332e-12
"1813","Tia1",3.36160202335583e-09,-0.0766089881320531,0.604,0.665,0.000117208977748348,3.88803114818563e-07,0.097491313709176,0.655,0.604,0.0135563982043788
"1814","Tiam1",4.52100445293315e-25,-0.170603755261188,0.294,0.383,1.5763386226042e-20,1.70112122276616e-07,0.0650883780153979,0.347,0.294,0.00593129936741877
"1815","Timm10",1.7141410121703e-13,0.107395765983099,0.093,0.058,5.97669546713419e-09,1.66909984467909e-08,-0.0723200177194603,0.065,0.093,0.000581965042844259
"1816","Timm44",2.58589097788885e-24,-0.138966183771154,0.275,0.362,9.01622607260506e-20,1.81479774588373e-10,0.0949299432456463,0.336,0.275,6.3276553005728e-06
"1817","Timm8b",2.08173175245471e-25,0.249690821167815,0.221,0.151,7.25837410128383e-21,3.87327412557201e-11,-0.150648029773358,0.176,0.221,1.35049448936319e-06
"1818","Timp3",1.38837101188817e-11,-0.0840867428799145,0.153,0.2,4.8408332071505e-07,1.02445405143575e-09,0.0754065389450539,0.199,0.153,3.57196394114103e-05
"1819","Tipin",5.69254291677675e-07,-0.0430226874507037,0.078,0.105,0.0198481893879255,5.08932757952492e-09,0.0727717340399346,0.111,0.078,0.000177449584715295
"1820","Tjp1",8.34882635677729e-14,-0.0944644619582271,0.795,0.841,2.91098528581754e-09,8.94004208178781e-08,0.0921053340691724,0.819,0.795,0.00311712447265696
"1821","Tkt",5.44131260817689e-07,0.120035843672793,0.154,0.125,0.0189722246709304,1.13116609404299e-07,-0.0848141884477558,0.122,0.154,0.00394403682009968
"1822","Tle5",2.00989408768106e-49,0.342998412785276,0.379,0.266,7.00789771551755e-45,6.03585380602445e-27,-0.251409690678777,0.298,0.379,2.10452114654654e-22
"1823","Tm2d2",2.43019265795456e-11,0.114323758680307,0.169,0.127,8.47335274049016e-07,1.15418457773236e-06,-0.0899878760192408,0.139,0.169,0.0402429536717942
"1824","Tm9sf3",9.6197225900478e-15,0.21047435301671,0.383,0.331,3.35410867547197e-10,6.67274056680925e-07,-0.131106054900559,0.357,0.383,0.0232658445342938
"1825","Tma7",3.23110202543047e-28,0.274833801157336,0.331,0.251,1.12658834320684e-23,1.67031185617449e-13,-0.162968520705821,0.281,0.331,5.82387634892358e-09
"1826","Tmem117",1.04643101134134e-12,-0.107849480739718,0.25,0.306,3.64859100724387e-08,3.4087358942203e-17,0.15766156936607,0.322,0.25,1.18852394423779e-12
"1827","Tmem121b",3.42617807149068e-08,0.0875323394920675,0.191,0.155,0.00119460550818666,3.88049722784855e-21,-0.145901282927414,0.129,0.191,1.35301296843395e-16
"1828","Tmem131",1.49186085185295e-11,-0.103765736856627,0.396,0.459,5.20167123215569e-07,4.84468328216591e-07,0.08190861153633,0.453,0.396,0.0168919571999279
"1829","Tmem143",1.12201118724151e-16,-0.0682268512677864,0.051,0.089,3.91211640655499e-12,7.814900246682e-10,0.0534098015955899,0.079,0.051,2.72482126901061e-05
"1830","Tmem160",6.07376196908697e-21,0.152543644873415,0.128,0.077,2.11773858576155e-16,4.88476597652856e-09,-0.10357657426134,0.095,0.128,0.000170317135303621
"1831","Tmem165",8.85991353124592e-15,-0.111678923673824,0.259,0.324,3.08918605093951e-10,4.65769470966179e-15,0.147392970224153,0.331,0.259,1.62399841441778e-10
"1832","Tmem175",1.10094364558916e-06,-0.0747432216318812,0.425,0.471,0.0383866020907574,7.11614075771202e-10,0.120023626583252,0.491,0.425,2.48118479799145e-05
"1833","Tmem186",8.96272868225941e-13,-0.0751917974020206,0.091,0.132,3.12503460964339e-08,3.97782685550996e-09,0.0566795742180745,0.127,0.091,0.000138694888971066
"1834","Tmem198",4.61647746995408e-09,0.0849494361118627,0.112,0.081,0.000160962719944889,1.87765694175217e-12,-0.0991858894693165,0.074,0.112,6.54682645880731e-08
"1835","Tmem218",3.75256018981777e-10,-0.046401594574489,0.116,0.156,1.30840516138376e-05,5.63809772099286e-16,0.0949380209042586,0.171,0.116,1.96583553237858e-11
"1836","Tmem232",5.74350080702649e-23,-0.120353213074212,0.066,0.116,2.00258642638593e-18,3.00116539390895e-16,0.106898703388434,0.108,0.066,1.04641633789423e-11
"1837","Tmem241",4.82876923237447e-10,-0.0701343816625937,0.087,0.12,1.68364696825201e-05,3.25881051118161e-10,0.0825841354212445,0.123,0.087,1.13624946093369e-05
"1838","Tmem243",4.8016669233364e-21,0.194186502558705,0.475,0.405,1.6741972061597e-16,1.68504533099038e-17,-0.166373231440164,0.416,0.475,5.87524755556417e-13
"1839","Tmem267",5.51553918183818e-226,0.914351791471135,0.214,0.028,1.92310304653152e-221,1.32464228103765e-177,-0.880931434940974,0.037,0.214,4.61863024129398e-173
"1840","Tmem30a",1.35874484734923e-37,0.308776973407348,0.47,0.376,4.73753565925256e-33,6.43181899878385e-27,-0.195812710461593,0.395,0.47,2.24258233030596e-22
"1841","Tmem33",2.78757220242755e-12,0.13059816893616,0.171,0.127,9.71942799820412e-08,1.03747244358158e-08,-0.107547643946722,0.135,0.171,0.00036173551690359
"1842","Tmem40",2.66532505243678e-14,-0.0395405720193155,0.01,0.029,9.29318886033133e-10,5.81392571894892e-09,0.0204187409313635,0.024,0.01,0.000202714148042592
"1843","Tmem50a",3.41739109245844e-17,0.222028815449423,0.328,0.267,1.19154175220748e-12,7.15796372132247e-08,-0.127599015071096,0.292,0.328,0.00249576721071351
"1844","Tmem59",1.20985278421523e-20,0.208347676151516,0.474,0.405,4.21839370272326e-16,3.36035304907277e-08,-0.122740644999444,0.447,0.474,0.0011716542976202
"1845","Tmem59l",2.99679581831253e-23,0.240704271915894,0.327,0.253,1.04489279797103e-18,6.19465497810601e-12,-0.131864607998013,0.276,0.327,2.15989035121622e-07
"1846","Tmem9b",1.0971160220154e-06,0.0682330784607657,0.151,0.122,0.0382531443396109,1.56425041656808e-07,-0.047031195591312,0.118,0.151,0.00545407192744791
"1847","Tmsb10",2.01951321833709e-20,0.226789914817634,0.228,0.164,7.04143673837594e-16,4.65570028122411e-08,-0.0844374270559919,0.19,0.228,0.00162330301705441
"1848","Tmsb4x",7.01303366480349e-210,0.721275359159071,0.775,0.587,2.44523444790703e-205,4.28807702256343e-95,-0.398195151396276,0.653,0.775,1.49512381545719e-90
"1849","Tnfrsf25",9.48410324499523e-09,0.0539248345598607,0.058,0.036,0.000330682227843249,2.09379005283115e-09,-0.0635819309190991,0.034,0.058,7.30041777720636e-05
"1850","Tnik",1.48010217127689e-33,-0.171116814571437,0.854,0.899,5.16067224059114e-29,1.13007189540337e-07,0.0951336568823589,0.859,0.854,0.00394022167770294
"1851","Tnr",1.13035278560664e-34,0.219266782862761,0.83,0.814,3.94120105757468e-30,9.01622770052498e-07,-0.0497890117299535,0.814,0.83,0.0314368811234204
"1852","Tnrc6c",2.00470022256497e-32,-0.171145625849462,0.834,0.887,6.98978826601729e-28,4.88379820421436e-10,0.114321337812215,0.851,0.834,1.70283391986342e-05
"1853","Tomm20",4.10509903996493e-32,0.271149711986309,0.329,0.244,1.43132488226457e-27,8.08296295203309e-16,-0.157424181049658,0.273,0.329,2.81828669248538e-11
"1854","Tomm22",6.96603151431373e-21,0.163765744389379,0.156,0.101,2.42884620809577e-16,6.00707300970599e-11,-0.108685142087005,0.116,0.156,2.09448614629419e-06
"1855","Tomm5",3.10968515613303e-17,0.186961438511525,0.148,0.1,1.0842539233889e-12,3.47214830862273e-10,-0.134609571281321,0.111,0.148,1.21063395076749e-05
"1856","Tomm7",4.77719688522778e-18,0.156422047594268,0.138,0.089,1.66566523797237e-13,5.64910571877978e-08,-0.0835496356614328,0.106,0.138,0.00196967369096695
"1857","Top1",2.99129235564066e-25,0.224553419311097,0.682,0.636,1.04297390564123e-20,3.18284687055212e-17,-0.147324615882247,0.648,0.682,1.10976321835541e-12
"1858","Tox",2.25619417261958e-17,-0.187685900198149,0.556,0.631,7.8666722216727e-13,1.76712457677814e-20,0.252207008734228,0.636,0.556,6.16143326185232e-16
"1859","Tpi1",5.46306611309738e-48,0.342076073458578,0.431,0.319,1.90480726165366e-43,5.81817603393997e-34,-0.252682740685783,0.338,0.431,2.02862343775385e-29
"1860","Tpk1",2.61072628856414e-12,-0.084584808894456,0.168,0.219,9.10281935033658e-08,1.2537117999263e-17,0.125452467169402,0.234,0.168,4.37131693280303e-13
"1861","Tpm1",1.32153871508657e-26,0.28196877695539,0.463,0.39,4.60780903789235e-22,2.51508091791447e-30,-0.230411950500851,0.376,0.463,8.76933263649239e-26
"1862","Tpt1",1.80468777574943e-108,0.533322372827457,0.556,0.385,6.29240486770555e-104,2.8350853794323e-41,-0.233879158709413,0.454,0.556,9.88509219246661e-37
"1863","Trib1",1.1269898892279e-09,0.0692557806551246,0.072,0.046,3.92947564677093e-05,4.54555882937262e-24,-0.115157389246272,0.03,0.072,1.58489999703735e-19
