"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019058","viral life cycle","3/28","261/28943",0.00201005237574107,0.0212021870787303,0.0119830045476872,"Hsp90ab1/Hspa8/Ppia",3
"GO:0032507","maintenance of protein location in cell","2/28","70/28943",0.00209268330978184,0.0216572980267045,0.0122402231326862,"Hspa5/Tmsb4x",2
"GO:1902305","regulation of sodium ion transmembrane transport","2/28","70/28943",0.00209268330978184,0.0216572980267045,0.0122402231326862,"Atp1b1/Ywhah",2
"GO:1903522","regulation of blood circulation","3/28","268/28943",0.00216700500237327,0.0222168643701259,0.0125564775838451,"Calm2/Calm1/Atp1b1",3
"GO:0044403","biological process involved in symbiotic interaction","3/28","272/28943",0.00226002591622251,0.0226674146621777,0.0128111185875571,"Hsp90ab1/Gapdh/Hspa8",3
"GO:0001906","cell killing","3/28","273/28943",0.00228366357493722,0.0226674146621777,0.0128111185875571,"Hsp90ab1/Gapdh/Hspa8",3
"GO:0034764","positive regulation of transmembrane transport","3/28","273/28943",0.00228366357493722,0.0226674146621777,0.0128111185875571,"Calm2/Calm1/Atp1b1",3
"GO:0051258","protein polymerization","3/28","274/28943",0.00230745491736029,0.0226674146621777,0.0128111185875571,"Tmsb4x/Stmn1/Nav3",3
"GO:0009141","nucleoside triphosphate metabolic process","3/28","275/28943",0.00233140029700129,0.0226674146621777,0.0128111185875571,"Gapdh/Hspa8/Atp1b1",3
"GO:1904029","regulation of cyclin-dependent protein kinase activity","2/28","74/28943",0.00233492967805477,0.0226674146621777,0.0128111185875571,"Hsp90ab1/Actb",2
"GO:0051926","negative regulation of calcium ion transport","2/28","76/28943",0.00246079583057468,0.0236797633871967,0.0133832755697921,"Calm2/Calm1",2
"GO:0006605","protein targeting","3/28","282/28943",0.00250336041751519,0.0238798815479492,0.0134963779031254,"Hspa5/Hspa8/Ywhab",3
"GO:0006874","cellular calcium ion homeostasis","3/28","292/28943",0.00276237570043848,0.0261235012360432,0.0147644218471712,"Calm2/Calm1/Atp1b1",3
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","2/28","82/28943",0.00285722482797457,0.0266854374172637,0.015082015677943,"Calm2/Calm1",2
"GO:0051924","regulation of calcium ion transport","3/28","296/28943",0.0028704481451569,0.0266854374172637,0.015082015677943,"Calm2/Calm1/Atp1b1",3
"GO:0046785","microtubule polymerization","2/28","83/28943",0.00292602705553338,0.0269735435287404,0.0152448468439554,"Stmn1/Nav3",2
"GO:0032272","negative regulation of protein polymerization","2/28","84/28943",0.00299560559475669,0.0273848278120674,0.0154772955729096,"Tmsb4x/Stmn1",2
"GO:0030433","ubiquitin-dependent ERAD pathway","2/28","85/28943",0.00306595898884509,0.0275685000882218,0.0155811030580652,"Hspa5/Hsp90b1",2
"GO:0032413","negative regulation of ion transmembrane transporter activity","2/28","85/28943",0.00306595898884509,0.0275685000882218,0.0155811030580652,"Calm2/Calm1",2
"GO:0034620","cellular response to unfolded protein","2/28","89/28943",0.00335509204495271,0.0296817417202671,0.0167754602247635,"Hspa5/Hspa8",2
"GO:0050848","regulation of calcium-mediated signaling","2/28","89/28943",0.00335509204495271,0.0296817417202671,0.0167754602247635,"Calm2/Calm1",2
"GO:1902600","proton transmembrane transport","2/28","90/28943",0.0034292979284368,0.0300955186199614,0.0170093177250466,"Atp6v1e1/Atp1b1",2
"GO:0006936","muscle contraction","3/28","317/28943",0.0034806918965911,0.030304119131432,0.0171272140943371,"Calm2/Calm1/Atp1b1",3
"GO:0072503","cellular divalent inorganic cation homeostasis","3/28","320/28943",0.00357385280920939,0.0304227119886598,0.0171942401394431,"Calm2/Calm1/Atp1b1",3
"GO:0031110","regulation of microtubule polymerization or depolymerization","2/28","92/28943",0.00358000671481462,0.0304227119886598,0.0171942401394431,"Stmn1/Nav3",2
"GO:2001259","positive regulation of cation channel activity","2/28","92/28943",0.00358000671481462,0.0304227119886598,0.0171942401394431,"Calm2/Calm1",2
"GO:0051222","positive regulation of protein transport","3/28","321/28943",0.00360524390020581,0.0304227119886598,0.0171942401394431,"Hsp90ab1/Ppia/Dynll1",3
"GO:0055074","calcium ion homeostasis","3/28","324/28943",0.00370043365833268,0.0307965724269044,0.0174055377435558,"Calm2/Calm1/Atp1b1",3
"GO:0070588","calcium ion transmembrane transport","3/28","325/28943",0.00373250338019731,0.0307965724269044,0.0174055377435558,"Calm2/Calm1/Atp1b1",3
"GO:0032410","negative regulation of transporter activity","2/28","94/28943",0.00373376858047246,0.0307965724269044,0.0174055377435558,"Calm2/Calm1",2
"GO:0051402","neuron apoptotic process","3/28","329/28943",0.00386248900150546,0.0316205256317275,0.0178712177681596,"Hsp90ab1/Gapdh/Egr1",3
"GO:0021954","central nervous system neuron development","2/28","97/28943",0.00397011073429484,0.0322608257446033,0.0182331011500948,"Hsp90ab1/Ubb",2
"GO:1904951","positive regulation of establishment of protein localization","3/28","337/28943",0.00413071180878511,0.0333190503988035,0.0188311861871086,"Hsp90ab1/Ppia/Dynll1",3
