"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"455","Plxna4",9.45e-24,-0.336541947,0.554,0.724,3.3e-19,NA,"Rorc","Rorc",-0.001080063,1,-0.336541947,1.26692371377329e-25,0.381387851439115,0.726,0.554,4.41738291281333e-21,0.381387851439115,"sig","#E7B800"
"456","Ppfia2",1.13e-22,0.478602132,0.869,0.814,3.93e-18,NA,"Zeb1","Zeb1",0.36555426,0.023809435,0.478602132,3.68845965032145e-11,-0.337617275070076,0.844,0.869,1.28605522627758e-06,-0.337617275070076,"sig","#E7B800"
"457","Ppm1e",3.98e-38,0.893959595,0.778,0.67,1.39e-33,NA,"Rbbp4","Rbbp4",0.074370732,1,0.893959595,2.25252204641556e-35,-0.856781296225381,0.702,0.778,7.85386861923712e-31,-0.856781296225381,"sig","#E7B800"
"458","Ppm1h",1.96e-13,-0.248781525,0.423,0.539,6.85e-09,NA,"Sirt6","Sirt6",-0.014566085,1,-0.248781525,1.22622340393428e-06,0.162491898120818,0.513,0.423,0.0427547314249766,0.162491898120818,"sig","#E7B800"
"459","Ppp1r12b",8.59e-27,0.665198654,0.576,0.434,2.99e-22,NA,"Chd2","Chd2",-0.04994082,1,0.665198654,2.04262323790598e-18,-0.598575464348011,0.496,0.576,7.12201444360679e-14,-0.598575464348011,"sig","#E7B800"
"460","Prkca",2.96e-12,0.639709063,0.666,0.616,1.03e-07,NA,"Zbtb17","Zbtb17",-0.003795015,1,0.639709063,1.89259061659928e-11,-0.623999653714828,0.624,0.666,6.5988957028967e-07,-0.623999653714828,"sig","#E7B800"
"461","Prkg1",6.43e-25,1.324443442,0.546,0.435,2.24e-20,NA,"Pou5f1","Pou5f1",-0.001351157,1,1.324443442,9.82706655256097e-25,-1.21316888587405,0.43,0.546,3.42640329488143e-20,-1.21316888587405,"sig","#E7B800"
"462","Prkn",5.62e-08,-0.179513036,0.762,0.851,0.001960085,NA,"","",NA,NA,-0.179513036,7.68748860033935e-14,0.254324089151961,0.867,0.762,2.68039665028032e-09,0.254324089151961,"sig","#E7B800"
"463","Ptchd4",1.97e-39,-0.5534455,0.495,0.708,6.85e-35,NA,"Foxp3","Foxp3",0.00438132,1,-0.5534455,9.41520373751789e-40,0.539377131164197,0.712,0.495,3.28279908716036e-35,0.539377131164197,"sig","#E7B800"
"464","Ptgds",1.21e-19,0.488579747,0.493,0.354,4.21e-15,NA,"Nr1h3","Nr1h3",0.010444128,1,0.488579747,0.0397784558668149,-0.213291554535851,0.489,0.493,1,-0.213291554535851,"non-sig","#00AFBB"
"465","Ptk2b",4.78e-15,0.393914579,0.164,0.079,1.67e-10,NA,"Rfx3","Rfx3",0.179838269,1,0.393914579,4.95534596976956e-19,-0.438847878394328,0.068,0.164,1.72778047927955e-14,-0.438847878394328,"sig","#E7B800"
"466","Ptprd",7.95e-26,-0.361039851,0.787,0.916,2.77e-21,NA,"Ncoa2","Ncoa2",-0.023174294,1,-0.361039851,1.90868987223499e-22,0.373980014053794,0.902,0.787,6.65502897752174e-18,0.373980014053794,"sig","#E7B800"
"467","Ptpre",8.22e-10,-0.234181817,0.261,0.348,2.87e-05,NA,"","",NA,NA,-0.234181817,1.08503661002078e-09,0.243399599693863,0.351,0.261,3.78319714815946e-05,0.243399599693863,"sig","#E7B800"
"468","Ptprj",8.54e-08,-0.211217127,0.4,0.487,0.00297636,NA,"","",NA,NA,-0.211217127,0.000995873063453203,0.095269352444211,0.471,0.4,1,0.095269352444211,"non-sig","#00AFBB"
"469","Ptprk",7.74e-14,0.64968759,0.229,0.136,2.7e-09,NA,"Zic3","Zic3",0.04234164,1,0.64968759,6.95305953367139e-14,-0.650176123819619,0.136,0.229,2.4243232676052e-09,-0.650176123819619,"sig","#E7B800"
"470","Ptpro",5.4e-40,1.249604299,0.455,0.267,1.88e-35,NA,"Stat2","Stat2",0.015018401,1,1.249604299,2.9739160754469e-30,-1.18178361374776,0.311,0.455,1.03691531802607e-25,-1.18178361374776,"sig","#E7B800"
"471","Ptprr",5.77e-07,-0.176935306,0.347,0.424,0.020110349,NA,"","",NA,NA,-0.176935306,0.000245289915922231,0.101022105127932,0.412,0.347,1,0.101022105127932,"non-sig","#00AFBB"
"472","Pvt1",2.25e-15,-0.33688924,0.382,0.499,7.86e-11,NA,"Neurod2","Neurod2",0.004368997,1,-0.33688924,4.15843635992126e-14,0.296783643273739,0.503,0.382,1.44992200561375e-09,0.296783643273739,"sig","#E7B800"
"473","Qki",1.31e-09,0.343675631,0.695,0.648,4.56e-05,NA,"","",NA,NA,0.343675631,0.352989189779367,-0.126117750081004,0.722,0.695,1,-0.126117750081004,"non-sig","#00AFBB"
"474","Rab27b",5.19e-14,-0.268045711,0.336,0.455,1.81e-09,NA,"Kat8","Kat8",-0.028370564,1,-0.268045711,2.01680280019243e-12,0.236220584355472,0.456,0.336,7.03198632343095e-08,0.236220584355472,"sig","#E7B800"
"475","Rab3b",4.83e-10,-0.272147134,0.293,0.384,1.68e-05,NA,"Kmt2d","Kmt2d",-0.057158373,1,-0.272147134,4.96593789604803e-07,0.160647393706674,0.373,0.293,0.0173147356621507,0.160647393706674,"sig","#E7B800"
"476","Rab3c",1e-12,-0.248328923,0.656,0.778,3.5e-08,NA,"Tp63","#N/A",NA,NA,-0.248328923,1.17238918086453e-16,0.291957943480251,0.799,0.656,4.08776935692036e-12,0.291957943480251,"sig","#E7B800"
"477","Rab40b",4.95e-08,0.285620763,0.19,0.126,0.001724953,NA,"","",NA,NA,0.285620763,1.11487106362995e-06,-0.299001426817987,0.136,0.19,0.0388722093755855,-0.299001426817987,"sig","#E7B800"
"478","Rab6a",2.08e-07,-0.218797652,0.444,0.525,0.0072452,NA,"","",NA,NA,-0.218797652,0.00064057267825338,0.119577467640121,0.511,0.444,1,0.119577467640121,"non-sig","#00AFBB"
"479","Rab6b",1.31e-10,-0.269767383,0.554,0.642,4.56e-06,NA,"Pbrm1","Pbrm1",0.141230416,1,-0.269767383,0.0380011310919259,0.0531405037062536,0.61,0.554,1,0.0531405037062536,"non-sig","#00AFBB"
"480","Ralyl",3.88e-08,-0.275551658,0.507,0.59,0.00135132,NA,"","",NA,NA,-0.275551658,5.90955489344765e-05,0.309712578063106,0.572,0.507,1,0.309712578063106,"non-sig","#00AFBB"
"481","Rap1gds1",3.09e-09,0.521738859,0.541,0.473,0.000107575,NA,"","",NA,NA,0.521738859,4.71687428797591e-07,-0.468063789955738,0.503,0.541,0.0164463255798856,-0.468063789955738,"sig","#E7B800"
"482","Rasa1",1.09e-09,0.337380249,0.473,0.381,3.82e-05,NA,"","",NA,NA,0.337380249,2.47797539729921e-06,-0.302720538926671,0.426,0.473,0.0863995681776314,-0.302720538926671,"non-sig","#00AFBB"
"483","Rasa2",2.42e-19,0.750255029,0.398,0.281,8.44e-15,NA,"Nr1d1","Nr1d1",0.058906405,1,0.750255029,3.50520075760878e-13,-0.69162061953371,0.315,0.398,1.22215834815545e-08,-0.69162061953371,"sig","#E7B800"
"484","Rasl11b",6.9e-08,0.232751757,0.07,0.03,0.002406861,NA,"","",NA,NA,0.232751757,1.82320783379207e-07,-0.218827623384258,0.031,0.07,0.0063569787540828,-0.218827623384258,"sig","#E7B800"
"485","Rassf8",4.89e-07,0.238856972,0.24,0.173,0.017066216,NA,"","",NA,NA,0.238856972,0.000567218445380822,-0.254249748117492,0.201,0.24,1,-0.254249748117492,"non-sig","#00AFBB"
"486","Rbfox1",1.42e-34,-0.394659124,0.873,0.958,4.95e-30,NA,"Pias2","Pias2",-0.039749142,1,-0.394659124,3.36775842046147e-27,0.383168274198692,0.926,0.873,1.1742363284623e-22,0.383168274198692,"sig","#E7B800"
"487","Rbm39",9.33e-12,0.231459415,0.88,0.865,3.25e-07,NA,"Bcl6","Bcl6",-0.042601652,1,0.231459415,0.00270652258876933,-0.0993832905006311,0.888,0.88,1,-0.0993832905006311,"non-sig","#00AFBB"
"488","Rbms1",1.14e-09,-0.214277937,0.21,0.29,3.97e-05,NA,"","",NA,NA,-0.214277937,4.28365211164662e-08,0.15566293981873,0.288,0.21,0.00149358098176783,0.15566293981873,"sig","#E7B800"
"489","Rbms3",1.24e-24,-0.321768554,0.67,0.864,4.31e-20,NA,"Gabpa","Gabpa",-0.027742952,1,-0.321768554,1.98319670254767e-35,0.411791069258198,0.871,0.67,6.91481194277294e-31,0.411791069258198,"sig","#E7B800"
"490","Rcan2",1.92e-10,-0.234671483,0.435,0.54,6.71e-06,NA,"Ldb1","Ldb1",0.099145495,1,-0.234671483,6.17776123528495e-08,0.161036658179269,0.543,0.435,0.0021540000099068,0.161036658179269,"sig","#E7B800"
"491","Reln",4.09e-11,-0.406554505,0.268,0.367,1.42e-06,NA,"Bcl11b","Bcl11b",-0.003993412,1,-0.406554505,3.57338404669233e-13,0.475960940662961,0.379,0.268,1.24593181556021e-08,0.475960940662961,"sig","#E7B800"
"492","Reps2",1.03e-09,-0.241202983,0.509,0.608,3.6e-05,NA,"","",NA,NA,-0.241202983,3.10239703074513e-12,0.242053887557438,0.637,0.509,1.0817127727099e-07,0.242053887557438,"sig","#E7B800"
"493","Rgl1",2.34e-10,0.358251975,0.218,0.14,8.15e-06,NA,"Hoxd11","#N/A",NA,NA,0.358251975,2.39891770222059e-07,-0.286112616008657,0.156,0.218,0.00836430635233255,-0.286112616008657,"sig","#E7B800"
"494","Rgs6",3.26e-08,-0.242640354,0.322,0.415,0.001135291,NA,"","",NA,NA,-0.242640354,0.000138682638301563,0.185842235064147,0.386,0.322,1,0.185842235064147,"non-sig","#00AFBB"
"495","Rgs7",1.62e-07,-0.054962374,0.685,0.774,0.005650122,NA,"","",NA,NA,-0.054962374,0.000394779435054351,-0.0398377405491313,0.769,0.685,1,-0.0398377405491313,"non-sig","#00AFBB"
"496","Rgs7bp",5.56e-16,-0.294263838,0.612,0.734,1.94e-11,NA,"Foxl2","Foxl2",0,1,-0.294263838,9.4468753630813e-12,0.206368805734499,0.744,0.612,3.29384203284556e-07,0.206368805734499,"sig","#E7B800"
"497","Rian",6.52e-16,-0.24233279,0.756,0.886,2.27e-11,NA,"Cebpb","Cebpb",-0.039075072,1,-0.24233279,5.01201831285844e-19,0.263226951193045,0.882,0.756,1.74754042514435e-14,0.263226951193045,"sig","#E7B800"
"498","Rimbp2",9.43e-08,-0.252764844,0.482,0.554,0.003286241,NA,"","",NA,NA,-0.252764844,0.000669869512911493,0.116787203992922,0.55,0.482,1,0.116787203992922,"non-sig","#00AFBB"
"499","Rims1",1.49e-55,-0.540906578,0.682,0.935,5.2e-51,NA,"Hoxb4","Hoxb4",0,1,-0.540906578,4.35676493392124e-58,0.529211839267684,0.926,0.682,1.51907322951032e-53,0.529211839267684,"sig","#E7B800"
"500","Rims4",1.02e-10,-0.271129018,0.2,0.282,3.56e-06,NA,"Nr5a1","Nr5a1",0,1,-0.271129018,0.184602575118294,0.00391597274894306,0.218,0.2,1,0.00391597274894306,"non-sig","#00AFBB"
"501","Rmst",8.82e-16,0.490663028,0.089,0.025,3.08e-11,NA,"Smc1a","Smc1a",0.085825907,1,0.490663028,2.38592785516546e-07,-0.357926870992638,0.046,0.089,0.00831901465260541,-0.357926870992638,"sig","#E7B800"
"502","Rn18s-rs5",1.12e-31,-0.245955503,1,0.999,3.9e-27,NA,"Ets1","Ets1",-0.10113446,1,-0.245955503,5.33665481602058e-60,-0.328180398501041,0.999,1,1.8607314347019e-55,-0.328180398501041,"sig","#E7B800"
"503","Rnf144b",1.7e-17,-0.377141584,0.267,0.393,5.94e-13,NA,"Taf12","Taf12",-0.059795381,1,-0.377141584,3.3305922258863e-09,0.224492525174772,0.363,0.267,0.000116127759139978,0.224492525174772,"sig","#E7B800"
"504","Robo1",1.71e-32,-0.35168131,0.721,0.917,5.95e-28,NA,"Stat4","Stat4",0.010921032,1,-0.35168131,9.74778282919967e-34,0.413393658335647,0.896,0.721,3.39875943905705e-29,0.413393658335647,"sig","#E7B800"
"505","Rock2",2.23e-15,-0.286972859,0.523,0.649,7.77e-11,NA,"Olig2","Olig2",0.018052563,1,-0.286972859,6.94563298497476e-06,0.104674227426959,0.633,0.523,0.242173385287115,0.104674227426959,"non-sig","#00AFBB"
"506","Rph3a",4.75e-15,-0.348354455,0.261,0.372,1.65e-10,NA,"Asxl1","Asxl1",0.037018538,1,-0.348354455,9.04690979143439e-09,0.20599005541213,0.35,0.261,0.000315438603697943,0.20599005541213,"sig","#E7B800"
"507","Rragd",2.47e-07,0.258921881,0.143,0.089,0.008609476,NA,"","",NA,NA,0.258921881,1.42983773265806e-07,-0.30541639230626,0.09,0.143,0.00498541522245885,-0.30541639230626,"sig","#E7B800"
"508","Rtn3",2.8e-07,-0.152381162,0.819,0.891,0.009769397,NA,"","",NA,NA,-0.152381162,0.00081233953506745,0.107992105131568,0.882,0.819,1,0.107992105131568,"non-sig","#00AFBB"
"509","Rtn4",2.53e-07,0.279989476,0.741,0.723,0.008822957,NA,"","",NA,NA,0.279989476,7.56954572479249e-15,-0.382099702172142,0.703,0.741,2.6392735078634e-10,-0.382099702172142,"sig","#E7B800"
"510","Rundc3b",3.68e-07,-0.184717492,0.276,0.346,0.01282852,NA,"","",NA,NA,-0.184717492,2.37730354378761e-09,0.194931687541112,0.37,0.276,8.28894426612425e-05,0.194931687541112,"sig","#E7B800"
"511","Ryr2",1.39e-07,0.337477666,0.707,0.668,0.004840106,NA,"","",NA,NA,0.337477666,3.60590187003594e-06,-0.290907210225853,0.692,0.707,0.125726980502543,-0.290907210225853,"non-sig","#00AFBB"
"512","Sall3",2.71e-09,0.155810332,0.031,0.003,9.47e-05,NA,"","",NA,NA,0.155810332,9.47171792482968e-07,-0.118811889857189,0.007,0.031,0.0330250388885037,-0.118811889857189,"sig","#E7B800"
"513","Samd5",1.41e-15,-0.349545609,0.298,0.416,4.93e-11,NA,"Phf19","Phf19",-0.004083073,1,-0.349545609,1.79400440552256e-17,0.357105240055531,0.426,0.298,6.25515516073552e-13,0.357105240055531,"sig","#E7B800"
"514","Sash1",3.25e-07,-0.207566147,0.151,0.21,0.011340774,NA,"","",NA,NA,-0.207566147,0.000158663641819798,0.13108470509576,0.197,0.151,1,0.13108470509576,"non-sig","#00AFBB"
"515","Satb1",3.62e-09,-0.231897902,0.312,0.402,0.000126113,NA,"","",NA,NA,-0.231897902,9.51939982366775e-08,0.22322785917593,0.397,0.312,0.00331912913651823,0.22322785917593,"sig","#E7B800"
"516","Scn1a",2.77e-13,-0.215319929,0.632,0.762,9.66e-09,NA,"Runx2","Runx2",-0.152122342,1,-0.215319929,1.35254676942791e-13,0.230740780118865,0.782,0.632,4.71592482096428e-09,0.230740780118865,"sig","#E7B800"
"517","Scn2a",2.98e-08,-0.173407335,0.681,0.777,0.001039845,NA,"","",NA,NA,-0.173407335,0.0060605052401096,0.0542759191169724,0.762,0.681,1,0.0542759191169724,"non-sig","#00AFBB"
"518","Scn3a",5.89e-13,0.394255401,0.342,0.242,2.05e-08,NA,"Myod1","Myod1",0,1,0.394255401,1.44615217139195e-07,-0.353461712457275,0.283,0.342,0.00504229877599233,-0.353461712457275,"sig","#E7B800"
"519","Scn8a",3.61e-14,-0.260594194,0.528,0.651,1.26e-09,NA,"Btaf1","Btaf1",0.029169195,1,-0.260594194,1.24317520171175e-07,0.154482763614114,0.634,0.528,0.00433457897580835,0.154482763614114,"sig","#E7B800"
"520","Scn9a",2.21e-09,-0.243689636,0.313,0.414,7.71e-05,NA,"","",NA,NA,-0.243689636,1.44120804830856e-10,0.253756041744987,0.42,0.313,5.02506010203744e-06,0.253756041744987,"sig","#E7B800"
"521","Sdk2",2.6e-10,0.345109212,0.203,0.126,9.06e-06,NA,"Leo1","Leo1",-0.015558693,1,0.345109212,0.000432403322272081,-0.197247514049703,0.16,0.203,1,-0.197247514049703,"non-sig","#00AFBB"
"522","Sel1l3",1.35e-15,-0.309684881,0.257,0.37,4.71e-11,NA,"Ptf1a","#N/A",NA,NA,-0.309684881,1.95400604143835e-09,0.187356992238091,0.346,0.257,6.8130328646831e-05,0.187356992238091,"sig","#E7B800"
"523","Sema6d",7.91e-10,-0.295531986,0.353,0.45,2.76e-05,NA,"","",NA,NA,-0.295531986,4.64131310633837e-08,0.287932476883699,0.441,0.353,0.001618286640787,0.287932476883699,"sig","#E7B800"
"524","Sgk1",3.84e-16,-0.326377355,0.331,0.449,1.34e-11,NA,"Dppa2","#N/A",NA,NA,-0.326377355,2.28970384013293e-05,0.150918551914823,0.396,0.331,0.79835103793915,0.150918551914823,"non-sig","#00AFBB"
"525","Sh3bgrl2",6.2e-11,0.438568285,0.193,0.117,2.16e-06,NA,"Gata3","#N/A",NA,NA,0.438568285,1.77799992900276e-06,-0.393702297329891,0.141,0.193,0.0619935235245392,-0.393702297329891,"non-sig","#00AFBB"
"526","Sh3rf1",3.26e-07,-0.208955433,0.245,0.314,0.011364477,NA,"","",NA,NA,-0.208955433,1.16434933002735e-06,0.170237229970169,0.315,0.245,0.0405973680900637,0.170237229970169,"sig","#E7B800"
"527","Sh3rf3",1.55e-40,-0.474272541,0.488,0.712,5.4e-36,NA,"Irf7","Irf7",-0.001502833,1,-0.474272541,1.10389482680171e-43,0.522792733259074,0.715,0.488,3.84895009260951e-39,0.522792733259074,"sig","#E7B800"
"528","Shank1",1.52e-08,-0.167591525,0.416,0.505,0.0005307,NA,"","",NA,NA,-0.167591525,0.0119830205964004,0.0142061326675491,0.472,0.416,1,0.0142061326675491,"non-sig","#00AFBB"
"529","Shc3",4.15e-16,-0.319058694,0.261,0.374,1.45e-11,NA,"Pparg","Pparg",0.374924665,1,-0.319058694,1.68190964853535e-14,0.294588978752029,0.372,0.261,5.86431437154821e-10,0.294588978752029,"sig","#E7B800"
"530","Shisa6",1.13e-14,-0.41030882,0.237,0.353,3.93e-10,NA,"Ikzf1","Ikzf1",0.054949307,1,-0.41030882,3.18603933880171e-14,0.396991354465992,0.352,0.237,1.11087633625999e-09,0.396991354465992,"sig","#E7B800"
"531","Shisa8",8.34e-12,0.266261167,0.085,0.029,2.91e-07,NA,"Dux","#N/A",NA,NA,0.266261167,9.25554603879662e-13,-0.297852308766433,0.028,0.085,3.22713123734722e-08,-0.297852308766433,"sig","#E7B800"
"532","Shtn1",7.38e-09,-0.109965009,0.407,0.501,0.000257351,NA,"","",NA,NA,-0.109965009,2.52232372268469e-07,0.0954114249299931,0.501,0.407,0.00879458612388472,0.0954114249299931,"sig","#E7B800"
"533","Sidt1",5.38e-09,-0.239522277,0.246,0.326,0.000187552,NA,"","",NA,NA,-0.239522277,5.09116616055911e-09,0.219160504687027,0.329,0.246,0.000177513690520215,0.219160504687027,"sig","#E7B800"
"534","Sipa1l1",1.5e-20,0.529410793,0.662,0.555,5.23e-16,NA,"Creb1","Creb1",0.108569213,1,0.529410793,1.33727335304186e-08,-0.379251070715546,0.633,0.662,0.000466267100005106,-0.379251070715546,"sig","#E7B800"
"535","Slc1a3",8.28e-07,0.365036647,0.088,0.046,0.028857969,NA,"","",NA,NA,0.365036647,0.00786031204872163,-0.28774354165249,0.065,0.088,1,-0.28774354165249,"non-sig","#00AFBB"
"536","Slc22a23",2.37e-09,-0.229395868,0.252,0.336,8.27e-05,NA,"","",NA,NA,-0.229395868,1.16509242309986e-09,0.212407087499207,0.343,0.252,4.06232775162227e-05,0.212407087499207,"sig","#E7B800"
"537","Slc24a2",3.33e-28,-0.341235918,0.572,0.782,1.16e-23,NA,"Mafk","Mafk",-0.007982225,1,-0.341235918,2.79414828650156e-31,0.430482728677304,0.774,0.572,9.742356830545e-27,0.430482728677304,"sig","#E7B800"
"538","Slc24a3",1.86e-08,-0.216008462,0.579,0.68,0.000649733,NA,"","",NA,NA,-0.216008462,1.90647367678833e-20,0.348997994817174,0.728,0.579,6.64730176885786e-16,0.348997994817174,"sig","#E7B800"
"539","Slc2a13",6.77e-27,-0.386822677,0.607,0.79,2.36e-22,NA,"Hey1","Hey1",-0.023302436,1,-0.386822677,4.13697103377725e-30,0.445232007378532,0.788,0.607,1.44243769034712e-25,0.445232007378532,"sig","#E7B800"
"540","Slc35f1",3.94e-21,-0.341769041,0.511,0.671,1.38e-16,NA,"Ascl1","Ascl1",-0.029080054,1,-0.341769041,1.58357081981361e-17,0.345650263103637,0.662,0.511,5.52143637744411e-13,0.345650263103637,"sig","#E7B800"
"541","Slc4a10",2.29e-07,0.277687241,0.714,0.68,0.007985632,NA,"","",NA,NA,0.277687241,0.00133413647721732,-0.205268672070798,0.723,0.714,1,-0.205268672070798,"non-sig","#00AFBB"
"542","Slc4a4",2.78e-09,0.410299858,0.448,0.37,9.69e-05,NA,"","",NA,NA,0.410299858,0.000340846792915919,-0.287809981410019,0.408,0.448,1,-0.287809981410019,"non-sig","#00AFBB"
"543","Slc6a1",7.33e-14,-0.271851985,0.553,0.689,2.56e-09,NA,"Sox3","Sox3",0.004540905,1,-0.271851985,5.79710756491774e-13,0.223287568764094,0.695,0.553,2.02127749465987e-08,0.223287568764094,"sig","#E7B800"
"544","Slc6a17",8.59e-08,-0.18433688,0.385,0.469,0.002996482,NA,"","",NA,NA,-0.18433688,0.0012725121817369,0.072006608700812,0.447,0.385,1,0.072006608700812,"non-sig","#00AFBB"
"545","Slc7a14",8.32e-10,-0.272076438,0.348,0.433,2.9e-05,NA,"","",NA,NA,-0.272076438,2.87968076369737e-11,0.237643572510222,0.458,0.348,1.00405829187836e-06,0.237643572510222,"sig","#E7B800"
"546","Slc8a1",3.13e-12,0.555391804,0.787,0.758,1.09e-07,NA,"Ncoa3","Ncoa3",0.017183543,1,0.555391804,8.7189042341142e-05,-0.393611393270452,0.792,0.787,1,-0.393611393270452,"non-sig","#00AFBB"
"547","Slc9a9",6.7e-08,0.44275643,0.46,0.4,0.002335329,NA,"","",NA,NA,0.44275643,5.02688078397191e-13,-0.548830359102777,0.382,0.46,1.75272252294748e-08,-0.548830359102777,"sig","#E7B800"
"548","Slco5a1",3.8e-23,0.383217701,0.107,0.021,1.33e-18,NA,"Cat","Cat",-0.000289803,1,0.383217701,1.51127877849717e-15,-0.331771434490706,0.037,0.107,5.26937571698609e-11,-0.331771434490706,"sig","#E7B800"
"549","Slit2",5.17e-11,-0.37436372,0.235,0.332,1.8e-06,NA,"Ncor2","Ncor2",0.017373613,1,-0.37436372,2.26014054719008e-14,0.472755655690845,0.344,0.235,7.88043204588766e-10,0.472755655690845,"sig","#E7B800"
"550","Smoc1",1.49e-08,0.266069169,0.075,0.031,0.00052052,NA,"","",NA,NA,0.266069169,0.000826915295494496,-0.114453305339305,0.048,0.075,1,-0.114453305339305,"non-sig","#00AFBB"
"551","Snap25",1.35e-16,0.342740138,0.931,0.934,4.7e-12,NA,"Esr2","Esr2",-0.001884194,1,0.342740138,4.3056191000033e-25,-0.413554990641255,0.929,0.931,1.50124021159815e-20,-0.413554990641255,"sig","#E7B800"
"552","Snhg11",2.86e-58,-0.396253089,0.968,0.987,9.97e-54,NA,"Ep300","Ep300",0.055402197,1,-0.396253089,5.24446684332708e-19,0.236305840138614,0.971,0.968,1.82858825426285e-14,0.236305840138614,"sig","#E7B800"
"553","Sntg1",4.69e-11,-0.182889285,0.866,0.941,1.63e-06,NA,"Foxf1","Foxf1",0,1,-0.182889285,4.86547857232066e-24,0.34297948007122,0.93,0.866,1.69644641381104e-19,0.34297948007122,"sig","#E7B800"
"554","Sntg2",1.17e-08,0.339141362,0.155,0.094,0.000406359,NA,"","",NA,NA,0.339141362,1.02234864497949e-05,-0.274472777924255,0.108,0.155,0.356462302044999,-0.274472777924255,"non-sig","#00AFBB"
"555","Snx25",2.16e-07,-0.215838376,0.258,0.324,0.007540578,NA,"","",NA,NA,-0.215838376,3.51376269667664e-07,0.148128888559962,0.335,0.258,0.0122514363945024,0.148128888559962,"sig","#E7B800"
"556","Sorbs1",9.18e-23,-0.343774019,0.632,0.775,3.2e-18,NA,"Men1","Men1",-0.039669488,1,-0.343774019,4.92814300793178e-22,0.326536819988119,0.787,0.632,1.71829562257557e-17,0.326536819988119,"sig","#E7B800"
"557","Sorcs3",3.16e-07,-0.35528914,0.32,0.397,0.011013892,NA,"","",NA,NA,-0.35528914,7.75929921287923e-05,0.411790203813485,0.373,0.32,1,0.411790203813485,"non-sig","#00AFBB"
"558","Sox4",2.1e-08,0.26226211,0.114,0.06,0.000732452,NA,"","",NA,NA,0.26226211,3.29611779817642e-06,-0.201394550257531,0.069,0.114,0.114925739269017,-0.201394550257531,"non-sig","#00AFBB"
"559","Sox5",3.17e-10,-0.211715712,0.458,0.557,1.1e-05,NA,"Cebpa","Cebpa",-0.005680256,1,-0.211715712,1.08845219425354e-12,0.220328135362534,0.581,0.458,3.7951062657038e-08,0.220328135362534,"sig","#E7B800"
"560","Sox6",4.04e-27,-0.474375978,0.35,0.547,1.41e-22,NA,"Rfx2","Rfx2",0.060443783,1,-0.474375978,6.61730712382928e-46,0.752411834612883,0.577,0.35,2.30725647486556e-41,0.752411834612883,"sig","#E7B800"
"561","Sp8",8.79e-07,0.181938287,0.049,0.018,0.030647936,NA,"","",NA,NA,0.181938287,0.000483151925172913,-0.10434376184176,0.026,0.049,1,-0.10434376184176,"non-sig","#00AFBB"
"562","Spock1",1.46e-28,-0.43536479,0.511,0.69,5.09e-24,NA,"Insm1","Insm1",0.016259694,1,-0.43536479,1.0471978986e-28,0.444296244430841,0.691,0.511,3.65126491304862e-24,0.444296244430841,"sig","#E7B800"
"563","Spred2",3.65e-08,-0.220932942,0.366,0.435,0.001272825,NA,"","",NA,NA,-0.220932942,0.128970811866025,-0.00222459601066927,0.398,0.366,1,-0.00222459601066927,"non-sig","#00AFBB"
"564","Sptb",2e-07,-0.18366395,0.24,0.31,0.006986273,NA,"","",NA,NA,-0.18366395,0.0253183540307004,0.0547145829647393,0.272,0.24,1,0.0547145829647393,"non-sig","#00AFBB"
"565","Srcin1",7.49e-09,-0.209645549,0.424,0.509,0.000261147,NA,"","",NA,NA,-0.209645549,0.301803299814088,-0.00481605326713885,0.455,0.424,1,-0.00481605326713885,"non-sig","#00AFBB"
"566","Srgap2",9.53e-08,-0.139885782,0.561,0.669,0.003324227,NA,"","",NA,NA,-0.139885782,3.97436096005472e-22,0.283703881360714,0.736,0.561,1.38574043594228e-17,0.283703881360714,"sig","#E7B800"
"567","Sst",1.84e-07,-0.151706526,0.331,0.419,0.006412338,NA,"","",NA,NA,-0.151706526,1.59005216830918e-05,0.131832474255209,0.41,0.331,0.554403489524363,0.131832474255209,"non-sig","#00AFBB"
"568","St6galnac3",1.68e-29,0.955977994,0.338,0.19,5.87e-25,NA,"Sox9","Sox9",0.025436377,1,0.955977994,3.260107561697e-35,-1.00484239683976,0.175,0.338,1.13670170353689e-30,-1.00484239683976,"sig","#E7B800"
"569","St6galnac5",4.4e-07,-0.223384732,0.294,0.366,0.015352607,NA,"","",NA,NA,-0.223384732,0.0002086994551261,0.119446573452587,0.356,0.294,1,0.119446573452587,"non-sig","#00AFBB"
"570","Stac2",6.23e-07,-0.168142401,0.127,0.184,0.021723454,NA,"","",NA,NA,-0.168142401,0.0095129977954617,0.0220376270115478,0.159,0.127,1,0.0220376270115478,"non-sig","#00AFBB"
"571","Stag1",6.13e-08,0.255273551,0.689,0.63,0.002138738,NA,"","",NA,NA,0.255273551,0.354871213482986,-0.0120474178017971,0.728,0.689,1,-0.0120474178017971,"non-sig","#00AFBB"
