"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","X.1","Targets.of.Pbx3","X.2","X.3","X.4","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"122","B230303A05Rik",4.4e-26,0.363868216,0.618,0.556,1.54e-21,NA,"Ssrp1","Ssrp1",0.019809487,1,0.363868216,4.80240448945453e-06,-0.146857026872685,0.598,0.618,0.167445437333811,-0.146857026872685,"non-sig","#00AFBB"
"123","B3galt2",4.94e-09,0.100223627,0.347,0.285,0.000172078,NA,"","",NA,NA,0.100223627,0.0295149422762821,-0.0530430456049654,0.327,0.347,1,-0.0530430456049654,"non-sig","#00AFBB"
"124","B3galt5",5.67e-07,0.048737917,0.061,0.04,0.019768599,NA,"","",NA,NA,0.048737917,0.181610854628709,-0.0170747007202698,0.055,0.061,1,-0.0170747007202698,"non-sig","#00AFBB"
"125","Bach2",3.68e-08,-0.128074561,0.396,0.428,0.001283082,NA,"","",NA,NA,-0.128074561,7.8157867669979e-11,0.142954362579171,0.451,0.396,2.72513037204916e-06,0.142954362579171,"sig","#E7B800"
"126","Basp1",1.93e-17,-0.134920911,0.818,0.844,6.73e-13,NA,"Kdm1a","Kdm1a",0.004546036,1,-0.134920911,0.0274709009060546,-0.028516985230119,0.815,0.818,1,-0.028516985230119,"non-sig","#00AFBB"
"127","Batf3",7.02e-09,0.035821916,0.028,0.013,0.000244917,NA,"","",NA,NA,0.035821916,0.0152870109121069,-0.0166996686661384,0.021,0.028,1,-0.0166996686661384,"non-sig","#00AFBB"
"128","Bbln",9.69e-13,-0.112779978,0.291,0.341,3.38e-08,NA,"Med1","Med1",-0.007965324,1,-0.112779978,0.00516171588622928,0.0344250551914691,0.315,0.291,1,0.0344250551914691,"non-sig","#00AFBB"
"129","Bbs9",8.64e-18,0.163075925,0.446,0.351,3.01e-13,NA,"Stat6","Stat6",-0.00646702,1,0.163075925,0.189045727772451,-0.0226071247729863,0.426,0.446,1,-0.0226071247729863,"non-sig","#00AFBB"
"130","Bc1",1.09e-11,-0.13028018,0.41,0.449,3.79e-07,NA,"Top2b","Top2b",-0.03768106,1,-0.13028018,0.0215030526058679,-0.0830254998504167,0.389,0.41,1,-0.0830254998504167,"non-sig","#00AFBB"
"131","Bcan",4.53e-07,0.074948838,0.051,0.031,0.01580334,NA,"","",NA,NA,0.074948838,0.402119660304889,-0.0132618977349296,0.047,0.051,1,-0.0132618977349296,"non-sig","#00AFBB"
"132","Bcas3",2e-08,0.133745542,0.68,0.619,0.000697945,NA,"","",NA,NA,0.133745542,0.0553399598513003,-0.0665682180791092,0.667,0.68,1,-0.0665682180791092,"non-sig","#00AFBB"
"133","Bcas3os1",2.16e-10,0.05238618,0.135,0.094,7.52e-06,NA,"","",NA,NA,0.05238618,0.0118709629572478,-0.0103111538037365,0.116,0.135,1,-0.0103111538037365,"non-sig","#00AFBB"
"134","Bche",1.02e-06,0.035970977,0.038,0.022,0.035703192,NA,"","",NA,NA,0.035970977,0.000355064667065042,-0.0243994602016772,0.025,0.038,1,-0.0243994602016772,"non-sig","#00AFBB"
"135","Bdnf",1e-19,-0.159116519,0.12,0.181,3.49e-15,NA,"Nr1h3","Nr1h3",-0.001920239,1,-0.159116519,0.000468604672247285,0.0461056868076846,0.144,0.12,1,0.0461056868076846,"non-sig","#00AFBB"
"136","Bicc1",4.53e-09,0.138390697,0.292,0.239,0.000157987,NA,"","",NA,NA,0.138390697,5.5081950292891e-06,-0.118761989670218,0.251,0.292,0.192054236086223,-0.118761989670218,"non-sig","#00AFBB"
"137","Bicdl1",4.97e-07,-0.104331936,0.489,0.507,0.017330006,NA,"","",NA,NA,-0.104331936,0.347463005412313,0.0225929059630565,0.493,0.489,1,0.0225929059630565,"non-sig","#00AFBB"
"138","Birc2",2.78e-07,0.065718057,0.293,0.24,0.00969812,NA,"","",NA,NA,0.065718057,0.000463784819979189,-0.0583006557135236,0.26,0.293,1,-0.0583006557135236,"non-sig","#00AFBB"
"139","Brinp1",1.54e-10,-0.122422507,0.858,0.878,5.37e-06,NA,"","",NA,NA,-0.122422507,3.32302573379773e-13,0.157518329529834,0.884,0.858,1.15863938260325e-08,0.157518329529834,"sig","#E7B800"
"140","Brinp3",1.54e-08,-0.218651917,0.406,0.456,0.000538079,NA,"","",NA,NA,-0.218651917,0.016633247896135,0.08458902278184,0.43,0.406,1,0.08458902278184,"non-sig","#00AFBB"
"141","Bsn",2.17e-08,-0.117997303,0.66,0.666,0.000755212,NA,"","",NA,NA,-0.117997303,0.0351585256044621,-0.03342730647433,0.639,0.66,1,-0.03342730647433,"non-sig","#00AFBB"
"142","Btbd9",1.37e-20,0.185206605,0.578,0.486,4.77e-16,NA,"Lhx2","Lhx2",-0.027760842,1,0.185206605,0.57884612599372,-0.0155927827738263,0.573,0.578,1,-0.0155927827738263,"non-sig","#00AFBB"
"143","Btg2",1.37e-15,-0.138946946,0.065,0.108,4.79e-11,NA,"Nfib","Nfib",-0.044240219,1,-0.138946946,2.40947944477941e-05,-0.0391571771791831,0.045,0.065,0.840113198011238,-0.0391571771791831,"non-sig","#00AFBB"
"144","Btla",1.4e-07,0.034256532,0.031,0.016,0.004893722,NA,"","",NA,NA,0.034256532,0.106566791520771,-0.0185697314419028,0.026,0.031,1,-0.0185697314419028,"non-sig","#00AFBB"
"145","C130071C03Rik",5.85e-07,0.12342098,0.787,0.757,0.020413073,NA,"","",NA,NA,0.12342098,0.869283989048082,-0.00974515356605576,0.79,0.787,1,-0.00974515356605576,"non-sig","#00AFBB"
"146","C130073E24Rik",6.17e-10,0.182359616,0.071,0.043,2.15e-05,NA,"","",NA,NA,0.182359616,1.06954211501793e-06,-0.162111153734778,0.048,0.071,0.0372917249243303,-0.162111153734778,"sig","#E7B800"
"147","C1qtnf12",6.83e-07,0.048505325,0.126,0.093,0.023802695,NA,"","",NA,NA,0.048505325,0.00419628041928208,-0.0330720771133363,0.107,0.126,1,-0.0330720771133363,"non-sig","#00AFBB"
"148","C630031E19Rik",7.78e-09,0.070349942,0.183,0.139,0.000271422,NA,"","",NA,NA,0.070349942,0.000141917264959972,0.060340165606902,0.213,0.183,1,0.060340165606902,"non-sig","#00AFBB"
"149","C79798",1.42e-06,0.035336796,0.026,0.013,0.049497741,NA,"","",NA,NA,0.035336796,0.173667444947971,-0.0147338613531655,0.021,0.026,1,-0.0147338613531655,"non-sig","#00AFBB"
"150","C920021L13Rik",3.36e-10,0.068043528,0.146,0.103,1.17e-05,NA,"","",NA,NA,0.068043528,0.163274200524394,-0.0145038110621478,0.135,0.146,1,-0.0145038110621478,"non-sig","#00AFBB"
"151","Cab39l",5.64e-08,0.066933717,0.354,0.292,0.001965165,NA,"","",NA,NA,0.066933717,0.000669093006808766,-0.058256987315461,0.322,0.354,1,-0.058256987315461,"non-sig","#00AFBB"
"152","Cabyr",1.07e-06,0.038167367,0.116,0.085,0.037204846,NA,"","",NA,NA,0.038167367,0.967296696898329,-0.00734272325607646,0.116,0.116,1,-0.00734272325607646,"non-sig","#00AFBB"
"153","Cacna1a",2.81e-40,-0.189800179,0.915,0.95,9.8e-36,NA,"Onecut1","Onecut1",0.000108137,1,-0.189800179,0.832660879260107,0.0106973215737778,0.926,0.915,1,0.0106973215737778,"non-sig","#00AFBB"
"154","Cacna1c",5.4e-20,0.206050356,0.876,0.876,1.88e-15,NA,"Elf5","Elf5",-0.000804381,1,0.206050356,0.000255714356675455,-0.0996654003648749,0.875,0.876,1,-0.0996654003648749,"non-sig","#00AFBB"
"155","Cacna1d",2.35e-09,0.103360776,0.877,0.872,8.2e-05,NA,"","",NA,NA,0.103360776,0.000620825353990978,0.0428681475329085,0.886,0.877,1,0.0428681475329085,"non-sig","#00AFBB"
"156","Cacna1e",1.57e-13,0.170405288,0.873,0.865,5.47e-09,NA,"Onecut2","Onecut2",-0.005913411,1,0.170405288,0.817754316957274,-0.0231102851691496,0.887,0.873,1,-0.0231102851691496,"non-sig","#00AFBB"
"157","Cacnb2",1.14e-43,0.481834238,0.771,0.701,3.98e-39,NA,"Hoxc9","#N/A",NA,NA,0.481834238,0.0104234575914033,-0.0923670028896408,0.77,0.771,1,-0.0923670028896408,"non-sig","#00AFBB"
"158","Cacnb4",2.75e-20,-0.128939196,0.901,0.937,9.59e-16,NA,"Creb1","Creb1",0.074097589,0.0597396,-0.128939196,1.35100140136409e-11,0.101565660910933,0.924,0.901,4.71053658613617e-07,0.101565660910933,"sig","#E7B800"
"159","Cacng8",2.49e-07,0.079267632,0.307,0.254,0.008692745,NA,"","",NA,NA,0.079267632,2.91656542937252e-10,-0.118909969593705,0.251,0.307,1.01691886825932e-05,-0.118909969593705,"sig","#E7B800"
"160","Cadps",7.28e-17,0.120528798,0.948,0.97,2.54e-12,NA,"Runx3","Runx3",0.000762364,1,0.120528798,0.0086897345431219,-0.0442680132164019,0.962,0.948,1,-0.0442680132164019,"non-sig","#00AFBB"
"161","Cadps2",4.36e-35,-0.303630898,0.462,0.57,1.52e-30,NA,"Mfsd11","Mfsd11",0.06803988,0.012517021,-0.303630898,2.07003581045076e-08,0.176941162751296,0.517,0.462,0.000721759386029868,0.176941162751296,"sig","#E7B800"
"162","Calb2",5.13e-10,0.032747181,0.025,0.009,1.79e-05,NA,"","",NA,NA,0.032747181,6.46043591111408e-07,-0.026850403143592,0.011,0.025,0.0225256018912814,-0.026850403143592,"sig","#E7B800"
"163","Calm2",1.5e-08,-0.031011946,0.908,0.916,0.000522848,NA,"","",NA,NA,-0.031011946,6.28670258877698e-05,-0.0670518640082527,0.901,0.908,1,-0.0670518640082527,"non-sig","#00AFBB"
"164","Caln1",3.22e-18,0.286362015,0.661,0.603,1.12e-13,NA,"Stat5a","Stat5a",0.002225822,1,0.286362015,0.304631059762135,-0.0543569568938578,0.662,0.661,1,-0.0543569568938578,"non-sig","#00AFBB"
"165","Camk1",2.64e-09,-0.125947881,0.314,0.35,9.21e-05,NA,"","",NA,NA,-0.125947881,0.14296002890522,-0.0243330879141966,0.297,0.314,1,-0.0243330879141966,"non-sig","#00AFBB"
"166","Camk4",5.4e-22,-0.186061858,0.707,0.765,1.88e-17,NA,"Men1","Men1",-0.003698597,1,-0.186061858,4.09616487669047e-07,0.115089480108132,0.745,0.707,0.0142820980755566,0.115089480108132,"sig","#E7B800"
"167","Camkk2",3.66e-11,-0.137741675,0.543,0.572,1.28e-06,NA,"","",NA,NA,-0.137741675,4.62148243706693e-06,0.102770884368961,0.584,0.543,0.161137228133213,0.102770884368961,"non-sig","#00AFBB"
"168","Camkv",2.1e-19,0.203068673,0.654,0.566,7.32e-15,NA,"Runx1","Runx1",0.003444148,1,0.203068673,1.63356608488422e-11,-0.150228110166122,0.606,0.654,5.69575486816581e-07,-0.150228110166122,"sig","#E7B800"
"169","Camta1",8.18e-10,-0.098436139,0.799,0.803,2.85e-05,NA,"","",NA,NA,-0.098436139,0.0776524310857434,0.0223958768542958,0.805,0.799,1,0.0223958768542958,"non-sig","#00AFBB"
"170","Cap2",5.42e-55,-0.28785284,0.736,0.803,1.89e-50,NA,"Satb1","Satb1",-0.039981831,1,-0.28785284,0.0119492871472581,-0.0602214823493983,0.732,0.736,1,-0.0602214823493983,"non-sig","#00AFBB"
"171","Capn11",1.92e-07,0.018327431,0.018,0.007,0.006685609,NA,"","",NA,NA,0.018327431,1.58712531658173e-07,-0.021393375728554,0.006,0.018,0.00553382984132551,-0.021393375728554,"sig","#E7B800"
"172","Capn15",1.98e-07,0.064039921,0.333,0.275,0.006920144,NA,"","",NA,NA,0.064039921,0.000913945113961048,-0.0621082750414538,0.303,0.333,1,-0.0621082750414538,"non-sig","#00AFBB"
"173","Car10",2.23e-10,-0.101365558,0.842,0.883,7.78e-06,NA,"","",NA,NA,-0.101365558,1.03417548076752e-12,0.155387315267959,0.858,0.842,3.60585964879212e-08,0.155387315267959,"sig","#E7B800"
"174","Car4",2.85e-09,0.084612848,0.162,0.119,9.93e-05,NA,"","",NA,NA,0.084612848,0.348352149889976,-0.0443504898617547,0.156,0.162,1,-0.0443504898617547,"non-sig","#00AFBB"
"175","Cask",1.04e-06,-0.065010924,0.702,0.725,0.036349942,NA,"","",NA,NA,-0.065010924,5.77721656729805e-06,0.0889883009280128,0.723,0.702,0.201434210051981,0.0889883009280128,"non-sig","#00AFBB"
"176","Cc2d2a",1.33e-07,0.087464766,0.311,0.257,0.004637984,NA,"","",NA,NA,0.087464766,0.00434436108169748,-0.0698982405052927,0.286,0.311,1,-0.0698982405052927,"non-sig","#00AFBB"
"177","Ccbe1",9.84e-11,0.186322253,0.238,0.19,3.43e-06,NA,"","",NA,NA,0.186322253,0.150285268064815,-0.0201032031598718,0.225,0.238,1,-0.0201032031598718,"non-sig","#00AFBB"
"178","Ccdc187",1.61e-08,0.023198982,0.01,0.002,0.000560469,NA,"","",NA,NA,0.023198982,0.801292701371457,-0.00438003115894209,0.01,0.01,1,-0.00438003115894209,"non-sig","#00AFBB"
"179","Ccdc3",2.7e-08,0.076120239,0.154,0.116,0.000941695,NA,"","",NA,NA,0.076120239,0.137469414683163,-0.0242315346282319,0.143,0.154,1,-0.0242315346282319,"non-sig","#00AFBB"
"180","Ccdc73",6.38e-11,0.081688775,0.248,0.189,2.23e-06,NA,"","",NA,NA,0.081688775,0.100577665028317,-0.0352479066117599,0.233,0.248,1,-0.0352479066117599,"non-sig","#00AFBB"
"181","Ccdc7b",7.56e-07,0.048441465,0.107,0.078,0.026352119,NA,"","",NA,NA,0.048441465,7.63861868526329e-06,-0.0665984749552171,0.081,0.107,0.266335717699075,-0.0665984749552171,"non-sig","#00AFBB"
"182","Ccdc85a",2.66e-07,0.120621089,0.616,0.562,0.009267626,NA,"","",NA,NA,0.120621089,0.0751154286823352,-0.0473687142107568,0.602,0.616,1,-0.0473687142107568,"non-sig","#00AFBB"
"183","Ccl27a",6.34e-08,-0.0963645,0.204,0.242,0.002211315,NA,"","",NA,NA,-0.0963645,0.000321695172906277,0.0796613031046635,0.233,0.204,1,0.0796613031046635,"non-sig","#00AFBB"
"184","Ccnd3",1.92e-10,0.048225555,0.046,0.023,6.71e-06,NA,"","",NA,NA,0.048225555,1.67428202312542e-05,-0.0355117443888167,0.029,0.046,0.583771913003141,-0.0355117443888167,"non-sig","#00AFBB"
"185","Cd226",3.76e-09,0.048571444,0.069,0.042,0.000131037,NA,"","",NA,NA,0.048571444,0.0368034181888545,-0.0313770883521086,0.059,0.069,1,-0.0313770883521086,"non-sig","#00AFBB"
"186","Cd46",1.06e-06,0.0985764,0.4,0.345,0.036982659,NA,"","",NA,NA,0.0985764,0.16793745497552,-0.0374075392616322,0.387,0.4,1,-0.0374075392616322,"non-sig","#00AFBB"
"187","Cdc123",6.01e-07,0.078487812,0.301,0.249,0.02094493,NA,"","",NA,NA,0.078487812,8.02575742841284e-07,-0.087190225874097,0.255,0.301,0.0279834084256471,-0.087190225874097,"sig","#E7B800"
"188","Cdc14b",3.8e-10,0.098519954,0.284,0.224,1.33e-05,NA,"","",NA,NA,0.098519954,2.51007674919943e-06,-0.104353290641717,0.243,0.284,0.0875188460143366,-0.104353290641717,"non-sig","#00AFBB"
"189","Cdh11",4.95e-10,-0.110753099,0.769,0.798,1.72e-05,NA,"","",NA,NA,-0.110753099,2.74421689043663e-08,0.111608470700673,0.807,0.769,0.000956826103188538,0.111608470700673,"sig","#E7B800"
"190","Cdh13",4.76e-12,0.257410232,0.456,0.393,1.66e-07,NA,"Ezh1","Ezh1",0.042272772,0.790852039,0.257410232,0.000400709583778665,-0.0851109381845667,0.414,0.456,1,-0.0851109381845667,"non-sig","#00AFBB"
"191","Cdh4",1.03e-27,0.263215308,0.347,0.248,3.6e-23,NA,"Dr1","Dr1",0.004127148,1,0.263215308,5.77435776124794e-11,-0.181804802555546,0.286,0.347,2.01334532061432e-06,-0.181804802555546,"sig","#E7B800"
"192","Cdh7",2.95e-16,0.215448353,0.343,0.272,1.03e-11,NA,"Myog","Myog",-0.000773841,1,0.215448353,0.0430120311839207,-0.053196237438688,0.326,0.343,1,-0.053196237438688,"non-sig","#00AFBB"
"193","Cdhr1",5.92e-16,0.082854332,0.025,0.006,2.06e-11,NA,"Brd4","Brd4",-0.034583097,1,0.082854332,3.10896512155888e-06,-0.0534864995367353,0.012,0.025,0.108400286893393,-0.0534864995367353,"non-sig","#00AFBB"
"194","Cdk14",2.25e-20,0.191478143,0.835,0.824,7.86e-16,NA,"Esr1","Esr1",0.043236879,2.538e-06,0.191478143,0.00788579965296034,-0.0570222578590887,0.837,0.835,1,-0.0570222578590887,"non-sig","#00AFBB"
"195","Cdkal1",5.22e-07,0.100977348,0.481,0.423,0.018201832,NA,"","",NA,NA,0.100977348,0.908254344317995,-0.0213735199115959,0.482,0.481,1,-0.0213735199115959,"non-sig","#00AFBB"
"196","Cdkl1",2.6e-12,0.092704373,0.307,0.237,9.06e-08,NA,"Pbrm1","Pbrm1",0.060811221,1,0.092704373,3.33451576936252e-05,-0.0834561359074265,0.27,0.307,1,-0.0834561359074265,"non-sig","#00AFBB"
"197","Cdkl4",1.83e-07,0.043945477,0.116,0.084,0.006379938,NA,"","",NA,NA,0.043945477,0.220793975003277,-0.0101603979996933,0.107,0.116,1,-0.0101603979996933,"non-sig","#00AFBB"
"198","Cdr1os",3.05e-10,0.134919748,0.632,0.566,1.06e-05,NA,"","",NA,NA,0.134919748,0.598887701448812,-0.0357594899320328,0.627,0.632,1,-0.0357594899320328,"non-sig","#00AFBB"
"199","Ceacam2",1.53e-08,0.065979687,0.153,0.113,0.000533612,NA,"","",NA,NA,0.065979687,0.641401072060489,0.00704960452305431,0.155,0.153,1,0.00704960452305431,"non-sig","#00AFBB"
"200","Celf2",8.96e-09,-0.049816415,0.984,0.994,0.000312297,NA,"","",NA,NA,-0.049816415,9.72836117688273e-43,0.137045373034207,0.984,0.984,3.3919876915437e-38,0.137045373034207,"sig","#E7B800"
"201","Cenpp",1.99e-09,0.065617599,0.171,0.127,6.94e-05,NA,"","",NA,NA,0.065617599,0.133080335146245,-0.013721669470368,0.158,0.171,1,-0.013721669470368,"non-sig","#00AFBB"
"202","Cep112",6.84e-07,0.122982987,0.457,0.409,0.023852383,NA,"","",NA,NA,0.122982987,0.572532324653747,-0.0127194591924322,0.45,0.457,1,-0.0127194591924322,"non-sig","#00AFBB"
"203","Cerkl",1.2e-07,0.057740644,0.106,0.076,0.004185399,NA,"","",NA,NA,0.057740644,0.575156375247624,-0.0129606188691921,0.103,0.106,1,-0.0129606188691921,"non-sig","#00AFBB"
"204","Cers6",2.27e-08,0.12865202,0.666,0.613,0.000792352,NA,"","",NA,NA,0.12865202,0.349189109330676,-0.00594269139002712,0.675,0.666,1,-0.00594269139002712,"non-sig","#00AFBB"
"205","Chac2",3.1e-07,0.060080202,0.25,0.201,0.010797912,NA,"","",NA,NA,0.060080202,0.00249085825380118,-0.046923131527331,0.222,0.25,1,-0.046923131527331,"non-sig","#00AFBB"
"206","Champ1",4.36e-07,0.054477752,0.118,0.087,0.015189144,NA,"","",NA,NA,0.054477752,0.00696649867822451,-0.0306568241541378,0.1,0.118,1,-0.0306568241541378,"non-sig","#00AFBB"
"207","Chpt1",4.56e-08,0.086460832,0.338,0.28,0.001590341,NA,"","",NA,NA,0.086460832,0.00163208792440801,-0.0558457926584985,0.307,0.338,1,-0.0558457926584985,"non-sig","#00AFBB"
"208","Chrd",4.16e-10,0.068916171,0.192,0.144,1.45e-05,NA,"","",NA,NA,0.068916171,1.29143470789444e-08,-0.0767215405119039,0.148,0.192,0.000450284539601554,-0.0767215405119039,"sig","#E7B800"
"209","Chrm3",6.76e-16,-0.122503309,0.718,0.802,2.36e-11,NA,"Sp7","Sp7",0.000462498,1,-0.122503309,7.78410401246945e-21,0.284726492429291,0.772,0.718,2.71408354602772e-16,0.284726492429291,"sig","#E7B800"
"210","Chsy3",9.43e-23,-0.179909613,0.765,0.845,3.29e-18,NA,"Ehf","Ehf",-0.00088596,1,-0.179909613,4.38365708879445e-12,0.183219109259588,0.819,0.765,1.52844971714996e-07,0.183219109259588,"sig","#E7B800"
"211","Ciart",1.08e-14,0.06880945,0.106,0.064,3.76e-10,NA,"Runx2","Runx2",-0.03980899,1,0.06880945,0.00218891168199712,-0.0238900436850886,0.087,0.106,1,-0.0238900436850886,"non-sig","#00AFBB"
"212","Cit",7.27e-07,-0.099674213,0.601,0.612,0.025357442,NA,"","",NA,NA,-0.099674213,0.100853532932376,-0.029885225200694,0.586,0.601,1,-0.029885225200694,"non-sig","#00AFBB"
"213","Ckmt2",9.4e-09,0.055191311,0.133,0.096,0.000327655,NA,"","",NA,NA,0.055191311,7.48670777360706e-06,-0.0416312648947683,0.103,0.133,0.261039039942357,-0.0416312648947683,"non-sig","#00AFBB"
"214","Clcn2",3.33e-07,0.060467791,0.23,0.184,0.011612201,NA,"","",NA,NA,0.060467791,1.89926245519348e-05,-0.0583204154012159,0.193,0.23,0.662215840252311,-0.0583204154012159,"non-sig","#00AFBB"
"215","Clk1",1.39e-09,0.118660674,0.548,0.473,4.84e-05,NA,"","",NA,NA,0.118660674,8.93409589833969e-13,-0.159334594140569,0.489,0.548,3.1150512168741e-08,-0.159334594140569,"sig","#E7B800"
"216","Clstn1",4.09e-09,-0.096344322,0.694,0.709,0.000142487,NA,"","",NA,NA,-0.096344322,0.00159284210206561,-0.0675962130442389,0.667,0.694,1,-0.0675962130442389,"non-sig","#00AFBB"
"217","Clstn3",5.73e-11,-0.122708282,0.4,0.445,2e-06,NA,"","",NA,NA,-0.122708282,0.0278339311518171,-0.0433741185906423,0.38,0.4,1,-0.0433741185906423,"non-sig","#00AFBB"
"218","Clu",1.31e-09,0.106636739,0.244,0.19,4.57e-05,NA,"","",NA,NA,0.106636739,7.97887909961013e-10,-0.108182034825911,0.192,0.244,2.78199577566107e-05,-0.108182034825911,"sig","#E7B800"
"219","Cmip",3.57e-08,-0.093318443,0.66,0.684,0.001243103,NA,"","",NA,NA,-0.093318443,8.20220604570734e-10,-0.129386323456309,0.616,0.66,2.85986318195678e-05,-0.129386323456309,"sig","#E7B800"
"220","Cmss1",1.42e-12,-0.0684392,0.657,0.689,4.96e-08,NA,"Plagl1","Plagl1",-0.005759055,1,-0.0684392,9.46664926616663e-21,-0.183204350264787,0.583,0.657,3.30073659963432e-16,-0.183204350264787,"sig","#E7B800"
"221","Cnot3",1.35e-06,0.05477062,0.301,0.25,0.047055605,NA,"","",NA,NA,0.05477062,0.000284090790306828,-0.0609387950750001,0.269,0.301,1,-0.0609387950750001,"non-sig","#00AFBB"
"222","Cntn5",7.29e-10,0.225720573,0.828,0.833,2.54e-05,NA,"","",NA,NA,0.225720573,0.00778922940436377,-0.0624795141965211,0.828,0.828,1,-0.0624795141965211,"non-sig","#00AFBB"
"223","Cobl",2.82e-07,-0.076342706,0.722,0.749,0.009843162,NA,"","",NA,NA,-0.076342706,2.39472944986539e-08,0.0975118555529499,0.76,0.722,0.000834970317284566,0.0975118555529499,"sig","#E7B800"
"224","Col25a1",5.76e-12,0.138376569,0.352,0.285,2.01e-07,NA,"Pcgf2","Pcgf2",0.003136592,1,0.138376569,0.000155910392261097,-0.0455710259776638,0.316,0.352,1,-0.0455710259776638,"non-sig","#00AFBB"
"225","Col6a4",3.87e-13,0.043134362,0.033,0.012,1.35e-08,NA,"Sp1","Sp1",0.004279201,1,0.043134362,0.000493315182701468,-0.0226376774666411,0.021,0.033,1,-0.0226376774666411,"non-sig","#00AFBB"
"226","Cpne4",6.13e-17,0.268166694,0.566,0.49,2.14e-12,NA,"Smc1a","Smc1a",0.058218152,1,0.268166694,1.17140751362934e-05,-0.11743630021761,0.523,0.566,0.408434657777143,-0.11743630021761,"non-sig","#00AFBB"
"227","Cpne6",1.14e-11,0.109141456,0.206,0.153,3.98e-07,NA,"Hnf4a","Hnf4a",0.000800035,1,0.109141456,2.30486279088208e-11,-0.118379141664116,0.153,0.206,8.03636509296853e-07,-0.118379141664116,"sig","#E7B800"
"228","Cpne7",4.98e-09,0.068452545,0.103,0.07,0.000173468,NA,"","",NA,NA,0.068452545,0.000115835526133652,-0.0536197953184235,0.08,0.103,1,-0.0536197953184235,"non-sig","#00AFBB"
"229","Cpne9",1.3e-11,-0.167813871,0.307,0.352,4.55e-07,NA,"","",NA,NA,-0.167813871,0.60211858636486,0.0106596968845217,0.31,0.307,1,0.0106596968845217,"non-sig","#00AFBB"
"230","Cpq",3.16e-10,-0.088691501,0.059,0.091,1.1e-05,NA,"","",NA,NA,-0.088691501,7.4568621574316e-06,0.0636474808270496,0.082,0.059,0.259998412843168,0.0636474808270496,"non-sig","#00AFBB"
"231","Cpt1c",2.84e-09,0.109429188,0.522,0.443,9.89e-05,NA,"","",NA,NA,0.109429188,0.00708010682275459,-0.0521745724043046,0.49,0.522,1,-0.0521745724043046,"non-sig","#00AFBB"
"232","Cracd",9.21e-07,0.096671293,0.377,0.322,0.032121243,NA,"","",NA,NA,0.096671293,0.0143961331480177,-0.0486008994466132,0.348,0.377,1,-0.0486008994466132,"non-sig","#00AFBB"
"233","Crebzf",4.56e-07,-0.112561918,0.502,0.521,0.015900965,NA,"","",NA,NA,-0.112561918,0.425521709583948,-0.01269525479259,0.494,0.502,1,-0.01269525479259,"non-sig","#00AFBB"
"234","Crim1",1.15e-15,0.139383862,0.31,0.237,3.99e-11,NA,"Capg","Capg",-0.000226019,1,0.139383862,5.89268960327787e-07,-0.0850392653558131,0.265,0.31,0.020546040839749,-0.0850392653558131,"sig","#E7B800"
"235","Crispld1",1.25e-11,0.073340853,0.103,0.066,4.36e-07,NA,"Rnf2","Rnf2",-0.018829614,1,0.073340853,0.000115341226025209,-0.0507011682392584,0.08,0.103,1,-0.0507011682392584,"non-sig","#00AFBB"
"236","Crtac1",1.16e-17,0.186117766,0.199,0.137,4.06e-13,NA,"Batf","Batf",0.000559795,1,0.186117766,2.82035851949723e-11,-0.16891380726137,0.15,0.199,9.83374404993098e-07,-0.16891380726137,"sig","#E7B800"
"237","Csmd1",7.6e-26,-0.105537465,0.969,0.991,2.65e-21,NA,"Kmt2c","Kmt2c",0.034092226,1,-0.105537465,2.34111167783446e-52,0.178345645096669,0.975,0.969,8.16275408710543e-48,0.178345645096669,"sig","#E7B800"
"238","Csmd2",2.27e-11,-0.100533541,0.832,0.857,7.91e-07,NA,"","",NA,NA,-0.100533541,2.12389546883291e-14,0.118055741379186,0.86,0.832,7.40538633117969e-10,0.118055741379186,"sig","#E7B800"
