"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","avg_log2FC_N4_N1_DEGs","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y","avg_log2FC_N5_N4","N5_N4_sig","color.code"
"1","1700019D03Rik",1.09844072690447e-06,0.108879362853664,0.052,0.031,0.0382993328249782,0.108879362853664,0.000246978158050917,-0.10948057475363,0.037,0.052,1,-0.10948057475363,"non-sig","#00AFBB"
"2","1700087I21Rik",5.35923674222231e-07,0.0906917740540576,0.034,0.016,0.0186860507491065,0.0906917740540576,0.000511736407035326,-0.057395910910112,0.022,0.034,1,-0.057395910910112,"non-sig","#00AFBB"
"3","2610307P16Rik",2.9076242540055e-08,0.198432352875125,0.05,0.027,0.0010138013486441,0.198432352875125,5.69951588662649e-08,-0.22118307919893,0.028,0.05,0.00198725020419006,-0.22118307919893,"sig","#E7B800"
"4","4930428E07Rik",1.28364757347665e-07,0.0822474575250331,0.061,0.036,0.00447569399444104,0.0822474575250331,0.0287737220363076,-0.0165938875527023,0.05,0.061,1,-0.0165938875527023,"non-sig","#00AFBB"
"5","4930505G20Rik",3.420691356408e-11,0.176408235116879,0.093,0.055,1.19269245523878e-06,0.176408235116879,0.00127775955635719,-0.102399365168616,0.075,0.093,1,-0.102399365168616,"non-sig","#00AFBB"
"6","5330438D12Rik",3.43407918018572e-07,0.115216662373508,0.421,0.35,0.0119736038775536,0.115216662373508,0.0344210055927521,-0.0615006936410314,0.393,0.421,1,-0.0615006936410314,"non-sig","#00AFBB"
"7","5930430L01Rik",8.92535032676833e-07,0.106434602143322,0.051,0.03,0.0311200189843431,0.106434602143322,0.0454058630440943,-0.0509179060103184,0.042,0.051,1,-0.0509179060103184,"non-sig","#00AFBB"
"8","6720427I07Rik",8.76645187287298e-07,0.127569094049031,0.164,0.124,0.0305659877451462,0.127569094049031,0.00184672842782432,-0.0740510534583445,0.14,0.164,1,-0.0740510534583445,"non-sig","#00AFBB"
"9","9330159F19Rik",9.21237481260953e-15,0.227905570413052,0.14,0.085,3.21207872591256e-10,0.227905570413052,5.9669806982504e-09,-0.17083315959849,0.1,0.14,0.000208050716005897,-0.17083315959849,"sig","#E7B800"
"10","9430041J12Rik",1.15454470787978e-07,0.150521880350788,0.104,0.07,0.00402555103296444,0.150521880350788,0.00318012693047258,-0.0932539325410913,0.086,0.104,1,-0.0932539325410913,"non-sig","#00AFBB"
"11","9530026P05Rik",4.87737260376782e-11,0.448236787258184,0.104,0.065,1.70059350575573e-06,0.448236787258184,1.0979068409604e-11,-0.396836410171796,0.066,0.104,3.82807178237663e-07,-0.396836410171796,"sig","#E7B800"
"12","9630028H03Rik",9.5590833377936e-15,0.265875731632108,0.139,0.085,3.33296558738849e-10,0.265875731632108,0.0757118244827426,0.105182617444797,0.15,0.139,1,0.105182617444797,"non-sig","#00AFBB"
"13","A230057D06Rik",2.84447381828725e-07,0.105517803091419,0.249,0.195,0.00991782686222216,0.105517803091419,0.0217938435177463,-0.0264237187624714,0.225,0.249,1,-0.0264237187624714,"non-sig","#00AFBB"
"14","A330015K06Rik",6.3405883286907e-13,0.404003188612616,0.17,0.116,2.21077293256459e-08,0.404003188612616,0.0799032774270804,-0.124760969425149,0.157,0.17,1,-0.124760969425149,"non-sig","#00AFBB"
"15","A330093E20Rik",1.53295159519586e-10,0.171279013904565,0.054,0.026,5.3449423269694e-06,0.171279013904565,0.35964869324223,-0.0572078622113046,0.05,0.054,1,-0.0572078622113046,"non-sig","#00AFBB"
"16","Abat",3.3070779879186e-09,0.14178081374787,0.121,0.081,0.000115307888204758,0.14178081374787,0.00324175788357815,-0.0664039978159995,0.101,0.121,1,-0.0664039978159995,"non-sig","#00AFBB"
"17","Abca1",1.12364804632151e-06,0.120827940147687,0.25,0.2,0.039178236431092,0.120827940147687,0.00974334857615813,-0.069737398525358,0.225,0.25,1,-0.069737398525358,"non-sig","#00AFBB"
"18","Abhd18",3.90783237173757e-07,0.0947992105084889,0.151,0.11,0.0136254391305374,0.0947992105084889,0.00433762776192479,-0.0657022745348979,0.129,0.151,1,-0.0657022745348979,"non-sig","#00AFBB"
"19","Abhd3",8.84703321516941e-09,0.151210225336243,0.099,0.064,0.000308469507113312,0.151210225336243,0.00233729677987382,-0.0719575177275221,0.08,0.099,1,-0.0719575177275221,"non-sig","#00AFBB"
"20","Acox1",5.57346485027492e-09,0.1382192172825,0.182,0.132,0.000194329998934536,0.1382192172825,0.0158118683130158,-0.0404489290955952,0.161,0.182,1,-0.0404489290955952,"non-sig","#00AFBB"
"21","Acss1",2.28973271335237e-10,0.188460183621495,0.219,0.162,7.98361105164572e-06,0.188460183621495,0.670294536001812,0.0357298305589622,0.213,0.219,1,0.0357298305589622,"non-sig","#00AFBB"
"22","Acss3",8.75701147228996e-09,0.171375216521684,0.033,0.014,0.000305330719004334,0.171375216521684,4.43581962756413e-06,-0.127944533165284,0.019,0.033,0.154663722954279,-0.127944533165284,"non-sig","#00AFBB"
"23","Actb",1.48823052923995e-11,-0.314423162019938,0.47,0.502,5.18901338630093e-07,-0.314423162019938,0.000130320859787002,0.181300585581531,0.488,0.47,1,0.181300585581531,"non-sig","#00AFBB"
"24","Adam12",3.62655607256954e-10,0.448550974237562,0.114,0.074,1.26447130582282e-05,0.448550974237562,0.000964253877589612,-0.296093861122799,0.094,0.114,1,-0.296093861122799,"non-sig","#00AFBB"
"25","Add3",3.42199574292413e-08,0.147127143987703,0.328,0.264,0.00119314725568536,0.147127143987703,8.81333167724367e-08,-0.176705995601029,0.275,0.328,0.00307294435590455,-0.176705995601029,"sig","#E7B800"
"26","Adgrv1",3.0586708978316e-07,0.178422135910344,0.082,0.054,0.0106646678194694,0.178422135910344,0.00744692881372987,-0.0836530766045375,0.067,0.082,1,-0.0836530766045375,"non-sig","#00AFBB"
"27","Adhfe1",7.35443430499191e-08,0.117205528528283,0.124,0.086,0.00256427060912153,0.117205528528283,0.00486574958855749,-0.0506816128919703,0.104,0.124,1,-0.0506816128919703,"non-sig","#00AFBB"
"28","Adk",1.01456789764435e-06,0.177290637977241,0.33,0.277,0.0353749388871657,0.177290637977241,0.0240672843189565,-0.0412174732210995,0.304,0.33,1,-0.0412174732210995,"non-sig","#00AFBB"
"29","Aftph",2.58224573046554e-07,0.139658747888357,0.205,0.158,0.00900351618841421,0.139658747888357,1.88895758590558e-06,-0.179339681312783,0.166,0.205,0.0658622841477699,-0.179339681312783,"non-sig","#00AFBB"
"30","Agmo",1.94440649441386e-21,0.395866600074498,0.333,0.236,6.77956212407282e-17,0.395866600074498,0.0323444968588852,-0.063197126100937,0.309,0.333,1,-0.063197126100937,"non-sig","#00AFBB"
"31","Ahcyl1",3.25606741685556e-09,0.147143769530289,0.311,0.244,0.000113529302623503,0.147143769530289,4.35581846181343e-05,-0.116023340648,0.269,0.311,1,-0.116023340648,"non-sig","#00AFBB"
"32","AI593442",1.19585549192716e-07,-0.270576548263313,0.056,0.084,0.00416958934370245,-0.270576548263313,0.0077554128220188,0.130832694120798,0.069,0.056,1,0.130832694120798,"non-sig","#00AFBB"
"33","Aifm3",1.15580076154755e-06,0.122218455996064,0.107,0.075,0.0402993051528786,0.122218455996064,2.60614938924489e-05,-0.114736483422313,0.081,0.107,0.908686107548014,-0.114736483422313,"non-sig","#00AFBB"
"34","Airn",1.39153102835706e-06,0.122144931896314,0.082,0.055,0.0485185123657257,0.122144931896314,7.72827038730129e-07,-0.19472892908691,0.056,0.082,0.0269461603594034,-0.19472892908691,"sig","#E7B800"
"35","Akap8l",7.41686135772658e-07,0.0848888475888732,0.294,0.234,0.0258603704959853,0.0848888475888732,0.00096053558570389,-0.06282858137507,0.258,0.294,1,-0.06282858137507,"non-sig","#00AFBB"
"36","Alcam",6.88621390735374e-09,0.390014871443908,0.385,0.32,0.000240101620307703,0.390014871443908,1.1399982007279e-07,-0.357251407481344,0.333,0.385,0.00397483172647796,-0.357251407481344,"sig","#E7B800"
"37","Aldh1a1",1.48066849196841e-09,0.212045142152366,0.094,0.059,5.16264683094627e-05,0.212045142152366,2.91939891633006e-05,-0.150444278231538,0.07,0.094,1,-0.150444278231538,"non-sig","#00AFBB"
"38","Aldh2",9.57611368473347e-09,0.117266445578605,0.082,0.05,0.000333890355845602,0.117266445578605,0.000136935796487378,-0.0878923117152666,0.061,0.082,1,-0.0878923117152666,"non-sig","#00AFBB"
"39","Aldh6a1",2.39735647844958e-07,0.113385846465114,0.081,0.052,0.00835886283341014,0.113385846465114,0.376812942751142,-0.0029586022040694,0.076,0.081,1,-0.0029586022040694,"non-sig","#00AFBB"
"40","Aldoc",8.36242790923861e-13,0.240664213266059,0.178,0.121,2.91572773911423e-08,0.240664213266059,0.00575943403374756,-0.0967838050318686,0.157,0.178,1,-0.0967838050318686,"non-sig","#00AFBB"
"41","Alpk1",1.26866526538723e-07,0.161945388377316,0.106,0.073,0.00442345518082567,0.161945388377316,0.00044095445929692,-0.120616334948004,0.084,0.106,1,-0.120616334948004,"non-sig","#00AFBB"
"42","Ammecr1",8.70150561590579e-07,0.135220612339445,0.125,0.09,0.0303395396309787,0.135220612339445,0.083860188826432,-0.0521902171051788,0.113,0.125,1,-0.0521902171051788,"non-sig","#00AFBB"
"43","Anks1b",2.74406625366208e-07,-0.217444143564752,0.37,0.414,0.00956773580664357,-0.217444143564752,0.00292065456400566,0.122349127993402,0.396,0.37,1,0.122349127993402,"non-sig","#00AFBB"
"44","Aox1",2.10043714082573e-09,0.148778385027264,0.102,0.065,7.32359417891708e-05,0.148778385027264,0.00101723435937972,-0.104072651415794,0.082,0.102,1,-0.104072651415794,"non-sig","#00AFBB"
"45","Ap3m1",3.44904874369309e-08,0.120396357378697,0.169,0.122,0.00120257982546347,0.120396357378697,0.00159935919945921,-0.068343114974236,0.143,0.169,1,-0.068343114974236,"non-sig","#00AFBB"
"46","Aplp1",1.29564538762003e-06,-0.233546611276411,0.386,0.415,0.0451752677301477,-0.233546611276411,6.84057083503933e-05,0.187389367205353,0.415,0.386,1,0.187389367205353,"non-sig","#00AFBB"
"47","Apod",2.59692068383558e-08,0.333378677437083,0.236,0.186,0.000905468334832952,0.333378677437083,0.756887174737704,-0.0421084856599014,0.232,0.236,1,-0.0421084856599014,"non-sig","#00AFBB"
"48","Apoe",1.16095988035891e-64,0.557693982138851,0.722,0.568,4.04791881484741e-60,0.557693982138851,7.79404755801098e-14,-0.22832828821792,0.668,0.722,2.71755056205169e-09,-0.22832828821792,"sig","#E7B800"
"49","Appl2",1.07105099693678e-07,0.14425246430007,0.359,0.297,0.00373443351101947,0.14425246430007,0.000476222258769105,-0.0730327349250108,0.317,0.359,1,-0.0730327349250108,"non-sig","#00AFBB"
"50","Arglu1",5.65350529227514e-07,0.0823877428294328,0.475,0.398,0.0197120769025757,0.0823877428294328,0.0175767098642099,0.114652835720416,0.478,0.475,1,0.114652835720416,"non-sig","#00AFBB"
"51","Arhgap28",3.8248059951324e-07,0.110586270109697,0.022,0.008,0.0133359510632282,0.110586270109697,4.72559392553592e-07,-0.127086232623621,0.009,0.022,0.0164767283401661,-0.127086232623621,"sig","#E7B800"
"52","Arhgap31",8.13895211454068e-08,0.140049059453654,0.246,0.192,0.0028378084337769,0.140049059453654,0.0028953681254756,-0.0718841119055191,0.218,0.246,1,-0.0718841119055191,"non-sig","#00AFBB"
"53","Arhgef19",1.98175049036335e-07,0.104185952570561,0.099,0.067,0.00690976943474989,0.104185952570561,3.3542757654359e-05,-0.107791178507324,0.075,0.099,1,-0.107791178507324,"non-sig","#00AFBB"
"54","Asb3",2.21779198384081e-07,0.0940119853339738,0.233,0.179,0.00773277531005775,0.0940119853339738,0.0854825897894262,-0.0105468828312816,0.213,0.233,1,-0.0105468828312816,"non-sig","#00AFBB"
"55","Asic2",1.60713171323709e-22,0.355465866714953,0.294,0.202,5.60358614454375e-18,0.355465866714953,2.49042740471804e-10,-0.27725302328072,0.239,0.294,8.68337323203038e-06,-0.27725302328072,"sig","#E7B800"
"56","Asxl2",7.16785674970325e-07,0.0907679252765432,0.26,0.205,0.0249921661291903,0.0907679252765432,0.0135527950274741,-0.048471826223031,0.232,0.26,1,-0.048471826223031,"non-sig","#00AFBB"
"57","Ate1",7.62525668581607e-15,0.200993222158692,0.22,0.149,2.65869824864349e-10,0.200993222158692,1.06346995591289e-07,-0.134890480713686,0.173,0.22,0.00370800069528147,-0.134890480713686,"sig","#E7B800"
"58","Atp11c",5.53405998389215e-07,0.140895038304569,0.115,0.081,0.0192956069458367,0.140895038304569,0.0965736801339471,-0.049626117266902,0.104,0.115,1,-0.049626117266902,"non-sig","#00AFBB"
"59","Atp1a2",1.10798982594344e-26,0.530203898416348,0.428,0.322,3.86322812611698e-22,0.530203898416348,2.67972612709253e-13,-0.420359487724406,0.365,0.428,9.34340108733351e-09,-0.420359487724406,"sig","#E7B800"
"60","Atp2b1",4.90038685824302e-10,-0.299871985326801,0.45,0.478,1.70861788586359e-05,-0.299871985326801,0.0542303547135622,0.0899423039975318,0.451,0.45,1,0.0899423039975318,"non-sig","#00AFBB"
"61","Atp2b2",3.01923875215685e-07,-0.281802927739753,0.256,0.291,0.0105271797571453,-0.281802927739753,0.139039201691274,0.0709425437790885,0.264,0.256,1,0.0709425437790885,"non-sig","#00AFBB"
"62","Atp6v0c",6.36445480850674e-10,-0.260669388141654,0.567,0.584,2.21909445808204e-05,-0.260669388141654,3.8889850607733e-05,0.184004262292115,0.583,0.567,1,0.184004262292115,"non-sig","#00AFBB"
"63","Atxn1",1.66074352255721e-10,0.159470670950032,0.317,0.244,5.79051444010024e-06,0.159470670950032,2.25206628247231e-08,-0.176119043541609,0.261,0.317,0.000785227950709619,-0.176119043541609,"sig","#E7B800"
"64","Basp1",1.06089457817208e-12,-0.335770586146104,0.349,0.403,3.6990211257126e-08,-0.335770586146104,0.000720587770919461,0.212559920946351,0.366,0.349,1,0.212559920946351,"non-sig","#00AFBB"
"65","Bcan",9.01278300754461e-07,0.146204062228934,0.266,0.217,0.0314248705124058,0.146204062228934,0.0278619967640283,-0.0591569388736515,0.244,0.266,1,-0.0591569388736515,"non-sig","#00AFBB"
"66","Bckdhb",1.31965344706754e-08,0.171170873261605,0.171,0.125,0.000460123567389038,0.171170873261605,0.00522907690612037,-0.0625807716649907,0.149,0.171,1,-0.0625807716649907,"non-sig","#00AFBB"
"67","Blmh",1.25564034798154e-06,0.109302917016506,0.103,0.073,0.0437804120130725,0.109302917016506,0.000197566345159258,-0.103231831919006,0.081,0.103,1,-0.103231831919006,"non-sig","#00AFBB"
"68","Bmp6",1.32273638479542e-09,0.320437024354968,0.057,0.03,4.61198495286618e-05,0.320437024354968,5.48717911420816e-12,-0.439391069742741,0.029,0.057,1.91321474175096e-07,-0.439391069742741,"sig","#E7B800"
"69","Bmpr1a",4.08659797158807e-09,0.13370498827801,0.259,0.197,0.000142487411475361,0.13370498827801,8.27417068107262e-06,-0.147409981568561,0.217,0.259,0.288495509136959,-0.147409981568561,"non-sig","#00AFBB"
"70","Bnc2",8.72092341891857e-10,0.355903595606053,0.059,0.031,3.04072436847434e-05,0.355903595606053,2.14550867582787e-11,-0.475847592939851,0.031,0.059,7.48074510000902e-07,-0.475847592939851,"sig","#E7B800"
"71","C1qtnf7",2.20006082858493e-08,0.145297799196288,0.022,0.008,0.000767095209102706,0.145297799196288,2.98287033720326e-05,-0.107769531898005,0.011,0.022,1,-0.107769531898005,"non-sig","#00AFBB"
"72","Cables1",1.6983803552833e-07,0.0963672671367173,0.143,0.103,0.0059217427847663,0.0963672671367173,0.695687347161502,0.0688457905993527,0.137,0.143,1,0.0688457905993527,"non-sig","#00AFBB"
"73","Cadm1",8.9930211111667e-11,0.301732818623661,0.545,0.481,3.13559667083049e-06,0.301732818623661,0.0592209336715128,-0.0661299388917382,0.519,0.545,1,-0.0661299388917382,"non-sig","#00AFBB"
"74","Calm1",2.57096128676494e-43,-0.422546939801961,0.709,0.774,8.96417071856331e-39,-0.422546939801961,0.300916446630517,0.0563514413800608,0.698,0.709,1,0.0563514413800608,"non-sig","#00AFBB"
"75","Calm2",3.75774207584713e-23,-0.355775359615855,0.561,0.621,1.31021192958562e-18,-0.355775359615855,1.44859262036576e-11,0.222459513452324,0.608,0.561,5.05080788942928e-07,0.222459513452324,"sig","#E7B800"
"76","Camk1d",8.25102478496855e-14,-0.268407292446029,0.573,0.611,2.87688481177498e-09,-0.268407292446029,0.0119645409429795,0.102876848882878,0.578,0.573,1,0.102876848882878,"non-sig","#00AFBB"
"77","Caskin1",1.41417764044097e-06,0.120671576735543,0.159,0.12,0.0493081317892552,0.120671576735543,0.000233879341033141,-0.126157108686715,0.132,0.159,1,-0.126157108686715,"non-sig","#00AFBB"
"78","Ccdc50",3.17247212693606e-11,0.172054091919301,0.336,0.258,1.10614585649879e-06,0.172054091919301,0.456542261720249,0.0023489452037373,0.323,0.336,1,0.0023489452037373,"non-sig","#00AFBB"
"79","Ccdc85a",5.49578201051395e-12,0.254307097649719,0.178,0.123,1.9162143136059e-07,0.254307097649719,8.8186148801347e-06,-0.131874062446281,0.144,0.178,0.307478645025657,-0.131874062446281,"non-sig","#00AFBB"
"80","Cck",7.54767970193635e-10,-0.323337900227447,0.402,0.436,2.63164948167415e-05,-0.323337900227447,0.828781702720152,0.0687431461968049,0.389,0.402,1,0.0687431461968049,"non-sig","#00AFBB"
"81","Ccnd3",7.51134603461797e-38,0.558439119408504,0.214,0.109,2.61898102189025e-33,0.558439119408504,0.000274876351317182,-0.13228332231138,0.182,0.214,1,-0.13228332231138,"non-sig","#00AFBB"
"82","Ccnl1",2.01536185822146e-09,0.130641443616617,0.205,0.15,7.02696219106077e-05,0.130641443616617,0.00016760169970139,-0.0806928235211228,0.171,0.205,1,-0.0806928235211228,"non-sig","#00AFBB"
"83","Cd2ap",2.52427655786459e-08,0.130229074108311,0.244,0.187,0.000880139507430646,0.130229074108311,0.83430131868434,0.0525939487119202,0.237,0.244,1,0.0525939487119202,"non-sig","#00AFBB"
"84","Cd46",3.68320235273944e-07,0.125609523870146,0.094,0.063,0.0128422216432966,0.125609523870146,0.000186947658139628,-0.0805088023181725,0.071,0.094,1,-0.0805088023181725,"non-sig","#00AFBB"
"85","Cd63",1.11517950950085e-10,0.178340307981917,0.155,0.105,3.88829639577662e-06,0.178340307981917,0.0135968493525431,-0.0421893203901264,0.135,0.155,1,-0.0421893203901264,"non-sig","#00AFBB"
"86","Cdc37l1",3.34203968950365e-10,0.210799218102695,0.435,0.355,1.16526897853924e-05,0.210799218102695,0.00946952220511122,-0.0476699710432813,0.401,0.435,1,-0.0476699710432813,"non-sig","#00AFBB"
"87","Cdc42bpa",1.34888512536669e-07,0.199964753024129,0.473,0.404,0.00470315776661604,0.199964753024129,0.0534397469509384,-0.0402384264778446,0.441,0.473,1,-0.0402384264778446,"non-sig","#00AFBB"
"88","Cdh19",4.16147626223653e-39,0.555583274654466,0.323,0.199,1.45098192835401e-34,0.555583274654466,2.45985190696882e-06,-0.184492726648064,0.279,0.323,0.0857676564402817,-0.184492726648064,"non-sig","#00AFBB"
"89","Chaserr",1.03117401066834e-09,0.117181263329142,0.241,0.178,3.59539442299731e-05,0.117181263329142,0.000205205411910132,-0.0807020911650391,0.205,0.241,1,-0.0807020911650391,"non-sig","#00AFBB"
"90","Chchd3",5.18238424849163e-07,0.0923730843993908,0.251,0.197,0.0180694191592157,0.0923730843993908,0.450532812477327,0.0148776609714338,0.24,0.251,1,0.0148776609714338,"non-sig","#00AFBB"
"91","Chd2",1.24870725082146e-06,0.0946951743519726,0.253,0.201,0.0435386757143917,0.0946951743519726,0.0319074482246454,-0.0249404092288965,0.23,0.253,1,-0.0249404092288965,"non-sig","#00AFBB"
"92","Chd9",3.84940607295139e-11,0.140109338133573,0.558,0.462,1.34217241545596e-06,0.140109338133573,0.0365872106053323,-0.00261398884844777,0.522,0.558,1,-0.00261398884844777,"non-sig","#00AFBB"
"93","Chgb",1.68675126157205e-07,-0.338865556647191,0.185,0.222,0.00588119562372327,-0.338865556647191,0.0220653229129497,0.147219472128319,0.2,0.185,1,0.147219472128319,"non-sig","#00AFBB"
"94","Chka",4.46042760200379e-09,0.131862315253469,0.21,0.155,0.000155521729199066,0.131862315253469,0.00294919040645418,-0.0784170404329547,0.183,0.21,1,-0.0784170404329547,"non-sig","#00AFBB"
"95","Ciart",3.13434772334489e-11,0.124030491541711,0.038,0.015,1.09285302069866e-06,0.124030491541711,0.015180660134606,-0.0371143997459766,0.029,0.038,1,-0.0371143997459766,"non-sig","#00AFBB"
"96","Clasp1",2.69043815614696e-07,0.104307093953805,0.214,0.163,0.00938075071903762,0.104307093953805,0.0148095375750975,-0.0316843391588824,0.189,0.214,1,-0.0316843391588824,"non-sig","#00AFBB"
"97","Clcn2",8.85147394668952e-09,0.16306369722695,0.08,0.049,0.000308624342099224,0.16306369722695,3.51065176128811e-07,-0.139238442359181,0.054,0.08,0.0122405894960832,-0.139238442359181,"sig","#E7B800"
"98","Clk1",3.38816735633581e-22,0.305647355065878,0.338,0.236,1.18135231213361e-17,0.305647355065878,2.06900480188607e-13,-0.235170237816756,0.267,0.338,7.21399904273615e-09,-0.235170237816756,"sig","#E7B800"
"99","Clk4",9.48269018120571e-10,0.152769595123095,0.308,0.239,3.306329585481e-05,0.152769595123095,0.00122188997217505,-0.0807763928198268,0.273,0.308,1,-0.0807763928198268,"non-sig","#00AFBB"
"100","Clu",1.24349406218069e-07,0.186519886281712,0.233,0.182,0.0043356907466054,0.186519886281712,0.0081501406670779,-0.123495018572108,0.21,0.233,1,-0.123495018572108,"non-sig","#00AFBB"
"101","Clybl",7.72948225328012e-08,0.126987575297949,0.189,0.142,0.00269503857725118,0.126987575297949,0.000230831373832494,-0.101068165522381,0.16,0.189,1,-0.101068165522381,"non-sig","#00AFBB"
"102","Cmss1",3.65605599076473e-34,-0.420171088195072,0.511,0.598,1.27475704229994e-29,-0.420171088195072,1.15138128907841e-08,-0.174944228911967,0.448,0.511,0.00040145211406297,-0.174944228911967,"sig","#E7B800"
"103","Cnksr2",6.40469173210997e-08,-0.270105430751019,0.129,0.167,0.00223312386623478,-0.270105430751019,0.000167307269839165,0.188372805153586,0.154,0.129,1,0.188372805153586,"non-sig","#00AFBB"
"104","Cnn3",9.47874312897406e-12,0.173238585182305,0.09,0.051,3.30495336677939e-07,0.173238585182305,0.00145110800069288,-0.0814537185457733,0.071,0.09,1,-0.0814537185457733,"non-sig","#00AFBB"
"105","Col5a2",2.21378867976369e-07,0.119342331710279,0.031,0.014,0.00771881698973205,0.119342331710279,3.75489946677308e-06,-0.112259672480847,0.017,0.031,0.130922079707977,-0.112259672480847,"non-sig","#00AFBB"
"106","Coq10b",5.30348122479013e-07,0.0932992354944606,0.077,0.05,0.0184916479864758,0.0932992354944606,2.53046763226294e-06,-0.108108293528078,0.053,0.077,0.0882298149341121,-0.108108293528078,"non-sig","#00AFBB"
"107","Cped1",6.56511833884081e-14,0.436042949493501,0.114,0.067,2.28905981120362e-09,0.436042949493501,5.44318331334535e-14,-0.443591106481135,0.07,0.114,1.89787472586412e-09,-0.443591106481135,"sig","#E7B800"
"108","Cpq",5.27543608382108e-09,0.184265340855631,0.257,0.199,0.000183938629934589,0.184265340855631,5.47250561096274e-06,-0.150021741300065,0.216,0.257,0.190809853137438,-0.150021741300065,"non-sig","#00AFBB"
"109","Crebrf",5.90311637531509e-11,0.173063554763661,0.245,0.18,2.05823958658111e-06,0.173063554763661,0.000187540498618095,-0.101855734484191,0.21,0.245,1,-0.101855734484191,"non-sig","#00AFBB"
"110","Crim1",3.02507142351283e-13,0.216993167233591,0.136,0.084,1.05475165323622e-08,0.216993167233591,2.65377316215314e-11,-0.239877610475069,0.092,0.136,9.25291088447935e-07,-0.239877610475069,"sig","#E7B800"
"111","Crlf3",1.97940850219168e-15,0.232671885510061,0.294,0.212,6.90160362459173e-11,0.232671885510061,3.12121763564769e-05,-0.134578765438103,0.253,0.294,1,-0.134578765438103,"non-sig","#00AFBB"
"112","Crtc3",5.10846370226623e-07,0.12110732854271,0.184,0.141,0.0178116803906917,0.12110732854271,2.64056377877053e-05,-0.107393727702996,0.151,0.184,0.92068537274392,-0.107393727702996,"non-sig","#00AFBB"
"113","Cst3",4.51958103338662e-17,0.271725295498989,0.768,0.67,1.57584231891091e-12,0.271725295498989,8.76690772115457e-08,0.30234032489752,0.785,0.768,0.00305675771513496,0.30234032489752,"sig","#E7B800"
"114","Cth",8.0878572166732e-07,0.0775400081401078,0.03,0.014,0.0281999317573744,0.0775400081401078,0.00402307059866261,-0.0508709946722574,0.021,0.03,1,-0.0508709946722574,"non-sig","#00AFBB"
"115","Cyp2d22",7.95890485834509e-10,0.170364716073996,0.09,0.055,2.77503135695918e-05,0.170364716073996,7.96903868550601e-08,-0.16174172961848,0.061,0.09,0.00277856471847538,-0.16174172961848,"sig","#E7B800"
"116","Cyp4f15",3.3962673595772e-11,0.180108988875384,0.086,0.049,1.18417654026378e-06,0.180108988875384,5.91427036892408e-05,-0.0911404068826035,0.064,0.086,1,-0.0911404068826035,"non-sig","#00AFBB"
"117","Cyp7b1",6.7341842835322e-15,0.217802999929634,0.137,0.082,2.34800803413917e-10,0.217802999929634,1.54030971132136e-06,-0.121025643036215,0.103,0.137,0.0537059787046418,-0.121025643036215,"non-sig","#00AFBB"
"118","Dbp",2.64049354838062e-17,0.263108071543477,0.124,0.069,9.20660885513872e-13,0.263108071543477,0.00324402265949378,-0.0642882212454446,0.104,0.124,1,-0.0642882212454446,"non-sig","#00AFBB"
"119","Dbt",7.02822640286916e-07,0.0841957085623081,0.059,0.036,0.0245053169988839,0.0841957085623081,0.00327203298683596,-0.0686003085451856,0.046,0.059,1,-0.0686003085451856,"non-sig","#00AFBB"
"120","Ddit4",5.16952253579209e-08,0.129029693957279,0.045,0.024,0.00180245742255463,0.129029693957279,1.50434617504561e-06,-0.094857005845524,0.027,0.045,0.0524520380853153,-0.094857005845524,"non-sig","#00AFBB"
"121","Ddx5",5.28736654578023e-15,0.212272132834241,0.73,0.629,1.84354609351719e-10,0.212272132834241,1.03592643722621e-09,-0.151061530081022,0.666,0.73,3.61196470867662e-05,-0.151061530081022,"sig","#E7B800"
"122","Ddx50",7.1827292614166e-07,0.0653668526070172,0.261,0.204,0.0250440221157813,0.0653668526070172,0.000207274070386282,-0.0738963596070099,0.222,0.261,1,-0.0738963596070099,"non-sig","#00AFBB"
"123","Dennd1a",2.87287978921564e-08,0.13427427449653,0.49,0.411,0.00100168699610582,0.13427427449653,0.000266725928250115,-0.0840381713367488,0.44,0.49,1,-0.0840381713367488,"non-sig","#00AFBB"
"124","Depdc5",1.32873919959024e-06,0.11714631430159,0.16,0.121,0.0463291496721129,0.11714631430159,2.27159882587131e-05,-0.128426517553554,0.129,0.16,0.79203836261655,-0.128426517553554,"non-sig","#00AFBB"
"125","Dgkb",6.85437205758494e-09,0.298769499863937,0.39,0.336,0.000238991390531814,0.298769499863937,0.00363689307047071,-0.0643943056367271,0.355,0.39,1,-0.0643943056367271,"non-sig","#00AFBB"
"126","Diaph3",8.29292144728919e-07,0.104641185171054,0.074,0.048,0.0289149292102632,0.104641185171054,0.0411030565016471,-0.0251879049420514,0.063,0.074,1,-0.0251879049420514,"non-sig","#00AFBB"
"127","Dock11",1.03269364923233e-08,0.17880632691078,0.146,0.103,0.000360069294677835,0.17880632691078,0.00028620462783648,-0.088460756847483,0.119,0.146,1,-0.088460756847483,"non-sig","#00AFBB"
"128","Dock4",4.54200876408438e-07,0.146911864789161,0.602,0.532,0.015836621957733,0.146911864789161,0.292190811931746,0.0380542338722036,0.599,0.602,1,0.0380542338722036,"non-sig","#00AFBB"
