"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NS_1_FC_clean_L001","NS_2_FC_clean_L002","NS_3_FC_clean_L003","NS_4_FC_clean_L004","SD1D_1_FC_clean_L005","SD1D_2_FC_clean_L006","SD1D_3_FC_clean_L007","SD1D_4_FC_clean_L008","SD3D_1_FC_clean_L009","SD3D_2_FC_clean_L010","SD3D_3_FC_clean_L011","SD3D_4_FC_clean_L012","R7_1_FC_clean_L013","R7_2_FC_clean_L014","R7_3_FC_clean_L015","R7_4_FC_clean_L016"
"61","ENSMUSG00000081683.6",31.7915354943237,-1.1998925039989,0.285999416717015,-4.19543689204844,2.72346110901556e-05,0.00698822992109096,52.8371724957962,41.2938208251329,52.4019436602788,37.2506187431663,24.9795158586396,20.8266221349035,22.2093611282006,20.5354596241423,13.3420766690178,26.688888325541,20.2361954579354,19.5223671825612,29.5823634190565,33.1813235773605,41.7058899189914,52.0709488884549
"62","ENSMUSG00000105700.2",52.1985207844024,-1.49120188242924,0.355749563418607,-4.19171809544726,2.76849870887228e-05,0.00698822992109096,133.241565424182,57.4522724523589,75.0067036705951,88.0469170293023,61.3133571075698,48.5954516481082,24.3245383785055,26.696097511385,29.7630941078089,35.5851844340546,22.075849590475,38.1150978326195,72.1070108339502,63.518533705233,25.5342183177499,33.8004405065409
"63","ENSMUSG00000032492.15",150.782510312668,-0.611435693144969,0.146285444064803,-4.17974390448656,2.91837562289749e-05,0.00722738039181692,209.051421613802,179.538351413621,160.28829825497,164.805767772797,183.940071322709,148.761586677882,153.3503506471,137.587579481753,127.262885150631,127.513577555362,112.218902084915,100.400745510315,133.120635385754,157.374277538339,170.228122118332,147.077592474408
"64","ENSMUSG00000030616.17",1232.60991626599,-0.531005541711757,0.127701063557823,-4.15819200653187,3.20776354488233e-05,0.00781992606675845,1835.51742713657,1470.41909807756,1157.98020598302,1386.17453989722,1203.55849137082,1088.9348144821,1243.72422317924,954.898872522617,1104.3134227587,928.180227321592,1059.6407803428,955.666355412995,1476.34482438229,1403.0959684141,1289.47802504637,1163.83138392792
"65","ENSMUSG00000040605.8",80.5017409153648,-0.930748211291622,0.224676199523304,-4.14262041669921,3.43359981430887e-05,0.00817443291329993,96.4852715140626,97.8484015204237,94.5289964067774,127.55514902963,56.7716269514535,44.6284760033646,59.2249630085351,59.5528329100127,62.6051289853911,69.1934141773284,33.1137743857125,53.918918885169,106.311618537234,89.1155547506255,91.9231859438995,145.250541636216
"66","ENSMUSG00000058420.9",649.972308063924,0.401577176713617,0.0969759265179237,4.14099860793178,3.45797059529416e-05,0.00817443291329993,543.303969358948,517.07045207123,630.878302106102,510.220596118521,614.269003614727,670.418883961656,635.610763716599,709.500130014117,762.550997313862,704.78434726336,772.654735666625,668.408666869595,602.740654663276,627.601034520362,699.637581906346,729.906809857465
"67","ENSMUSG00000031821.12",479.133954525796,0.439326715464367,0.106337397207451,4.13144130852943,3.60495740378611e-05,0.008394708270727,391.684256979707,406.654365951853,405.858191094316,470.712364118193,473.475368775123,443.309528300089,418.805095560355,403.521781614396,635.288112163231,509.065832876059,566.613472822192,559.641192566754,426.170923005783,512.888458724344,559.199381158722,483.254946701626
"68","ENSMUSG00000029675.13",139.416877673299,-0.921927945256373,0.223368500686581,-4.12738565385266,3.66910774358595e-05,0.00841844397285706,286.009911988114,193.901419526711,139.73851642741,146.744861715504,139.658202300576,144.794611033139,94.1253876385646,135.534033519339,89.2892823234267,84.0205743581845,103.020631422217,127.360204952899,105.387169680389,127.037067410466,152.354169295907,161.693999179939
"69","ENSMUSG00000025993.11",174.431946681916,-0.624604401478723,0.151957504150146,-4.11038865748653,3.94993710374973e-05,0.00893143749169614,234.321373677009,193.003727769643,236.322491016944,199.798773258801,170.314880854361,167.604720990414,194.596307028044,159.149812087103,144.710216179347,178.914399515664,109.459420886105,127.360204952899,198.756504221786,159.270353171331,157.461012959457,159.866948341748
"70","ENSMUSG00000022861.18",132.441192462926,0.677105395304293,0.1654420375856,4.09270464257887,4.26370669500462e-05,0.00936934533175523,79.2557587436943,95.1553262492194,115.078778234338,89.1757236578831,118.084984059023,148.761586677882,151.235173396795,178.658498730038,141.631275409573,139.375305700047,176.6067967238,148.741845200466,149.760714808974,113.764537979522,128.522232199341,145.250541636216
"71","ENSMUSG00000027777.16",1213.62736678194,0.455545225937257,0.111223142418151,4.09577733584079,4.20754190009815e-05,0.00936934533175523,812.084368576694,1134.68238093409,1105.57826232274,1137.83708160944,941.2735748551,1280.34138934097,1165.46266491796,1177.70860944456,1451.20741615316,1375.96046478345,1466.20434363405,1455.81080989956,1124.12980992415,1322.51275401194,1261.39038489684,1205.85355320633
"72","ENSMUSG00000007659.19",1132.09911509235,0.331077331832912,0.0812669210630598,4.07394949263563,4.62225099567999e-05,0.00942410467633528,903.975103351992,995.540158588531,1051.12134047971,969.644893950906,1066.1711541483,1113.72841226174,1173.92337391918,1191.05665820025,1264.41834278692,1161.46088083373,1246.36567479557,1261.51677460645,1028.91157766906,1282.69516571911,1189.89457360714,1213.16175655909
"73","ENSMUSG00000009291.14",1197.36757103933,-0.27055365561049,0.0662792548861117,-4.08202620979045,4.46447604814516e-05,0.00942410467633528,1392.14463184576,1293.57382193514,1295.66374422768,1240.5584848103,1116.13018586558,1153.39816870918,1094.60422703275,1166.41410665128,1163.83961097432,1034.93578062376,1065.15974274042,1065.36346624834,1289.60615529949,1234.34523707781,1224.7913386414,1327.35243394605
"74","ENSMUSG00000017754.14",1229.19170286101,-0.647847839597112,0.159078512743259,-4.07250374940764,4.65104512291896e-05,0.00942410467633528,1902.13820984866,1407.58067508279,1294.6362551363,1122.03378880931,1312.56001511761,1191.08443733424,1244.78181180439,994.943018789695,1021.18202197482,1037.90121265993,803.009028853529,792.979962224985,1032.60937309644,1460.92627522036,1454.59930350115,1594.101856322
"75","ENSMUSG00000021973.10",308.49896185574,-0.606937889847818,0.148603634054092,-4.08427353551051,4.42149230793689e-05,0.00942410467633528,481.277723385622,392.291297838763,346.263823794391,371.377380803083,396.265956121146,252.8946973524,294.00963779237,347.049267648005,257.604711071036,249.096291038382,271.348984549589,265.876048295833,316.161509041166,223.73692469306,233.212527302115,237.516608964882
"76","ENSMUSG00000032267.9",560.005958757182,-0.58019567911293,0.142240630690937,-4.07897290875764,4.5235107345435e-05,0.00942410467633528,884.448322212241,680.450351857625,590.806227542359,785.649413492236,566.580836975506,448.268247856018,504.4697741977,377.852457084218,454.656920336529,510.05431022145,453.474743671008,547.555917644216,617.531836372804,573.562878980089,460.467070330089,504.266031340827
"77","ENSMUSG00000062960.11",185.750191024638,-0.718883196194866,0.176453501658386,-4.07406591220062,4.61993969583953e-05,0.00942410467633528,258.442691555525,179.538351413621,204.470329184225,163.676961144216,256.60775382057,220.167148283266,234.784674783835,161.203358049517,118.026062841311,136.409873663876,122.336999813882,112.486020432853,163.627447661656,245.541794472468,186.399793719574,208.28379555382
"78","ENSMUSG00000021624.10",36.9789030025416,-1.11481979881676,0.274042320307356,-4.06805707077073,4.74067718332912e-05,0.00948256992491037,55.1344408651787,46.6799713675416,47.2644982033887,37.2506187431663,30.6566785537849,28.7605734243905,47.5914881318585,49.2851030979415,24.6315261581867,23.7234562893698,17.476714259126,20.4520037150641,40.6757497012027,36.0254370268486,34.8967650342581,51.1574234693592
"79","ENSMUSG00000039831.17",345.653827284965,-0.651015750741349,0.160275499107815,-4.06185445913614,4.86844270810824e-05,0.00961486621922846,584.654800007832,384.21207202515,408.94065836845,377.021413945987,428.05806721396,356.036064115731,353.234600800906,336.781537835934,260.683651840809,323.232091942663,265.83002215197,266.805684828336,387.344071018271,269.242739884868,244.277355239807,284.106405338763
"80","ENSMUSG00000016487.16",524.014294543873,-0.640577933668972,0.157878322673155,-4.05741537421269,4.96187875869725e-05,0.00967690404914931,862.624272703108,671.473434286944,521.964458420032,572.304960690465,567.716269514535,509.756370349543,472.742115443128,489.770712035794,371.525519552649,441.849373389512,471.871284996403,399.743708976253,674.847665497226,445.577773753127,465.573913993639,444.886879099606
"81","ENSMUSG00000020936.9",1963.52868925165,0.386588342249008,0.0953918260452084,4.05263593618382,5.06437798510151e-05,0.00975486732389553,1477.14356151291,1708.30741370061,1834.06802810976,1707.88442904275,1798.52514182205,2045.96768877647,1943.84789303013,2087.42947079407,2354.36337528668,1973.98925874464,2275.65216195147,2193.01258017437,1683.42136831568,2097.05965008919,2159.34372907105,2076.44327760453
"82","ENSMUSG00000025608.10",598.931468024115,-0.438838321402302,0.108714104439123,-4.03662729566099,5.42251092804632e-05,0.0103173189633389,812.084368576694,696.608803484851,603.136096638895,601.653933033566,631.300491700163,642.650054448451,563.694737206235,571.912550532363,541.893575480107,504.123446149107,495.786788719418,460.170083588942,616.607387515959,627.601034520362,541.325428336297,672.354708454436
"83","ENSMUSG00000041773.9",6738.25434409835,0.538013588007379,0.1335279779164,4.02921991632512,5.59622476235394e-05,0.0105195540653309,3728.46656350771,5967.85480098878,6207.06160101459,6185.86032462278,5652.18317928671,7330.97099148603,7188.42988516094,7383.52450786037,7734.29921367061,7213.90766665919,8743.87609196064,8383.46225011128,6194.7317897218,6859.05360234867,6498.45856186734,6539.92847530612
"84","ENSMUSG00000028655.12",370.010861314864,0.526381846361648,0.131287464981433,4.00938388471504,6.08773792934476e-05,0.0111742220204279,321.617571713542,281.875211719386,322.631574692697,230.276552230483,437.141527526192,561.327053731209,363.81048705243,488.743939054587,384.867596221667,429.987645244827,431.398894080533,419.266076158814,297.672531904256,313.800517260181,312.36860408714,323.387998359878
"85","ENSMUSG00000063145.11",156.238151875276,-0.562683422311894,0.140298776900449,-4.01060818022066,6.0562543365952e-05,0.0111742220204279,232.024105307627,206.469104125665,201.387861910091,189.639513601574,132.845607066401,135.868915832466,156.523116522557,133.480487556925,129.31551233048,142.340737736219,151.771465934516,137.586206810431,158.080754520583,156.426239721843,107.243716934549,128.807084092494
"86","ENSMUSG00000000416.17",2346.12454485907,-0.497734504837095,0.124477415334529,-3.99859286521534,6.37201798152474e-05,0.0115600261102034,3394.21401576256,2746.93677662841,2483.44113386066,2923.60916802427,2604.68224453269,2313.73854479666,2286.50660757951,1836.89686337953,1940.75899854712,2112.3760870993,2087.08761336616,2036.83364271388,2704.93735512998,2199.44773427076,1887.82987429231,1978.69605776129
"87","ENSMUSG00000025372.17",2735.37435514614,0.346025198103392,0.087064856652639,3.9743383427819,7.05751776791342e-05,0.0125126582062483,2095.10875287679,2395.93929961478,2259.44851194026,2595.12643910726,2441.1799589125,2960.35557488985,2668.29610125953,2425.23778161121,2990.67780103983,2826.05673047117,3107.17582985936,2955.31453682676,2701.2395597026,3221.43250045346,3053.04137019229,3070.35893358065
"88","ENSMUSG00000053907.11",1659.61473311074,0.462138274452953,0.116262023733757,3.97497187483389,7.0387573718138e-05,0.0125126582062483,1319.78067821021,1340.25379330268,1649.11999166171,1670.63381029958,1636.15828874089,1732.57661284173,1804.24619451001,1773.23693854469,1661.60170208768,2276.46332643411,2120.20138775187,2177.20875912182,1579.88309634899,1369.91464483674,1274.15749405572,1168.3990110234
"89","ENSMUSG00000030583.17",424.519614543066,0.492255788158788,0.124851491366573,3.94273054146778,8.05591495444496e-05,0.0141222904628371,335.401181929837,332.1459501152,354.483736525415,337.513181945659,363.338412489303,454.218711323133,445.244811189165,486.690393092173,474.156878545093,379.575300629916,554.655720960685,502.933364084076,382.721826734043,437.045433404663,494.512694753756,457.676234966946
"90","ENSMUSG00000006498.17",541.030738141454,-0.403460349184357,0.102544618466001,-3.93448583865107,8.33749841530849e-05,0.0142946868434773,744.314951679912,701.097262270192,627.795834831967,669.382330748414,510.944642563082,432.400345277044,521.391192200139,453.833657693545,522.393617271542,497.204104731374,511.423848846004,541.978098449199,477.940058989132,419.980752707735,568.56192787523,455.849184128755
"91","ENSMUSG00000040987.16",90.7927003708619,-0.759204283665962,0.192885400816062,-3.93603808506974,8.28378324855605e-05,0.0142946868434773,155.065614933315,89.7691757068107,94.5289964067774,125.297535772469,103.324361051645,85.2899763619858,79.3191468864309,77.0079735905337,70.8156377047867,72.1588462134997,70.826684102774,59.4967380801865,90.5959879708605,108.076311080546,83.4117798379828,87.6984402331873
"92","ENSMUSG00000030757.14",594.915351048711,-0.730207864652752,0.185996199280662,-3.92592895702612,8.63956543687759e-05,0.0146515760811048,983.230862095686,737.902624309984,520.936969328654,643.419778291055,773.229559078797,626.782151869477,598.595161836265,496.958122904244,416.683317509325,428.999167899436,469.111803797594,423.914258821329,797.79936345768,645.613753033787,499.619538417305,455.849184128755
"93","ENSMUSG00000030096.9",2259.93026949561,-0.246904982715953,0.0630369759488247,-3.91682784587253,8.97217720830547e-05,0.0150520332047292,2366.18642046392,2476.73155775091,2385.82967017975,2247.45399750437,2094.87303450864,2176.87788505301,2246.31823982372,2096.67042762493,2170.6532426902,1928.51930085668,1997.86438793799,1892.73998017593,2420.20710722156,2486.70319266905,2532.99445712079,2638.26141034838
"94","ENSMUSG00000030168.14",895.975954577254,0.33101594732358,0.0845951178123429,3.91294386583718,9.11777353332284e-05,0.0151335641135003,709.855926139175,813.308731903705,823.01876219379,910.946949264704,849.303539193745,972.900776873349,894.71997687894,892.265720668983,1050.94511608263,1034.93578062376,987.894269173757,1024.45945881821,770.065897752315,848.493845763934,842.629204485745,909.871317419318
"95","ENSMUSG00000024620.12",515.428234831432,-0.534919931043992,0.137118585938141,-3.90114824612699,9.57374973531017e-05,0.0156144986326699,732.828609833,621.20269589113,533.26683842519,477.485203889678,493.913154477646,427.441625721115,453.705520190385,465.128160486823,483.393700854413,458.653488261149,369.770480640456,321.654240246008,561.140456105228,611.48439163993,613.672380236588,622.110810404172
"96","ENSMUSG00000030019.7",293.640613736509,0.504699990694827,0.129400579409716,3.90029158290562,9.60769048029936e-05,0.0156144986326699,198.713713951581,255.842150764411,297.971836499624,251.723878173518,264.555781593774,254.878185174771,277.088219789932,286.469661756785,346.893993394462,390.448551429211,324.698954393237,365.347157273645,246.827844777753,276.827042416837,331.093697520156,328.869150874452
"97","ENSMUSG00000036528.17",107.324628077262,-0.744404961193778,0.191295891512703,-3.89137976413019,9.96757801476558e-05,0.0160323868233374,175.741030257757,154.402982215714,104.803887320558,112.88066285808,84.0220078881512,76.3642811613128,100.470919389479,78.0347465717408,96.4734774528978,85.9975290489654,80.0249547654719,65.074557275204,126.649493387836,140.30959684141,133.629075862891,102.314846938718
"98","ENSMUSG00000002059.19",169.025474603046,-0.676192032045688,0.17471179996048,-3.87032834759096,0.000108688864112331,0.0169576365788059,271.077667587128,223.525247509959,167.480721894617,169.32099428712,190.752666556884,155.703794056183,153.3503506471,112.945027932783,122.131317201009,130.479009591534,122.336999813882,145.023299070455,177.494180514339,200.035979280659,198.315762267857,164.434575437226
"99","ENSMUSG00000035245.13",580.924406383779,-0.413502837866159,0.106821975004201,-3.87095293688305,0.000108410722894086,0.0169576365788059,805.192563468547,684.041118885898,619.575922100943,665.995910862671,616.539868692785,591.079371066785,600.71033908657,592.448010156506,483.393700854413,530.812334474648,502.225578183306,565.219011761772,608.287347804349,507.200231825368,444.295398728847,477.773794187052
"100","ENSMUSG00000051022.8",305.383376173432,-0.490497037321888,0.126638772842274,-3.87319796546664,0.000107416505143781,0.0169576365788059,383.643817686868,316.885190245042,359.621181982305,361.218121145856,269.09751174989,303.47363682288,284.491340165999,298.790937531271,248.367888761716,284.681475472437,268.589503350779,209.168219813156,360.535054169751,298.631912196245,268.960432946965,369.977794733759
"101","ENSMUSG00000051615.15",1156.10551534176,0.402339548489979,0.104134294914144,3.86366037069436,0.000111700500524717,0.0172549624671944,812.084368576694,957.83710479167,1165.17262962267,1055.43419772305,1162.68291996577,1198.02664471254,1163.34748766765,1334.80487556925,1329.07609895216,1149.59915268904,1420.21299032056,1375.86206810431,1150.01437791582,1127.21696381376,1037.54040431124,1058.77596073192
"102","ENSMUSG00000014158.13",29.5760196654318,-1.21665325830583,0.315489836120864,-3.8563944666659,0.000115071743092,0.0176014640756999,50.5399041264138,35.0099785256562,39.0445854723646,25.9625524573584,34.0629761708721,49.587195559294,33.8428360048772,24.6425515489708,14.3683902589422,21.7465015985889,15.6370601265865,13.0149114550408,25.8845679916744,34.1293613938566,24.6830777071582,31.0598642492538
"103","ENSMUSG00000063796.10",371.993548908059,-0.711979524593268,0.185254966189323,-3.84324123254895,0.000121420014052583,0.0183921850412467,642.086509242393,397.677448381171,439.765331109791,355.574088002952,421.245471979785,335.209441980828,344.773891799686,331.647672929898,293.525686718391,355.851844340546,225.357631236099,245.424044580769,323.55709989593,507.200231825368,356.627915837906,376.372472667429
"104","ENSMUSG00000060550.17",13.3943152936946,-2.11633904773006,0.551187178386966,-3.83960137447948,0.00012323423726448,0.0184875054788501,25.2699520632069,12.5676845989535,14.3848472792922,28.22016571452,14.7606230073779,8.92569520067293,10.5758862515241,13.3480487556925,7.18419512947111,3.95390938156163,1.83965413253958,5.57781919501748,6.47114199791861,10.4284159814562,29.7899213707082,21.0110846392011
"105","ENSMUSG00000001864.14",122.46317075504,-0.558308992015485,0.145641745613195,-3.83344067777298,0.000126363284943943,0.0185992450159943,157.362883302697,148.119139916238,158.233320072214,153.517701486989,123.762146754169,100.166135029774,141.716875770423,98.5702061958831,104.683986172293,116.640326756068,95.6620148920584,102.260018575321,125.72504453099,111.86846234653,111.499419987508,109.623050291484
"106","ENSMUSG00000029673.20",739.55865894295,0.397835645762392,0.103734535713682,3.83513208041398,0.00012549683618656,0.0185992450159943,611.07338625573,673.26881780108,630.878302106102,623.101258976601,784.583884469088,838.023604952069,764.636575985194,912.801180293126,736.893157565751,768.046897368346,896.831389613047,942.651443957955,771.914795466006,615.276542905914,641.760020386113,621.197284985077
"107","ENSMUSG00000015647.10",219.128707346487,-0.641679040055314,0.167878153659964,-3.82229031035825,0.000132217898428177,0.0192790995446394,371.008841655265,255.842150764411,212.690241915249,218.988485944675,233.899103039989,158.679025789741,175.5597117753,186.872682579695,174.473310287156,176.937444824883,163.729217796023,162.68639318801,218.169930215542,260.710399536404,280.025260884657,255.787117346796
"108","ENSMUSG00000020601.9",446.42916239637,0.423944542220651,0.111148095274701,3.81423128460167,0.000136607487379678,0.0196047039162062,431.886453443899,375.235154454469,425.380483830498,393.953513374699,465.527341001919,490.913236037011,434.668924937641,431.244652106988,492.630523163733,580.236201744169,530.74021723767,576.374650151807,442.811002429002,411.448412359271,345.563087900215,314.252744168921
"109","ENSMUSG00000020846.7",228.764091001182,-0.563644713514368,0.147799078880682,-3.81358745793941,0.000136964025565086,0.0196047039162062,356.076597254279,252.251383736138,287.696945585844,225.76132571616,218.003047493582,180.49739183583,222.093611282006,206.38136922263,201.157463625191,213.511106604328,158.210255398404,185.927306500583,272.712412769427,233.21730285802,236.617089744482,210.110846392011
